pnl
-526.6807250976562
-499.9232368469238
-493.585334777832
-514.326416015625
244.79733657836917
245.17797088623047
-495.2903747558594
274.40435791015625
238.87421417236328
-329.9255967140198
-330.4554805755615
-492.6327896118164
-841.8984069824219
648.7198867797852
385.0
242.0486259460449
236.5005798339844
240.09030151367188
-492.51842880249023
-326.5960388183594
-486.6199035644531
-489.0007781982422
572.2886657714844
240.5422096252441
254.63165283203125
882.8166236877441
241.6822662353516
578.606828212738
566.1825637817383
260.7000503540039
446.9984436035156
250.57928466796875
600.5168151855469
563.9250640869141
590.2974700927734
251.18634796142575
837.7461733818054
334.55987548828125
463.26192474365234
-533.5094413757324
-530.5797958374023
587.072021484375
299.7162866592407
592.8385009765625
737.4568786621094
489.9346389770508
357.5387306213379
-367.1852416992188
-358.1430130004883
258.73791885375977
276.4787902832031
265.67481994628906
264.8750305175781
813.3573913574219
641.8102188110352
298.24963188171387
275.2596778869629
272.0905303955078
600.08544921875
-616.5596923828125
-626.0797500610352
272.06304931640625
-577.9522094726562
561.7600250244141
664.6600341796875
343.6019096374512
325.76690673828125
673.3517026901245
992.4962005615234
-597.2389221191406
-588.5561370849609
-656.5512008666992
-658.5170745849609
-61.51082515716553
-588.5076522827148
-575.9161148071289
-384.5320892333984
313.95938873291016
-811.8581466674805
-573.390007019043
359.80194091796875
-604.9463367462158
315.2098846435547
796.3898162841797
686.2607002258301
337.21387481689453
-591.1129760742188
-586.155517578125
-736.4501571655273
652.2000122070312
681.4303894042969
-595.7115936279297
968.2049407958984
364.4516677856445
2580.7467651367188
-588.1199645996094
-594.3600463867188
963.1469192504884
658.2815551757812
288.8655700683594
280.9815216064453
-736.1272430419922
553.1861419677734
-602.6524124145508
-615.7750816345215
-633.6784973144531
289.3766117095947
787.060718536377
356.0601043701172
295.2179718017578
677.4774322509766
703.7159729003906
885.0997295379639
717.2099761962891
-1014.722137451172
-630.0934295654297
774.0802001953125
979.050048828125
366.3805961608887
724.0860443115234
1026.54248046875
541.1668968200684
-624.7421264648438
-817.7669677734375
362.0068359375
1149.9366455078125
835.1036643981934
307.70158767700195
1369.6499633789062
304.80297088623047
291.4712371826172
1925.731155395508
-417.9059600830078
387.6975402832031
941.7380332946776
-658.5557250976562
-836.5791168212891
-655.5740356445312
-646.669921875
-653.4112224578857
312.4364013671875
-653.0745239257812
-438.7702026367188
-726.8015441894531
-637.9464569091797
-627.9396057128906
311.4519577026367
316.72789001464844
328.0164794921875
-645.153564453125
-645.0062026977539
-426.4571838378906
740.2235412597656
654.21044921875
317.1461334228516
793.123046875
369.2700805664063
394.6952819824219
286.303466796875
884.8629894256592
1008.1221771240234
742.8159942626953
-1155.059829711914
765.2698287963867
1980.446174621582
1274.6794052124023
313.16162109375
-919.5477447509766
-703.3114929199219
338.40901947021484
-816.75
-745.697265625
-688.1599731445312
-686.6849365234375
-469.7421569824219
-675.4648590087891
-769.4389724731445
-664.7476501464844
-733.7025680541992
323.49237060546875
352.17498779296875
353.0340576171875
850.3602905273438
789.6208877563477
493.1638793945313
807.3591613769531
301.2349548339844
768.2983703613281
585.9426040649414
524.159912109375
1295.0999450683594
766.0479583740234
750.6933746337891
356.0113677978516
1777.779052734375
-489.99462890625
1068.3999633789062
755.8487548828125
814.0599365234375
-795.4411697387695
-790.50146484375
-700.921630859375
650.3755187988281
831.0661468505859
678.9098510742188
-725.3605651855469
500.9834289550781
486.4968566894531
883.9043426513672
780.9796142578125
361.2906494140625
1073.379852294922
944.1714782714844
385.68017578125
847.3444213867188
197.19610595703125
-742.080078125
-743.0120086669922
-551.9996643066406
808.8990783691406
770.9600982666016
-742.9542541503906
-1049.7601318359375
364.7640228271485
-724.44873046875
386.17508697509766
366.2220001220703
387.44993591308594
968.6002655029296
364.6549682617188
347.1921081542969
1501.8547058105469
854.5177459716797
867.9297180175781
1111.3801574707031
653.3999328613281
