day_idx,col_idx,exit_type_code,exit_price,shares,pnl,entry_day_idx,initial_risk,context_rvol,context_adr,context_volume,exit_date,entry_date,symbol,exit_phase,monetary_risk,adjusted_risk_dollars,base_risk_dollars,context_vol,return_pct,entry_price,context_dollar_vol,signal_type
366.0,3.0,1.0,184.80638122558594,34.0,236.96292114257812,363.0,555.0189208984375,1.5267258882522583,2.4040989875793457,52854700.0,2020-06-16,2020-06-11,MSFT,TP1,555.0189208984375,555.0189208984375,555.0189208984375,52854700.0,3.9190394825511863,177.83688354492188,9399515128.701782,MOMENTUM
369.0,8.0,2.0,28.014297485351562,237.0,548.2062492370605,363.0,555.0189208984375,1.7507504224777222,2.7747769355773926,45115000.0,2020-06-19,2020-06-11,AVGO,TP2,555.0189208984375,555.0189208984375,555.0189208984375,45115000.0,8.999997476776324,25.701190948486328,1159509229.6409607,MOMENTUM
371.0,3.0,2.0,193.8422088623047,34.0,544.1810607910156,363.0,555.0189208984375,1.5267258882522583,2.4040989875793457,52854700.0,2020-06-23,2020-06-11,MSFT,TP2,555.0189208984375,555.0189208984375,555.0189208984375,52854700.0,9.00000326048215,177.83688354492188,9399515128.701782,MOMENTUM
14.0,7.0,0.0,47.757999420166016,394.0,-607.1541442871094,10.0,584.1535034179688,2.5154097080230713,4.458106994628906,249914000.0,2020-07-23,2020-07-17,NFLX,STOP,584.1535034179688,584.1535034179688,584.1535034179688,249914000.0,-3.125824809607537,49.29899978637695,12320510232.61261,MOMENTUM
24.0,4.0,1.0,263.43975830078125,25.0,288.23585510253906,20.0,581.1177368164062,2.38995099067688,3.0338165760040283,53005100.0,2020-08-06,2020-07-31,META,TP1,581.1177368164062,581.1177368164062,581.1177368164062,53005100.0,4.576800988782312,251.9103240966797,13352531919.776917,MOMENTUM
25.0,4.0,2.0,274.5822448730469,25.0,566.7980194091797,20.0,581.1177368164062,2.38995099067688,3.0338165760040283,53005100.0,2020-08-07,2020-07-31,META,TP2,581.1177368164062,581.1177368164062,581.1177368164062,53005100.0,8.999996668523208,251.9103240966797,13352531919.776917,MOMENTUM
26.0,3.0,0.0,198.82176208496094,93.0,-736.0631561279297,21.0,580.4724731445312,2.089776039123535,2.658975124359131,78983000.0,2020-08-10,2020-08-03,MSFT,STOP,580.4724731445312,580.4724731445312,580.4724731445312,78983000.0,-3.8283808944311764,206.73641967773438,16328662635.406494,MOMENTUM
29.0,6.0,1.0,108.06666564941406,61.0,269.3760223388672,28.0,582.515625,1.7401057481765747,5.974191665649414,327440992.0,2020-08-13,2020-08-12,TSLA,TP1,582.515625,582.515625,582.515625,327440992.0,4.260465047807621,103.65066528320312,33939476661.791992,MOMENTUM
31.0,6.0,2.0,122.3759994506836,62.0,1160.970718383789,28.0,582.515625,1.7401057481765747,5.974191665649414,327440992.0,2020-08-17,2020-08-12,TSLA,TP2,582.515625,582.515625,582.515625,327440992.0,18.065811846279544,103.65066528320312,33939476661.791992,MOMENTUM
42.0,7.0,1.0,55.654998779296875,127.0,384.5559844970703,39.0,608.5619506835938,1.606622338294983,3.0232059955596924,90629000.0,2020-09-01,2020-08-27,NFLX,TP1,608.5619506835938,608.5619506835938,608.5619506835938,90629000.0,5.7537004601093145,52.62699890136719,4769532283.432007,MOMENTUM
44.0,3.0,0.0,207.96351623535156,93.0,-825.9610748291016,39.0,608.5619506835938,1.6735076904296875,2.20019793510437,57602200.0,2020-09-03,2020-08-27,MSFT,STOP,608.5619506835938,608.5619506835938,608.5619506835938,57602200.0,-4.0956947724538955,216.84481811523438,12490738582.037354,MOMENTUM
44.0,6.0,3.0,135.6666717529297,64.0,2049.0244140625,28.0,582.515625,1.7401057481765747,5.974191665649414,327440992.0,2020-09-03,2020-08-12,TSLA,RUNNER,582.515625,582.515625,582.515625,327440992.0,30.888375276945613,103.65066528320312,33939476661.791992,MOMENTUM
45.0,0.0,0.0,78.43858337402344,248.0,-601.631591796875,44.0,601.6701049804688,2.1054961681365967,2.2359893321990967,63726000.0,2020-09-04,2020-09-03,GOOGL,STOP,601.6701049804688,601.6701049804688,601.6701049804688,63726000.0,-2.9999979243469763,80.86451721191406,5153172223.846436,MOMENTUM
45.0,2.0,0.0,12.583383560180664,1545.0,-605.3058385848999,44.0,601.6701049804688,1.7525569200515747,3.8284575939178467,945128000.0,2020-09-04,2020-09-03,NVDA,STOP,601.6701049804688,601.6701049804688,601.6701049804688,945128000.0,-3.019488735726399,12.975167274475098,12263193895.7901,MOMENTUM
45.0,3.0,0.0,201.724609375,96.0,-598.93505859375,44.0,601.6701049804688,1.8811372518539429,2.2847964763641357,58400300.0,2020-09-04,2020-09-03,MSFT,STOP,601.6701049804688,601.6701049804688,601.6701049804688,58400300.0,-3.0000006603518927,207.96351623535156,12145131737.199402,MOMENTUM
45.0,5.0,0.0,163.34799194335938,119.0,-601.188232421875,44.0,601.6701049804688,2.004807472229004,2.475353240966797,163222000.0,2020-09-04,2020-09-03,AMZN,STOP,601.6701049804688,601.6701049804688,601.6701049804688,163222000.0,-3.000001268545455,168.39999389648438,27486583803.771973,MOMENTUM
45.0,7.0,0.0,51.048187255859375,258.0,-407.3334045410156,39.0,608.5619506835938,1.606622338294983,3.0232059955596924,90629000.0,2020-09-04,2020-08-27,NFLX,STOP,608.5619506835938,608.5619506835938,608.5619506835938,90629000.0,-3.000003189364455,52.62699890136719,4769532283.432007,MOMENTUM
46.0,0.0,0.0,75.60872650146484,250.0,-714.7254943847656,45.0,589.7528686523438,1.7633259296417236,2.4376299381256104,55850000.0,2020-09-08,2020-09-04,GOOGL,STOP,589.7528686523438,589.7528686523438,589.7528686523438,55850000.0,-3.6434158046512612,78.4676284790039,4382417050.552368,MOMENTUM
46.0,1.0,0.0,109.63573455810547,167.0,-1321.0126571655273,45.0,589.7528686523438,1.6593600511550903,3.537346124649048,332607200.0,2020-09-08,2020-09-04,AAPL,STOP,589.7528686523438,589.7528686523438,589.7528686523438,332607200.0,-6.729498328940088,117.54598999023438,39096642601.87988,MOMENTUM
46.0,2.0,0.0,11.876083374023438,1562.0,-1104.802890777588,45.0,589.7528686523438,2.4585533142089844,4.244849681854248,1463683968.0,2020-09-08,2020-09-04,NVDA,STOP,589.7528686523438,589.7528686523438,589.7528686523438,1463683968.0,-5.6209061956549915,12.583383560180664,18418096780.2312,MOMENTUM
46.0,4.0,3.0,269.27899169921875,26.0,451.5853576660156,20.0,581.1177368164062,2.38995099067688,3.0338165760040283,53005100.0,2020-09-08,2020-07-31,META,RUNNER,581.1177368164062,581.1177368164062,581.1177368164062,53005100.0,6.894781968472722,251.9103240966797,13352531919.776917,MOMENTUM
53.0,2.0,0.0,12.424878120422363,1479.0,-602.6675062179565,50.0,569.3856811523438,1.7181836366653442,4.879269123077393,1201744000.0,2020-09-17,2020-09-14,NVDA,STOP,569.3856811523438,569.3856811523438,569.3856811523438,1201744000.0,-3.175433529834852,12.832361221313477,15421213103.546143,MOMENTUM
75.0,1.0,0.0,112.70655059814453,161.0,-801.0496826171875,71.0,568.9962158203125,1.6610018014907837,3.396977186203003,262330496.0,2020-10-19,2020-10-13,AAPL,STOP,568.9962158203125,568.9962158203125,568.9962158203125,262330496.0,-4.227888084506935,117.68201446533203,30871581224.969727,MOMENTUM
76.0,9.0,0.0,80.60700225830078,227.0,-565.9101409912109,69.0,566.3723754882812,1.5169609785079956,4.027329921722412,80354400.0,2020-10-20,2020-10-09,AMD,STOP,566.3723754882812,566.3723754882812,566.3723754882812,80354400.0,-2.999995501319628,83.0999984741211,6677450517.388916,MOMENTUM
77.0,7.0,0.0,48.904998779296875,355.0,-1291.135368347168,76.0,559.8046264648438,1.756374478340149,3.4228949546813965,100472000.0,2020-10-21,2020-10-20,NFLX,STOP,559.8046264648438,559.8046264648438,559.8046264648438,100472000.0,-6.9220833814327,52.54199981689453,5278999805.603027,MOMENTUM
79.0,0.0,1.0,81.03671264648438,80.0,271.5093994140625,70.0,567.7230224609375,1.5644549131393433,2.409043312072754,55344000.0,2020-10-23,2020-10-12,GOOGL,TP1,567.7230224609375,567.7230224609375,567.7230224609375,55344000.0,4.371127160464834,77.6428451538086,4297065622.192383,MOMENTUM
82.0,0.0,0.0,74.97351837158203,163.0,-435.1002655029297,70.0,567.7230224609375,1.5644549131393433,2.409043312072754,55344000.0,2020-10-28,2020-10-12,GOOGL,STOP,567.7230224609375,567.7230224609375,567.7230224609375,55344000.0,-3.4379559081570115,77.6428451538086,4297065622.192383,MOMENTUM
82.0,4.0,0.0,265.813232421875,66.0,-724.896240234375,77.0,554.3721923828125,1.5382823944091797,2.418532133102417,28998600.0,2020-10-28,2020-10-21,META,STOP,554.3721923828125,554.3721923828125,554.3721923828125,28998600.0,-3.9679967118217854,276.7965087890625,8026711239.770508,MOMENTUM
90.0,4.0,0.0,276.824951171875,64.0,-547.94140625,87.0,548.6394653320312,1.5945582389831543,3.2419865131378174,35364400.0,2020-11-09,2020-11-04,META,STOP,548.6394653320312,548.6394653320312,548.6394653320312,35364400.0,-2.999995936500767,285.38653564453125,10092523601.14746,MOMENTUM
91.0,2.0,0.0,12.730430603027344,1339.0,-1148.968999862671,90.0,545.9033203125,1.8303431272506714,3.526287078857422,582976000.0,2020-11-10,2020-11-09,NVDA,STOP,545.9033203125,545.9033203125,545.9033203125,582976000.0,-6.314745898294751,13.588510513305664,7921775505.004883,MOMENTUM
91.0,8.0,0.0,32.39144515991211,543.0,-601.091869354248,90.0,545.9033203125,1.5506131649017334,2.404402256011963,24088000.0,2020-11-10,2020-11-09,AVGO,STOP,545.9033203125,545.9033203125,545.9033203125,24088000.0,-3.3045824521159015,33.49842834472656,806910141.9677734,MOMENTUM
97.0,6.0,1.0,162.2133331298828,39.0,585.3897857666016,96.0,537.1494140625,2.0281548500061035,4.0767388343811035,183564896.0,2020-11-18,2020-11-17,TSLA,TP1,537.1494140625,537.1494140625,537.1494140625,183564896.0,10.196775866118772,147.20333862304688,27021365545.192383,MOMENTUM
98.0,6.0,2.0,166.42333984375,40.0,768.800048828125,96.0,537.1494140625,2.0281548500061035,4.0767388343811035,183564896.0,2020-11-19,2020-11-17,TSLA,TP2,537.1494140625,537.1494140625,537.1494140625,183564896.0,13.05676990786264,147.20333862304688,27021365545.192383,MOMENTUM
107.0,1.0,1.0,120.23535919189453,52.0,225.9844970703125,104.0,552.7396850585938,1.5958930253982544,2.4257380962371826,169410208.0,2020-12-03,2020-11-30,AAPL,TP1,552.7396850585938,552.7396850585938,552.7396850585938,169410208.0,3.7499994239581653,115.8895034790039,19632864889.394775,MOMENTUM
