source_system,strategy_id,ticker,timeframe,signal_time,side,entry_type,entry_price_ref,stop_price,target_price,raw_score,normalized_score,confidence,risk_unit,reason_codes,metadata
A,unknown,KSS,1D,2024-02-02,long,next_open,32.5986,29.9907,35.8584,0.774,0.774,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KSU,1D,2024-02-02,long,next_open,32.5986,29.9907,35.8584,0.774,0.774,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,LBTYA,1D,2024-02-02,long,next_open,10.0876,9.2806,11.0963,0.706,0.706,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,LH,1D,2024-02-02,long,next_open,76.14,70.0488,83.754,0.737,0.737,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,LII,1D,2024-02-02,long,next_open,76.14,70.0488,83.754,0.737,0.737,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,LKQ,1D,2024-02-02,long,next_open,76.14,70.0488,83.754,0.737,0.737,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MHI1,1D,2024-02-02,long,next_open,108.93,100.2156,119.823,0.875,0.8750000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MICU,1D,2024-02-02,long,next_open,143.12,131.6704,157.432,0.769,0.769,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,NET,1D,2024-02-02,long,next_open,82.65,76.038,90.915,0.874,0.874,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,NUE,1D,2024-02-02,long,next_open,177.8274,163.6012,195.6102,0.708,0.708,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PLD,1D,2024-02-02,long,next_open,120.8682,111.1988,132.9551,0.779,0.779,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PWR,1D,2024-02-02,long,next_open,203.9977,187.6779,224.3975,0.733,0.733,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,RBLX,1D,2024-02-02,long,next_open,40.67,37.4164,44.737,0.709,0.709,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,RL,1D,2024-02-02,long,next_open,203.7557,187.4552,224.1312,0.689,0.689,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ROL,1D,2024-02-02,long,next_open,203.7557,187.4552,224.1312,0.689,0.689,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,RTN,1D,2024-02-02,long,next_open,203.7557,187.4552,224.1312,0.689,0.689,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,RVTY,1D,2024-02-02,long,next_open,203.7557,187.4552,224.1312,0.689,0.689,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SBAC,1D,2024-02-02,long,next_open,203.7557,187.4552,224.1312,0.689,0.689,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SHOP,1D,2024-02-02,long,next_open,82.93,76.2956,91.223,0.915,0.915,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,TGT,1D,2024-02-02,long,next_open,133.9653,123.2481,147.3619,0.879,0.8789999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,TWTR,1D,2024-02-02,long,next_open,108.93,100.2156,119.823,0.875,0.8750000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,A,1D,2024-02-05,long,next_open,130.8514,120.3833,143.9366,0.743,0.743,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AMKR,1D,2024-02-05,long,next_open,30.9973,28.5175,34.097,0.934,0.9340000000000002,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AMLJ,1D,2024-02-05,long,next_open,31.0567,28.5721,34.1623,0.935,0.935,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AMLN,1D,2024-02-05,long,next_open,31.0567,28.5721,34.1623,0.935,0.935,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ANF,1D,2024-02-05,long,next_open,106.45,97.934,117.095,0.968,0.968,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,APLP,1D,2024-02-05,long,next_open,68.16,62.7072,74.976,0.95,0.95,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,APLS,1D,2024-02-05,long,next_open,68.16,62.7072,74.976,0.95,0.95,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BAM,1D,2024-02-05,long,next_open,36.7691,33.8275,40.446,0.884,0.8840000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BILL,1D,2024-02-05,long,next_open,75.97,69.8924,83.567,0.738,0.738,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BIMC,1D,2024-02-05,long,next_open,75.97,69.8924,83.567,0.738,0.738,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BLL,1D,2024-02-05,long,next_open,56.8652,52.3159,62.5517,0.653,0.653,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BR,1D,2024-02-05,long,next_open,56.8652,52.3159,62.5517,0.653,0.653,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BRO,1D,2024-02-05,long,next_open,56.8652,52.3159,62.5517,0.653,0.653,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CFN,1D,2024-02-05,long,next_open,23.75,21.85,26.125,0.893,0.893,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CFNB,1D,2024-02-05,long,next_open,23.75,21.85,26.125,0.893,0.893,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CIEN,1D,2024-02-05,long,next_open,54.77,50.3884,60.247,0.843,0.843,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CLF,1D,2024-02-05,long,next_open,19.9,18.308,21.89,0.638,0.638,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CNH1,1D,2024-02-05,long,next_open,11.4522,10.536,12.5974,0.729,0.729,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CNJ,1D,2024-02-05,long,next_open,11.4522,10.536,12.5974,0.729,0.729,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CNK,1D,2024-02-05,long,next_open,11.4522,10.536,12.5974,0.729,0.729,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,EDXC,1D,2024-02-05,long,next_open,78.5173,72.2359,86.369,0.675,0.675,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FTNT,1D,2024-02-05,long,next_open,66.09,60.8028,72.699,0.604,0.604,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,GAP,1D,2024-02-05,long,next_open,18.8603,17.3515,20.7463,0.955,0.955,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,GFIG,1D,2024-02-05,long,next_open,58.5192,53.8377,64.3711,0.945,0.9450000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,INTE,1D,2024-02-05,long,next_open,216.16,198.8672,237.776,0.907,0.907,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KKR,1D,2024-02-05,long,next_open,87.4027,80.4104,96.1429,0.949,0.9490000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KNGRF,1D,2024-02-05,long,next_open,66.0,60.72,72.6,0.715,0.715,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,LEG,1D,2024-02-05,long,next_open,44.3972,40.8454,48.837,0.58,0.58,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,LLL,1D,2024-02-05,long,next_open,342.1118,314.7428,376.323,0.832,0.832,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,LNC,1D,2024-02-05,long,next_open,342.1118,314.7428,376.323,0.832,0.832,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,LNT,1D,2024-02-05,long,next_open,342.1118,314.7428,376.323,0.832,0.832,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MPWR,1D,2024-02-05,long,next_open,636.5179,585.5965,700.1697,0.892,0.8920000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MSCI,1D,2024-02-05,long,next_open,569.4581,523.9015,626.4039,0.672,0.672,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,NUVL,1D,2024-02-05,long,next_open,78.39,72.1188,86.229,0.929,0.9289999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,NXPI,1D,2024-02-05,long,next_open,213.3223,196.2565,234.6545,0.721,0.721,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PGNY,1D,2024-02-05,long,next_open,38.84,35.7328,42.724,0.764,0.764,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PGOL,1D,2024-02-05,long,next_open,38.84,35.7328,42.724,0.764,0.764,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,RYAAY,1D,2024-02-05,long,next_open,52.6166,48.4072,57.8782,0.909,0.909,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,TGT,1D,2024-02-05,long,next_open,131.0557,120.5712,144.1612,0.871,0.8710000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ZBH,1D,2024-02-05,long,next_open,77.59,71.3828,85.349,0.626,0.626,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ZBRA,1D,2024-02-05,long,next_open,77.59,71.3828,85.349,0.626,0.626,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ZION,1D,2024-02-05,long,next_open,77.59,71.3828,85.349,0.626,0.626,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,A,1D,2024-02-06,long,next_open,133.8463,123.1386,147.231,0.798,0.798,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ALH,1D,2024-02-06,long,next_open,77.0835,70.9169,84.7919,0.861,0.861,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ALHC,1D,2024-02-06,long,next_open,77.0835,70.9169,84.7919,0.861,0.861,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ALI,1D,2024-02-06,long,next_open,77.0835,70.9169,84.7919,0.861,0.861,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ANET,1D,2024-02-06,long,next_open,66.2225,60.9247,72.8448,0.835,0.835,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,APG,1D,2024-02-06,long,next_open,22.3867,20.5957,24.6253,0.8,0.8,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AZTR,1D,2024-02-06,long,next_open,66.72,61.3824,73.392,0.923,0.923,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AZUL,1D,2024-02-06,long,next_open,66.72,61.3824,73.392,0.923,0.923,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BAM,1D,2024-02-06,long,next_open,36.7691,33.8275,40.446,0.874,0.874,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BILL,1D,2024-02-06,long,next_open,76.7,70.564,84.37,0.766,0.766,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BIMC,1D,2024-02-06,long,next_open,76.7,70.564,84.37,0.766,0.766,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BRL,1D,2024-02-06,long,next_open,73.2981,67.4342,80.6279,0.847,0.847,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CDW,1D,2024-02-06,long,next_open,37.91,34.8772,41.701,0.635,0.635,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CE,1D,2024-02-06,long,next_open,37.91,34.8772,41.701,0.635,0.635,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CELG,1D,2024-02-06,long,next_open,37.91,34.8772,41.701,0.635,0.635,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CERN,1D,2024-02-06,long,next_open,37.91,34.8772,41.701,0.635,0.635,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CF,1D,2024-02-06,long,next_open,37.91,34.8772,41.701,0.635,0.635,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CFN,1D,2024-02-06,long,next_open,23.48,21.6016,25.828,0.887,0.8869999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CFNB,1D,2024-02-06,long,next_open,23.48,21.6016,25.828,0.887,0.8869999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CG,1D,2024-02-06,long,next_open,38.1851,35.1303,42.0036,0.922,0.922,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CIEN,1D,2024-02-06,long,next_open,54.91,50.5172,60.401,0.843,0.843,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CMIIU,1D,2024-02-06,long,next_open,240.1451,220.9335,264.1596,0.604,0.604,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CMIKA,1D,2024-02-06,long,next_open,240.1451,220.9335,264.1596,0.604,0.604,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CMIN,1D,2024-02-06,long,next_open,240.1451,220.9335,264.1596,0.604,0.604,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CMIV,1D,2024-02-06,long,next_open,240.1451,220.9335,264.1596,0.604,0.604,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CNH1,1D,2024-02-06,long,next_open,11.7067,10.7701,12.8773,0.733,0.733,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CNJ,1D,2024-02-06,long,next_open,11.7067,10.7701,12.8773,0.733,0.733,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CNK,1D,2024-02-06,long,next_open,11.7067,10.7701,12.8773,0.733,0.733,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DASH,1D,2024-02-06,long,next_open,112.34,103.3528,123.574,0.853,0.853,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DIS,1D,2024-02-06,long,next_open,97.3217,89.536,107.0539,0.645,0.645,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,EDXC,1D,2024-02-06,long,next_open,79.9728,73.575,87.9701,0.672,0.672,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,EEEI,1D,2024-02-06,long,next_open,102.94,94.7048,113.234,0.837,0.8369999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,EEFT,1D,2024-02-06,long,next_open,102.94,94.7048,113.234,0.837,0.8369999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ERIE,1D,2024-02-06,long,next_open,144.6224,133.0526,159.0847,0.817,0.8170000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ES,1D,2024-02-06,long,next_open,144.6224,133.0526,159.0847,0.817,0.8170000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ESS,1D,2024-02-06,long,next_open,144.6224,133.0526,159.0847,0.817,0.8170000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ETFC,1D,2024-02-06,long,next_open,144.6224,133.0526,159.0847,0.817,0.8170000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ETSY,1D,2024-02-06,long,next_open,144.6224,133.0526,159.0847,0.817,0.8170000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,F,1D,2024-02-06,long,next_open,10.5023,9.6621,11.5525,0.704,0.704,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FICO,1D,2024-02-06,long,next_open,1259.8101,1159.0253,1385.7911,0.905,0.905,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FMX,1D,2024-02-06,long,next_open,129.1674,118.834,142.0841,0.653,0.653,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HAL,1D,2024-02-06,long,next_open,240.9524,221.6762,265.0476,0.6,0.6,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HAS,1D,2024-02-06,long,next_open,240.9524,221.6762,265.0476,0.6,0.6,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HBAN,1D,2024-02-06,long,next_open,240.9524,221.6762,265.0476,0.6,0.6,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HBI,1D,2024-02-06,long,next_open,240.9524,221.6762,265.0476,0.6,0.6,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HCP,1D,2024-02-06,long,next_open,240.9524,221.6762,265.0476,0.6,0.6,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,IDXX,1D,2024-02-06,long,next_open,567.0,521.64,623.7,0.895,0.895,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KIM,1D,2024-02-06,long,next_open,32.57,29.9644,35.827,0.792,0.792,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KMX,1D,2024-02-06,long,next_open,32.57,29.9644,35.827,0.792,0.792,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KSS,1D,2024-02-06,long,next_open,32.57,29.9644,35.827,0.792,0.792,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KSU,1D,2024-02-06,long,next_open,32.57,29.9644,35.827,0.792,0.792,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MKSI,1D,2024-02-06,long,next_open,106.107,97.6184,116.7177,0.964,0.964,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MLIN,1D,2024-02-06,long,next_open,47.1355,43.3647,51.849,0.849,0.849,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MPWR,1D,2024-02-06,long,next_open,623.4863,573.6074,685.8349,0.852,0.852,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,NXPI,1D,2024-02-06,long,next_open,215.2333,198.0147,236.7567,0.747,0.747,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PFSI,1D,2024-02-06,long,next_open,87.5129,80.5119,96.2642,0.797,0.7969999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PGNY,1D,2024-02-06,long,next_open,39.9,36.708,43.89,0.913,0.9130000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PGOL,1D,2024-02-06,long,next_open,39.9,36.708,43.89,0.913,0.9130000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PLD,1D,2024-02-06,long,next_open,122.0372,112.2742,134.2409,0.804,0.804,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,RMD,1D,2024-02-06,long,next_open,186.8548,171.9064,205.5402,0.85,0.8500000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,RYAAY,1D,2024-02-06,long,next_open,53.2689,49.0074,58.5958,0.876,0.876,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SPG,1D,2024-02-06,long,next_open,129.8138,119.4287,142.7952,0.83,0.83,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,TSS,1D,2024-02-06,long,next_open,15.3477,14.1199,16.8825,0.969,0.9689999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,VST,1D,2024-02-06,long,next_open,42.5946,39.187,46.854,0.826,0.826,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,XYZ,1D,2024-02-06,long,next_open,67.0,61.64,73.7,0.848,0.848,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,A,1D,2024-02-07,long,next_open,130.8219,120.3561,143.904,0.723,0.723,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ANET,1D,2024-02-07,long,next_open,66.7625,61.4215,73.4387,0.781,0.781,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ARM,1D,2024-02-07,long,next_open,77.01,70.8492,84.711,0.949,0.9490000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AXON,1D,2024-02-07,long,next_open,265.47,244.2324,292.017,0.715,0.715,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BAM,1D,2024-02-07,long,next_open,36.8524,33.9042,40.5376,0.84,0.84,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BAX,1D,2024-02-07,long,next_open,102.8941,94.6626,113.1836,0.784,0.784,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BBT,1D,2024-02-07,long,next_open,102.8941,94.6626,113.1836,0.784,0.784,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BLD,1D,2024-02-07,long,next_open,379.25,348.91,417.175,0.936,0.936,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CDW,1D,2024-02-07,long,next_open,37.5949,34.5873,41.3544,0.66,0.66,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CE,1D,2024-02-07,long,next_open,37.5949,34.5873,41.3544,0.66,0.66,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CELG,1D,2024-02-07,long,next_open,37.5949,34.5873,41.3544,0.66,0.66,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CERN,1D,2024-02-07,long,next_open,37.5949,34.5873,41.3544,0.66,0.66,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CF,1D,2024-02-07,long,next_open,37.5949,34.5873,41.3544,0.66,0.66,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CFN,1D,2024-02-07,long,next_open,24.29,22.3468,26.719,0.932,0.932,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CFNB,1D,2024-02-07,long,next_open,24.29,22.3468,26.719,0.932,0.932,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CNH1,1D,2024-02-07,long,next_open,11.6595,10.7268,12.8255,0.686,0.686,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CNJ,1D,2024-02-07,long,next_open,11.6595,10.7268,12.8255,0.686,0.686,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CNK,1D,2024-02-07,long,next_open,11.6595,10.7268,12.8255,0.686,0.686,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CRI,1D,2024-02-07,long,next_open,71.6584,65.9257,78.8242,0.582,0.582,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CRIC,1D,2024-02-07,long,next_open,71.6584,65.9257,78.8242,0.582,0.582,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CYBR,1D,2024-02-07,long,next_open,243.17,223.7164,267.487,0.877,0.877,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CYBR2,1D,2024-02-07,long,next_open,243.17,223.7164,267.487,0.877,0.877,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DVINQ,1D,2024-02-07,long,next_open,41.47,38.1524,45.617,0.929,0.9289999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,EDXC,1D,2024-02-07,long,next_open,80.5669,74.1215,88.6236,0.649,0.649,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,EEEI,1D,2024-02-07,long,next_open,103.54,95.2568,113.894,0.821,0.8210000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,EEFT,1D,2024-02-07,long,next_open,103.54,95.2568,113.894,0.821,0.8210000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ELPW,1D,2024-02-07,long,next_open,164.82,151.6344,181.302,0.968,0.968,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ELRA,1D,2024-02-07,long,next_open,164.82,151.6344,181.302,0.968,0.968,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ELRC,1D,2024-02-07,long,next_open,164.82,151.6344,181.302,0.968,0.968,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ELRE,1D,2024-02-07,long,next_open,164.82,151.6344,181.302,0.968,0.968,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,EXPE,1D,2024-02-07,long,next_open,153.1438,140.8923,168.4582,0.897,0.897,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FRPT,1D,2024-02-07,long,next_open,88.38,81.3096,97.218,0.868,0.868,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FTNT,1D,2024-02-07,long,next_open,70.03,64.4276,77.033,0.586,0.586,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,GGAL,1D,2024-02-07,long,next_open,17.4463,16.0506,19.1909,0.966,0.966,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HUBB,1D,2024-02-07,long,next_open,139.83,128.6436,153.813,0.716,0.716,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ITUB,1D,2024-02-07,long,next_open,5.0133,4.6122,5.5146,0.604,0.604,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KIM,1D,2024-02-07,long,next_open,32.9323,30.2977,36.2255,0.835,0.835,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KMX,1D,2024-02-07,long,next_open,32.9323,30.2977,36.2255,0.835,0.835,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KSS,1D,2024-02-07,long,next_open,32.9323,30.2977,36.2255,0.835,0.835,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KSU,1D,2024-02-07,long,next_open,32.9323,30.2977,36.2255,0.835,0.835,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MICU,1D,2024-02-07,long,next_open,142.94,131.5048,157.234,0.651,0.651,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MKSI,1D,2024-02-07,long,next_open,106.2644,97.7632,116.8908,0.963,0.963,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MNDY,1D,2024-02-07,long,next_open,217.96,200.5232,239.756,0.964,0.964,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MPWR,1D,2024-02-07,long,next_open,635.7299,584.8715,699.3028,0.883,0.8829999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MRVL,1D,2024-02-07,long,next_open,68.9315,63.4169,75.8246,0.862,0.8619999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MTDR,1D,2024-02-07,long,next_open,1213.23,1116.1716,1334.553,0.593,0.593,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,NET,1D,2024-02-07,long,next_open,83.35,76.682,91.685,0.882,0.882,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,NXPI,1D,2024-02-07,long,next_open,213.6601,196.5673,235.0261,0.722,0.722,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,OCAI,1D,2024-02-07,long,next_open,151.7495,139.6095,166.9244,0.85,0.8500000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PANW,1D,2024-02-07,long,next_open,182.25,167.67,200.475,0.691,0.691,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PGNY,1D,2024-02-07,long,next_open,39.79,36.6068,43.769,0.886,0.886,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PGOL,1D,2024-02-07,long,next_open,39.79,36.6068,43.769,0.886,0.886,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PLD,1D,2024-02-07,long,next_open,120.7186,111.0611,132.7905,0.77,0.77,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,RL,1D,2024-02-07,long,next_open,209.3164,192.5711,230.2481,0.746,0.746,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ROL,1D,2024-02-07,long,next_open,209.3164,192.5711,230.2481,0.746,0.746,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,RTN,1D,2024-02-07,long,next_open,209.3164,192.5711,230.2481,0.746,0.746,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,RVTY,1D,2024-02-07,long,next_open,209.3164,192.5711,230.2481,0.746,0.746,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SBAC,1D,2024-02-07,long,next_open,209.3164,192.5711,230.2481,0.746,0.746,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SHOP,1D,2024-02-07,long,next_open,85.17,78.3564,93.687,0.923,0.923,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,TGT,1D,2024-02-07,long,next_open,135.1071,124.2985,148.6178,0.913,0.9130000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,TSS,1D,2024-02-07,long,next_open,15.6711,14.4174,17.2382,0.972,0.972,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,UHS,1D,2024-02-07,long,next_open,1213.23,1116.1716,1334.553,0.593,0.593,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ULTA,1D,2024-02-07,long,next_open,1213.23,1116.1716,1334.553,0.593,0.593,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,UNM,1D,2024-02-07,long,next_open,1213.23,1116.1716,1334.553,0.593,0.593,0.5,,,{'origin': 'combo_pipeline'}
