date,ticker,index_member
2022-12-01,AMGN,SP500
2022-12-01,AMZN,SP500
2022-12-01,ANSS,SP500
2022-12-01,ASML,SP500
2022-12-01,ATVI,SP500
2022-12-01,AVGO,SP500
2022-12-01,AZN,SP500
2022-12-01,BIDU,SP500
2022-12-01,BIIB,SP500
2022-12-01,BKNG,SP500
2022-12-01,CDNS,SP500
2022-12-01,CEG,SP500
2022-12-01,CHTR,SP500
2022-12-01,CMCSA,SP500
2022-12-01,COST,SP500
2022-12-01,CPRT,SP500
2022-12-01,CRWD,SP500
2022-12-01,CSCO,SP500
2022-12-01,CSX,SP500
2022-12-01,CTAS,SP500
2022-12-01,CTSH,SP500
2022-12-01,DDOG,SP500
2022-12-01,DLTR,SP500
2022-12-01,DXCM,SP500
2022-12-01,EA,SP500
2022-12-01,EBAY,SP500
2022-12-01,ENPH,SP500
2022-12-01,EXC,SP500
2022-12-01,FAST,SP500
2022-12-01,FISV,SP500
2022-12-01,FTNT,SP500
2022-12-01,GILD,SP500
2022-12-01,GOOG,SP500
2022-12-01,GOOGL,SP500
2022-12-01,HON,SP500
2022-12-01,IDXX,SP500
2022-12-01,ILMN,SP500
2022-12-01,INTC,SP500
2022-12-01,INTU,SP500
2022-12-01,ISRG,SP500
2022-12-01,JD,SP500
2022-12-01,KDP,SP500
2022-12-01,KHC,SP500
2022-12-01,KLAC,SP500
2022-12-01,LCID,SP500
2022-12-01,LRCX,SP500
2022-12-01,LULU,SP500
2022-12-01,MAR,SP500
2022-12-01,MCHP,SP500
2022-12-01,MDLZ,SP500
2022-12-01,MELI,SP500
2022-12-01,META,SP500
2022-12-01,MNST,SP500
2022-12-01,MRNA,SP500
2022-12-01,MRVL,SP500
2022-12-01,MSFT,SP500
2022-12-01,MTCH,SP500
2022-12-01,MU,SP500
2022-12-01,NFLX,SP500
2022-12-01,NVDA,SP500
2022-12-01,NXPI,SP500
2022-12-01,ODFL,SP500
2022-12-01,ORLY,SP500
2022-12-01,PANW,SP500
2022-12-01,PAYX,SP500
2022-12-01,PCAR,SP500
2022-12-01,PDD,SP500
2022-12-01,PEP,SP500
2022-12-01,PYPL,SP500
2022-12-01,QCOM,SP500
2022-12-01,REGN,SP500
2022-12-01,ROST,SP500
2022-12-01,SBUX,SP500
2022-12-01,SGEN,SP500
2022-12-01,SIRI,SP500
2022-12-01,SNPS,SP500
2022-12-01,SPLK,SP500
2022-12-01,SWKS,SP500
2022-12-01,TEAM,SP500
2022-12-01,TMUS,SP500
2022-12-01,TSLA,SP500
2022-12-01,TXN,SP500
2022-12-01,VRSK,SP500
2022-12-01,VRSN,SP500
2022-12-01,VRTX,SP500
2022-12-01,WBA,SP500
2022-12-01,WDAY,SP500
2022-12-01,XEL,SP500
2022-12-01,ZM,SP500
