ticker,rs,breakout_lvl,dist_sma20_pct,dist_sma20,rvol,waiting_desc,sector_etf,excluded_by_xlv,allowed_shadow_candidate,shadow_status,source_snapshot
IFF,67.32456140350878,83.89,0.52,0.52,1.4,Breakout > 83.89,OTHER,False,True,shadow_allowed,paper_finviz
QCOM,96.49122807017544,247.9,8.61,8.61,0.61,Breakout > 247.90,XLK,False,True,shadow_allowed,paper_finviz
CPT,67.76315789473685,106.9,1.89,1.89,0.94,Breakout > 106.90,OTHER,False,True,shadow_allowed,paper_finviz
CL,80.04385964912281,90.85,3.89,3.89,1.29,Breakout > 90.85,XLP,False,True,shadow_allowed,paper_finviz
ET,73.90350877192982,20.5,2.48,2.48,0.93,Breakout > 20.50,OTHER,False,True,shadow_allowed,paper_finviz
BEKE,84.64912280701753,19.76,1.93,1.93,1.56,Breakout > 19.76,OTHER,False,True,shadow_allowed,paper_finviz
AFRM,56.57894736842105,71.29,2.73,2.73,1.14,Breakout > 71.29,OTHER,False,True,shadow_allowed,paper_finviz
LION,83.1140350877193,13.01,2.09,2.09,1.1,Breakout > 13.01,OTHER,False,True,shadow_allowed,paper_finviz
EGO,57.89473684210527,35.88,0.02,0.02,0.83,Breakout > 35.88,OTHER,False,True,shadow_allowed,paper_finviz
ESTC,83.55263157894737,56.3,11.01,11.01,1.17,Breakout > 56.30,OTHER,False,True,shadow_allowed,paper_finviz
CME,59.64912280701754,308.01,0.13,0.13,1.25,Breakout > 308.01,OTHER,False,True,shadow_allowed,paper_finviz
RBRK,89.47368421052632,67.31,13.89,13.89,1.31,Breakout > 67.31,OTHER,False,True,shadow_allowed,paper_finviz
SMCI,85.74561403508771,36.37,10.0,10.0,0.97,Breakout > 36.37,XLK,False,True,shadow_allowed,paper_finviz
ERIC,84.86842105263158,12.87,8.11,8.11,1.16,Dist SMA20 <= 6.77%,OTHER,False,True,shadow_allowed,paper_finviz
IRT,74.56140350877193,16.71,2.54,2.54,1.49,Breakout > 16.71,OTHER,False,True,shadow_allowed,paper_finviz
LYV,70.83333333333334,173.12,1.73,1.73,1.71,Breakout > 173.12,OTHER,False,True,shadow_allowed,paper_finviz
COO,27.850877192982455,68.02,0.33,0.33,1.54,Breakout > 68.02,OTHER,False,True,shadow_allowed,paper_finviz
UNH,76.31578947368422,404.15,1.79,1.79,1.07,Breakout > 404.15,XLV,True,False,blocked_by_sector,paper_finviz
UL,59.210526315789465,60.16,0.31,0.31,1.12,Breakout > 60.16,OTHER,False,True,shadow_allowed,paper_finviz
AON,49.780701754385966,334.04,1.34,1.34,0.98,Breakout > 334.04,OTHER,False,True,shadow_allowed,paper_finviz
STZ,43.640350877192986,159.4,1.33,1.33,0.99,Breakout > 159.40,OTHER,False,True,shadow_allowed,paper_finviz
D,82.01754385964912,68.97,6.76,6.76,1.63,Breakout > 68.97,XLU,False,True,shadow_allowed,paper_finviz
ENPH,97.58771929824562,53.89,35.69,35.69,1.26,Breakout > 53.89,XLK,False,True,shadow_allowed,paper_finviz
HST,72.36842105263158,22.39,3.99,3.99,1.02,Breakout > 22.39,OTHER,False,True,shadow_allowed,paper_finviz
GEN,91.66666666666666,24.83,18.53,18.53,1.24,SMA50>SMA100 (-9.03%),OTHER,False,True,shadow_allowed,paper_finviz
MRVL,87.5,192.15,10.94,10.94,1.18,Breakout > 192.15,OTHER,False,True,shadow_allowed,paper_finviz
DAL,77.41228070175438,74.77,5.98,5.98,1.64,Breakout > 74.77,OTHER,False,True,shadow_allowed,paper_finviz
OKE,76.09649122807018,95.65,3.32,3.32,1.12,Breakout > 95.65,OTHER,False,True,shadow_allowed,paper_finviz
FIBK,64.47368421052632,36.31,0.99,0.99,0.81,Breakout > 36.31,OTHER,False,True,shadow_allowed,paper_finviz
WES,85.96491228070175,47.45,6.17,6.17,1.36,Breakout > 47.45,OTHER,False,True,shadow_allowed,paper_finviz
LNT,62.93859649122807,75.76,0.18,0.18,1.05,Breakout > 75.76,OTHER,False,True,shadow_allowed,paper_finviz
GOOGL,85.52631578947368,408.61,2.05,2.05,1.07,Breakout > 408.61,XLK,False,True,shadow_allowed,paper_finviz
MRK,54.60526315789473,115.1,0.7,0.7,1.07,Breakout > 115.10,XLV,True,False,blocked_by_sector,paper_finviz
NVDA,80.92105263157895,236.54,4.72,4.72,1.13,Breakout > 236.54,XLK,False,True,shadow_allowed,paper_finviz
TALO,77.85087719298247,16.61,3.78,3.78,1.81,Breakout > 16.61,OTHER,False,True,shadow_allowed,paper_finviz
HMY,65.78947368421053,18.6,4.85,4.85,1.57,Breakout > 18.60,OTHER,False,True,shadow_allowed,paper_finviz
CRM,36.40350877192983,191.15,0.87,0.87,1.05,Breakout > 191.15,XLK,False,True,shadow_allowed,paper_finviz
NXPI,94.51754385964912,306.62,9.16,9.16,0.97,RVOL >= 1.10,XLK,False,True,shadow_allowed,paper_finviz
CLSK,92.32456140350878,15.04,15.92,15.92,1.83,SMA100>SMA200 (-12.17%),OTHER,False,True,shadow_allowed,paper_finviz
PENG,99.12280701754386,53.27,23.96,23.96,0.7,Breakout > 53.27,OTHER,False,True,shadow_allowed,paper_finviz
FROG,98.24561403508771,72.06,27.06,27.06,1.08,SMA50>SMA100 (-2.02%),OTHER,False,True,shadow_allowed,paper_finviz
ZBH,26.096491228070175,94.7,1.2,1.2,0.87,Breakout > 94.70,OTHER,False,True,shadow_allowed,paper_finviz
ACMR,93.42105263157895,68.77,22.98,22.98,1.01,SMA50>SMA100 (-3.67%),OTHER,False,True,shadow_allowed,paper_finviz
TKO,66.44736842105263,196.75,3.55,3.55,1.02,Breakout > 196.75,OTHER,False,True,shadow_allowed,paper_finviz
FHB,62.06140350877193,27.61,1.6,1.6,0.96,Breakout > 27.61,OTHER,False,True,shadow_allowed,paper_finviz
TXN,92.98245614035088,310.29,5.93,5.93,0.86,Breakout > 310.29,OTHER,False,True,shadow_allowed,paper_finviz
VSH,96.71052631578947,40.07,22.48,22.48,1.17,Dist SMA20 <= 6.77%,OTHER,False,True,shadow_allowed,paper_finviz
MT,65.35087719298247,65.0,5.19,5.19,1.77,Breakout > 65.00,OTHER,False,True,shadow_allowed,paper_finviz
CCL,44.73684210526316,27.88,1.03,1.03,1.61,Breakout > 27.88,OTHER,False,True,shadow_allowed,paper_finviz
ING,75.43859649122807,30.5,4.48,4.48,1.54,Breakout > 30.50,OTHER,False,True,shadow_allowed,paper_finviz
ON,90.78947368421053,119.1,5.53,5.53,0.71,Breakout > 119.10,XLK,False,True,shadow_allowed,paper_finviz
TTWO,76.53508771929825,246.25,5.56,5.56,1.07,Breakout > 246.25,OTHER,False,True,shadow_allowed,paper_finviz
TXG,68.64035087719299,23.53,10.21,10.21,1.08,RVOL >= 1.10,OTHER,False,True,shadow_allowed,paper_finviz
NNN,69.73684210526315,45.0,2.86,2.86,1.19,OK,OTHER,False,True,shadow_allowed,paper_finviz
RMD,36.18421052631579,224.51,0.61,0.61,1.2,Breakout > 224.51,OTHER,False,True,shadow_allowed,paper_finviz
PHG,49.122807017543856,27.41,3.45,3.45,1.1,Breakout > 27.41,OTHER,False,True,shadow_allowed,paper_finviz
HSIC,32.23684210526316,79.52,0.07,0.07,0.76,Breakout > 79.52,OTHER,False,True,shadow_allowed,paper_finviz
PM,86.18421052631578,193.05,7.31,7.31,1.25,Breakout > 193.05,XLP,False,True,shadow_allowed,paper_finviz
TTMI,93.85964912280701,180.0,8.04,8.04,1.05,Breakout > 180.00,OTHER,False,True,shadow_allowed,paper_finviz
XMTR,99.56140350877193,91.24,35.38,35.38,1.01,SMA50>SMA100 (-5.13%),OTHER,False,True,shadow_allowed,paper_finviz
