day_idx,col_idx,exit_type_code,exit_price,shares,pnl,entry_day_idx,initial_risk,context_rvol,context_adr,context_volume,exit_date,entry_date,symbol,exit_phase,monetary_risk,adjusted_risk_dollars,base_risk_dollars,context_vol,return_pct,entry_price,context_dollar_vol,signal_type,dist_sma20_pct
177.0,7.0,0.0,91.2384033203125,52.0,-197.68307495117188,170.0,200.0,1.957979679107666,2.5831589698791504,2065600.0,2014-09-16,2014-09-05,VRTX,STOP,200.0,200.0,200.0,2065600.0,-3.9999974311803173,95.04000091552734,196314625.89111328,MOMENTUM,4.500998497009277
229.0,31.0,1.0,20.5,79.0,128.24330520629883,226.0,200.0,2.3946292400360107,2.7108242511749268,19957200.0,2014-11-28,2014-11-24,PANW,TP1,200.0,200.0,200.0,19957200.0,8.599680098940972,18.876667022705078,376725419.1055298,MOMENTUM,5.28860330581665
233.0,14.0,1.0,7.757438659667969,218.0,195.57766914367676,227.0,200.0,1.60104501247406,2.543365478515625,25923000.0,2014-12-04,2014-11-25,AVGO,TP1,200.0,200.0,200.0,25923000.0,13.077360114402662,6.860293388366699,177839385.50662994,MOMENTUM,4.064388751983643
234.0,14.0,2.0,7.826679706573486,364.0,351.7646198272705,227.0,200.0,1.60104501247406,2.543365478515625,25923000.0,2014-12-05,2014-11-25,AVGO,TP2,200.0,200.0,200.0,25923000.0,14.086661655688529,6.860293388366699,177839385.50662994,MOMENTUM,4.064388751983643
235.0,13.0,0.0,2.5799999237060547,1824.0,-291.8401565551758,232.0,200.0,1.5453341007232666,3.155261516571045,18256500.0,2014-12-08,2014-12-03,AMD,STOP,200.0,200.0,200.0,18256500.0,-5.839419170576572,2.740000009536743,50022810.17410755,MOMENTUM,0.36630046367645264
240.0,14.0,3.0,7.391654968261719,146.0,77.57879066467285,227.0,200.0,1.60104501247406,2.543365478515625,25923000.0,2014-12-15,2014-11-25,AVGO,RUNNER,200.0,200.0,200.0,25923000.0,7.74546436739969,6.860293388366699,177839385.50662994,MOMENTUM,4.064388751983643
246.0,7.0,0.0,113.75,42.0,-216.30006408691406,244.0,200.0,3.6483724117279053,3.5393753051757812,6131400.0,2014-12-23,2014-12-19,VRTX,STOP,200.0,200.0,200.0,6131400.0,-4.331372127659725,118.9000015258789,729023469.3557739,MOMENTUM,1.8965283632278442
257.0,31.0,2.0,21.519399642944336,132.0,348.84070587158203,226.0,200.0,2.3946292400360107,2.7108242511749268,19957200.0,2015-01-09,2014-11-24,PANW,TP2,200.0,200.0,200.0,19957200.0,13.999995958293631,18.876667022705078,376725419.1055298,MOMENTUM,5.28860330581665
261.0,31.0,3.0,20.34666633605957,53.0,77.90996360778809,226.0,200.0,2.3946292400360107,2.7108242511749268,19957200.0,2015-01-15,2014-11-24,PANW,RUNNER,200.0,200.0,200.0,19957200.0,7.787388057363938,18.876667022705078,376725419.1055298,MOMENTUM,5.28860330581665
271.0,3.0,1.0,17.726499557495117,96.0,212.20797729492188,265.0,200.0,1.5070785284042358,2.6316628456115723,107252000.0,2015-01-30,2015-01-22,AMZN,TP1,200.0,200.0,200.0,107252000.0,14.246582836013314,15.515999794006348,1664122009.9067688,MOMENTUM,3.318943500518799
272.0,3.0,2.0,18.223499298095703,161.0,435.90742015838623,265.0,200.0,1.5070785284042358,2.6316628456115723,107252000.0,2015-02-02,2015-01-22,AMZN,TP2,200.0,200.0,200.0,107252000.0,17.44972634722019,15.515999794006348,1664122009.9067688,MOMENTUM,3.318943500518799
292.0,27.0,0.0,28.821306228637695,166.0,-199.34735488891602,287.0,200.0,2.2439372539520264,3.1994435787200928,54985000.0,2015-03-03,2015-02-24,MU,STOP,200.0,200.0,200.0,54985000.0,-3.99999974587485,30.022193908691406,1650770332.069397,MOMENTUM,1.3321062326431274
292.0,35.0,0.0,407.2771911621094,11.0,-186.66867065429688,284.0,200.0,1.814725399017334,2.931190252304077,1451000.0,2015-03-03,2015-02-19,REGN,STOP,200.0,200.0,200.0,1451000.0,-3.9999991367979577,424.2470703125,615582499.0234375,MOMENTUM,3.9936134815216064
295.0,12.0,0.0,20.93572425842285,229.0,-204.5244369506836,284.0,200.0,2.1315410137176514,2.8404181003570557,29232400.0,2015-03-06,2015-02-19,AMAT,STOP,200.0,200.0,200.0,29232400.0,-4.091466360426196,21.82884407043457,638109501.4045715,MOMENTUM,4.659308433532715
296.0,3.0,3.0,18.92799949645996,65.0,221.77998065948486,265.0,200.0,1.5070785284042358,2.6316628456115723,107252000.0,2015-03-09,2015-01-22,AMZN,RUNNER,200.0,200.0,200.0,107252000.0,21.99020203500924,15.515999794006348,1664122009.9067688,MOMENTUM,3.318943500518799
296.0,6.0,0.0,123.53359985351562,38.0,-195.59481811523438,281.0,200.0,1.588205099105835,2.9088046550750732,572000.0,2015-03-09,2015-02-13,MELI,STOP,200.0,200.0,200.0,572000.0,-3.999999051371438,128.6808319091797,73605435.85205078,MOMENTUM,2.6343724727630615
324.0,13.0,0.0,2.5799999237060547,1742.0,-505.17993354797363,323.0,200.0,2.3949785232543945,3.634972333908081,28617300.0,2015-04-17,2015-04-16,AMD,STOP,200.0,200.0,200.0,28617300.0,-10.10452869047884,2.869999885559082,82131647.72500992,MOMENTUM,5.243852615356445
327.0,36.0,1.0,14.629332542419434,110.0,119.82658386230469,315.0,200.0,2.145977258682251,3.1543869972229004,186836992.0,2015-04-22,2015-04-06,TSLA,TP1,200.0,200.0,200.0,186836992.0,8.045292345904297,13.539999961853027,2529772864.5527344,MOMENTUM,4.916508197784424
330.0,36.0,2.0,15.436667442321777,185.0,350.88348388671875,315.0,200.0,2.145977258682251,3.1543869972229004,186836992.0,2015-04-27,2015-04-06,TSLA,TP2,200.0,200.0,200.0,186836992.0,14.007883942484,13.539999961853027,2529772864.5527344,MOMENTUM,4.916508197784424
333.0,7.0,0.0,122.76480102539062,39.0,-199.4926528930664,330.0,200.0,1.5716999769210815,3.222320556640625,2258800.0,2015-04-30,2015-04-27,VRTX,STOP,200.0,200.0,200.0,2258800.0,-3.9999971362922633,127.87999725341797,288855337.7960205,MOMENTUM,1.6231225728988647
345.0,35.0,1.0,497.5182800292969,3.0,110.55963134765625,326.0,200.0,1.5527234077453613,2.865675210952759,1177500.0,2015-05-18,2015-04-21,REGN,TP1,200.0,200.0,200.0,1177500.0,8.0000010599485,460.6650695800781,542433119.430542,MOMENTUM,2.2635159492492676
358.0,35.0,2.0,536.4249267578125,5.0,378.7992858886719,326.0,200.0,1.5527234077453613,2.865675210952759,1177500.0,2015-06-05,2015-04-21,REGN,TP2,200.0,200.0,200.0,1177500.0,16.445756837346863,460.6650695800781,542433119.430542,MOMENTUM,2.2635159492492676
359.0,1.0,0.0,24.35405731201172,197.0,-199.90640830993652,322.0,200.0,1.6673551797866821,2.7274539470672607,61083500.0,2015-06-08,2015-04-15,INTC,STOP,200.0,200.0,200.0,61083500.0,-4.00000360886979,25.368810653686523,1549615745.5644608,MOMENTUM,5.210886478424072
362.0,35.0,3.0,498.336181640625,2.0,75.34222412109375,326.0,200.0,1.5527234077453613,2.865675210952759,1177500.0,2015-06-11,2015-04-21,REGN,RUNNER,200.0,200.0,200.0,1177500.0,8.177549058557055,460.6650695800781,542433119.430542,MOMENTUM,2.2635159492492676
380.0,36.0,3.0,16.997333526611328,74.0,255.84268379211426,315.0,200.0,2.145977258682251,3.1543869972229004,186836992.0,2015-07-08,2015-04-06,TSLA,RUNNER,200.0,200.0,200.0,186836992.0,25.53422137739168,13.539999961853027,2529772864.5527344,MOMENTUM,4.916508197784424
392.0,7.0,0.0,125.5,37.0,-297.1099548339844,385.0,200.0,1.7033175230026245,2.9464755058288574,3082400.0,2015-07-24,2015-07-15,VRTX,STOP,200.0,200.0,200.0,3082400.0,-6.013629036699942,133.52999877929688,411592868.2373047,MOMENTUM,5.264401912689209
401.0,36.0,0.0,16.408666610717773,277.0,-443.20010566711426,400.0,200.0,1.8984206914901733,2.9240357875823975,93214496.0,2015-08-06,2015-08-05,TSLA,STOP,200.0,200.0,200.0,93214496.0,-8.884613070827713,18.0086669921875,1678668817.3085938,MOMENTUM,1.7465636730194092
405.0,13.0,0.0,1.852799892425537,2590.0,-199.94814276695251,403.0,200.0,1.8416117429733276,6.449638843536377,29926200.0,2015-08-12,2015-08-10,AMD,STOP,200.0,200.0,200.0,29926200.0,-4.000002964790701,1.9299999475479126,57757564.43030834,MOMENTUM,0.7306870222091675
412.0,7.0,0.0,125.47000122070312,36.0,-359.64019775390625,396.0,200.0,1.7193505764007568,3.5083417892456055,3099800.0,2015-08-21,2015-07-30,VRTX,STOP,200.0,200.0,200.0,3099800.0,-7.374874500239763,135.4600067138672,419898928.8116455,MOMENTUM,5.307761192321777
454.0,24.0,1.0,53.15097427368164,33.0,277.43495178222656,453.0,200.0,1.5624427795410156,2.5050365924835205,2859700.0,2015-10-21,2015-10-20,KLAC,TP1,200.0,200.0,200.0,2859700.0,18.78944011564852,44.74385452270508,127954000.77857971,MOMENTUM,5.160411357879639
455.0,24.0,2.0,53.91526412963867,55.0,504.42752838134766,453.0,200.0,1.5624427795410156,2.5050365924835205,2859700.0,2015-10-22,2015-10-20,KLAC,TP2,200.0,200.0,200.0,2859700.0,20.497584986290356,44.74385452270508,127954000.77857971,MOMENTUM,5.160411357879639
456.0,3.0,1.0,30.451139450073242,53.0,119.54892158508301,455.0,200.0,1.838934302330017,2.903534173965454,155588000.0,2015-10-23,2015-10-22,AMZN,TP1,200.0,200.0,200.0,155588000.0,8.00000027058909,28.195499420166016,4386881363.78479,MOMENTUM,4.269248008728027
456.0,21.0,0.0,6.98199987411499,578.0,-962.9479360580444,455.0,200.0,2.419959783554077,3.6001195907592773,21147000.0,2015-10-23,2015-10-22,FTNT,STOP,200.0,200.0,200.0,21147000.0,-19.26456909038678,8.64799976348877,182879250.998497,MOMENTUM,0.4320130944252014
460.0,25.0,0.0,67.81990051269531,70.0,-197.80799865722656,458.0,200.0,1.6735761165618896,2.6589431762695312,4555700.0,2015-10-29,2015-10-27,MAR,STOP,200.0,200.0,200.0,4555700.0,-3.9999991360389786,70.6457290649414,321840747.90115356,MOMENTUM,5.032798767089844
8.0,4.0,0.0,35.43807601928711,135.0,-199.33902740478516,6.0,200.0,3.1050338745117188,3.272674798965454,36384400.0,2015-11-12,2015-11-10,PYPL,STOP,200.0,200.0,200.0,36384400.0,-3.999997106528426,36.9146614074707,1343117806.513977,MOMENTUM,3.331747055053711
16.0,13.0,1.0,2.397599935531616,675.0,119.87993717193604,14.0,200.0,1.7204692363739014,4.125340461730957,10727100.0,2015-11-24,2015-11-20,AMD,TP1,200.0,200.0,200.0,10727100.0,7.999995704169802,2.2200000286102295,23814162.306904793,MOMENTUM,4.741684913635254
19.0,35.0,0.0,538.4536743164062,8.0,-179.484375,2.0,200.0,1.7048722505569458,3.680665969848633,1526500.0,2015-11-30,2015-11-04,REGN,STOP,200.0,200.0,200.0,1526500.0,-3.999996082531912,560.8892211914062,856197396.1486816,MOMENTUM,5.272979736328125
22.0,14.0,1.0,11.033774375915527,148.0,141.77951049804688,21.0,200.0,1.7330154180526733,2.98066782951355,54364000.0,2015-12-03,2015-12-02,AVGO,TP1,200.0,200.0,200.0,54364000.0,9.507624383982694,10.075804710388184,547761047.2755432,MOMENTUM,5.500864028930664
31.0,13.0,2.0,2.5399999618530273,1126.0,360.3199248313904,14.0,200.0,1.7204692363739014,4.125340461730957,10727100.0,2015-12-16,2015-11-20,AMD,TP2,200.0,200.0,200.0,10727100.0,14.414411221567644,2.2200000286102295,23814162.306904793,MOMENTUM,4.741684913635254
42.0,36.0,0.0,14.894000053405762,319.0,-236.05992698669434,31.0,200.0,1.702625036239624,3.257314682006836,76564496.0,2016-01-04,2015-12-16,TSLA,STOP,200.0,200.0,200.0,76564496.0,-4.7332722235123725,15.633999824523926,1197009317.0287628,MOMENTUM,3.6897826194763184
44.0,13.0,3.0,2.509999990463257,451.0,130.78998279571533,14.0,200.0,1.7204692363739014,4.125340461730957,10727100.0,2016-01-06,2015-11-20,AMD,RUNNER,200.0,200.0,200.0,10727100.0,13.06306117638088,2.2200000286102295,23814162.306904793,MOMENTUM,4.741684913635254
47.0,14.0,0.0,9.672772407531738,348.0,-140.25524139404297,21.0,200.0,1.7330154180526733,2.98066782951355,54364000.0,2016-01-11,2015-12-02,AVGO,STOP,200.0,200.0,200.0,54364000.0,-4.000001135799286,10.075804710388184,547761047.2755432,MOMENTUM,5.500864028930664
94.0,9.0,1.0,97.15679931640625,16.0,115.1488037109375,93.0,200.0,2.0335264205932617,2.6176984310150146,6914600.0,2016-03-18,2016-03-17,ADBE,TP1,200.0,200.0,200.0,6914600.0,8.000000339234976,89.95999908447266,622037409.6694946,MOMENTUM,4.769723415374756
97.0,27.0,0.0,10.391172409057617,460.0,-219.9224090576172,94.0,200.0,2.127195358276367,4.718883037567139,44827100.0,2016-03-23,2016-03-18,MU,STOP,200.0,200.0,200.0,44827100.0,-4.398569830441554,10.869264602661133,487237611.26995087,MOMENTUM,0.9515326023101807
98.0,4.0,0.0,37.746337890625,127.0,-199.7411994934082,94.0,200.0,1.6657447814941406,2.7460758686065674,15132400.0,2016-03-24,2016-03-18,PYPL,STOP,200.0,200.0,200.0,15132400.0,-4.000003104605711,39.3191032409668,594992397.883606,MOMENTUM,2.5887951850891113
102.0,22.0,1.0,96.28356170654297,16.0,122.34228515625,79.0,200.0,1.793414831161499,3.137622117996216,3809500.0,2016-03-31,2016-02-26,INTU,TP1,200.0,200.0,200.0,3809500.0,8.62662122280618,88.63716888427734,337663294.86465454,MOMENTUM,0.5048891305923462
104.0,36.0,1.0,16.543439865112305,97.0,118.86768245697021,102.0,200.0,1.7543795108795166,4.025393009185791,120193504.0,2016-04-04,2016-03-31,TSLA,TP1,200.0,200.0,200.0,120193504.0,8.000000249033642,15.317999839782715,1841124075.014923,MOMENTUM,4.90463399887085
106.0,36.0,2.0,17.69466781616211,163.0,387.3968801498413,102.0,200.0,1.7543795108795166,4.025393009185791,120193504.0,2016-04-06,2016-03-31,TSLA,TP2,200.0,200.0,200.0,120193504.0,15.515524227953689,15.317999839782715,1841124075.014923,MOMENTUM,4.90463399887085
119.0,21.0,1.0,6.257999897003174,258.0,120.22802066802979,96.0,200.0,2.0315699577331543,3.6047608852386475,20444500.0,2016-04-25,2016-03-22,FTNT,TP1,200.0,200.0,200.0,20444500.0,8.045581747937547,5.791999816894531,118414540.25650024,MOMENTUM,2.0400938987731934
121.0,21.0,2.0,6.670000076293945,432.0,379.2961120605469,96.0,200.0,2.0315699577331543,3.6047608852386475,20444500.0,2016-04-27,2016-03-22,FTNT,TP2,200.0,200.0,200.0,20444500.0,15.15884473681091,5.791999816894531,118414540.25650024,MOMENTUM,2.0400938987731934
122.0,36.0,3.0,16.513999938964844,66.0,78.93600654602051,102.0,200.0,1.7543795108795166,4.025393009185791,120193504.0,2016-04-28,2016-03-31,TSLA,RUNNER,200.0,200.0,200.0,120193504.0,7.8078085369603585,15.317999839782715,1841124075.014923,MOMENTUM,4.90463399887085
124.0,7.0,0.0,83.0,57.0,-213.75,122.0,200.0,2.286851644515991,5.151651859283447,5463300.0,2016-05-02,2016-04-28,VRTX,STOP,200.0,200.0,200.0,5463300.0,-4.322766570605188,86.75,473941275.0,MOMENTUM,2.2940988540649414
143.0,31.0,0.0,21.643333435058594,202.0,-616.773323059082,142.0,200.0,1.688680648803711,3.148998498916626,16906800.0,2016-05-27,2016-05-26,PANW,STOP,200.0,200.0,200.0,16906800.0,-12.363341650083882,24.696666717529297,417541604.8599243,MOMENTUM,5.136190891265869
149.0,22.0,2.0,101.04637145996094,28.0,347.4576721191406,79.0,200.0,1.793414831161499,3.137622117996216,3809500.0,2016-06-07,2016-02-26,INTU,TP2,200.0,200.0,200.0,3809500.0,13.999998794957863,88.63716888427734,337663294.86465454,MOMENTUM,0.5048891305923462
152.0,21.0,3.0,6.739999771118164,173.0,164.00399208068848,96.0,200.0,2.0315699577331543,3.6047608852386475,20444500.0,2016-06-10,2016-03-22,FTNT,RUNNER,200.0,200.0,200.0,20444500.0,16.36740304201041,5.791999816894531,118414540.25650024,MOMENTUM,2.0400938987731934
153.0,22.0,3.0,98.0909194946289,12.0,113.44500732421875,79.0,200.0,1.793414831161499,3.137622117996216,3809500.0,2016-06-13,2016-02-26,INTU,RUNNER,200.0,200.0,200.0,3809500.0,10.665673023350015,88.63716888427734,337663294.86465454,MOMENTUM,0.5048891305923462
178.0,28.0,0.0,8.583999633789062,517.0,-559.9110946655273,167.0,200.0,1.5487760305404663,2.6738667488098145,161672000.0,2016-07-19,2016-07-01,NFLX,STOP,200.0,200.0,200.0,161672000.0,-11.203064069710269,9.666999816894531,1562883194.3969727,MOMENTUM,3.45177960395813
181.0,13.0,1.0,5.840000152587891,287.0,177.94010400772095,180.0,200.0,1.6230353116989136,4.653669834136963,40242000.0,2016-07-22,2016-07-21,AMD,TP1,200.0,200.0,200.0,40242000.0,11.87740205586248,5.21999979019165,210063231.5568924,MOMENTUM,1.8635926246643066
182.0,13.0,2.0,6.699999809265137,478.0,707.4400091171265,180.0,200.0,1.6230353116989136,4.653669834136963,40242000.0,2016-07-25,2016-07-21,AMD,TP2,200.0,200.0,200.0,40242000.0,28.35249192642494,5.21999979019165,210063231.5568924,MOMENTUM,1.8635926246643066
206.0,9.0,2.0,102.55439758300781,27.0,340.0487594604492,93.0,200.0,2.0335264205932617,2.6176984310150146,6914600.0,2016-08-26,2016-03-17,ADBE,TP2,200.0,200.0,200.0,6914600.0,13.999998473442608,89.95999908447266,622037409.6694946,MOMENTUM,4.769723415374756
209.0,31.0,0.0,21.696001052856445,221.0,-199.78385162353516,198.0,200.0,1.8151676654815674,2.7527496814727783,13894800.0,2016-08-31,2016-08-16,PANW,STOP,200.0,200.0,200.0,13894800.0,-3.9999969617455915,22.600000381469727,314022485.30044556,MOMENTUM,4.389197826385498
213.0,13.0,3.0,6.840000152587891,192.0,311.0400695800781,180.0,200.0,1.6230353116989136,4.653669834136963,40242000.0,2016-09-07,2016-07-21,AMD,RUNNER,200.0,200.0,200.0,40242000.0,31.03449094845198,5.21999979019165,210063231.5568924,MOMENTUM,1.8635926246643066
215.0,9.0,3.0,99.37999725341797,12.0,113.03997802734375,93.0,200.0,2.0335264205932617,2.6176984310150146,6914600.0,2016-09-09,2016-03-17,ADBE,RUNNER,200.0,200.0,200.0,6914600.0,10.471318658084813,89.95999908447266,622037409.6694946,MOMENTUM,4.769723415374756
237.0,27.0,0.0,16.335506439208984,293.0,-199.42954063415527,228.0,200.0,1.6730748414993286,3.720534086227417,42715600.0,2016-10-11,2016-09-28,MU,STOP,200.0,200.0,200.0,42715600.0,-4.000004483618818,17.01615333557129,726855199.420929,MOMENTUM,1.566598653793335
