day_idx,col_idx,exit_type_code,exit_price,shares,pnl,entry_day_idx,initial_risk,context_rvol,context_adr,context_volume,exit_date,entry_date,symbol,exit_phase,monetary_risk,adjusted_risk_dollars,base_risk_dollars,context_vol,return_pct,entry_price,context_dollar_vol,signal_type
39.0,10.0,0.0,16.945899963378906,1908.0,-999.981559753418,36.0,1000.0,2.1791136264801025,3.3223419189453125,1510300.0,2019-02-28,2019-02-25,HALO,STOP,1000.0,1000.0,1000.0,1510300.0,-2.999996397108909,17.469999313354492,26384939.96295929,MOMENTUM
88.0,11.0,0.0,22.920000076293945,1392.0,-1085.7609558105469,86.0,990.0001831054688,1.6445178985595703,2.8119020462036133,1816000.0,2019-05-09,2019-05-07,HAIN,STOP,990.0001831054688,990.0001831054688,990.0001831054688,1816000.0,-3.291142031797835,23.700000762939453,43039201.38549805,MOMENTUM
117.0,10.0,1.0,16.766000747680664,666.0,403.5965995788574,114.0,979.142578125,1.5266103744506836,2.7756123542785645,1228700.0,2019-06-20,2019-06-17,HALO,TP1,979.142578125,979.142578125,979.142578125,1228700.0,3.7500056063775316,16.15999984741211,19855791.81251526,MOMENTUM
122.0,8.0,1.0,194.73757934570312,57.0,401.20655822753906,114.0,979.142578125,1.647915005683899,2.4469411373138428,29459900.0,2019-06-27,2019-06-17,META,TP1,979.142578125,979.142578125,979.142578125,29459900.0,3.750002133967123,187.69886779785156,5529589875.437927,MOMENTUM
124.0,10.0,2.0,17.614398956298828,666.0,968.6298065185547,114.0,979.142578125,1.5266103744506836,2.7756123542785645,1228700.0,2019-07-01,2019-06-17,HALO,TP2,979.142578125,979.142578125,979.142578125,1228700.0,8.999994570665969,16.15999984741211,19855791.81251526,MOMENTUM
132.0,10.0,3.0,16.579999923706055,687.0,288.54005241394043,114.0,979.142578125,1.5266103744506836,2.7756123542785645,1228700.0,2019-07-12,2019-06-17,HALO,RUNNER,979.142578125,979.142578125,979.142578125,1228700.0,2.599010397646785,16.15999984741211,19855791.81251526,MOMENTUM
141.0,8.0,2.0,204.59176635742188,57.0,962.8952178955078,114.0,979.142578125,1.647915005683899,2.4469411373138428,29459900.0,2019-07-25,2019-06-17,META,TP2,979.142578125,979.142578125,979.142578125,29459900.0,9.000000243881958,187.69886779785156,5529589875.437927,MOMENTUM
142.0,8.0,3.0,198.36434936523438,59.0,629.2634124755859,114.0,979.142578125,1.647915005683899,2.4469411373138428,29459900.0,2019-07-26,2019-06-17,META,RUNNER,979.142578125,979.142578125,979.142578125,29459900.0,5.682230102138576,187.69886779785156,5529589875.437927,MOMENTUM
223.0,4.0,0.0,5.121118545532227,6412.0,-1015.5663948059082,222.0,1015.6838989257812,1.6667847633361816,2.538736343383789,574588032.0,2019-11-19,2019-11-18,NVDA,STOP,1015.6838989257812,1015.6838989257812,1015.6838989257812,574588032.0,-3.000003070830882,5.27950382232666,3033539711.2071533,MOMENTUM
241.0,12.0,1.0,9.820645332336426,1168.0,418.88673400878906,239.0,1005.5281982421875,1.768702507019043,2.278493642807007,183164000.0,2019-12-16,2019-12-12,TQQQ,TP1,1005.5281982421875,1005.5281982421875,1005.5281982421875,183164000.0,3.7902720881919074,9.46200942993164,1733099495.223999,MOMENTUM
