date,SPY,TSLA,AMZN,NVDA,QQQ,AAPL,TQQQ,BABA,GOOGL,MSFT,AMC,META,GOOG,NIO,AMD,BA,NFLX,SQ,XYZ,JPM,MRNA,GME,BAC,V,DIS,SHOP,CRM,MA,PFE,PLTR,C,XOM,LCID,SNAP,WFC,HD,PYPL,UNH,JNJ,WMT,F,UBER,CVX,PG,GM,SE,VZ,SMH,GS,MRK
2021-03-19,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,101446.48000000001,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-03-22,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,101638.56000000001,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-03-23,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,101475.6,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-03-24,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,101000.16,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-03-25,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100809.76000000001,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-03-26,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,101049.44,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-03-29,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,101486.24,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-03-30,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,101328.32,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-03-31,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,101694.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-04-01,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,101925.28000000001,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-04-05,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,102499.28000000001,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-04-06,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,102350.88,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-04-07,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,102733.36,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-04-08,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,102729.44,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100418.77,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-04-09,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,102698.08,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100428.64000000001,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-04-12,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,102646.56000000001,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100311.61,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-04-13,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99857.96,100000.0,100000.0,100000.0,102546.88,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100311.61,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-04-14,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99679.74,100000.0,100000.0,100000.0,102158.24,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100619.2,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100250.98000000001,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-04-15,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99670.36,100000.0,100000.0,100000.0,102438.24,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100609.59999999999,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100516.06000000001,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-04-16,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99643.56,100000.0,100000.0,100000.0,102346.40000000001,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100143.82,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-04-19,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99381.59,100000.0,100000.0,100000.0,102125.76000000001,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100029.61,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-04-20,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99053.29000000001,100000.0,100000.0,100000.0,102148.72,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99754.66,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-04-21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99023.81,100000.0,100000.0,100000.0,102082.64000000001,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99727.87000000001,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-04-22,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99017.78,100000.0,100000.0,100000.0,101805.44,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99551.62000000001,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-04-23,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99200.69,100000.0,100000.0,100000.0,102063.6,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100150.87000000001,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-04-26,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99242.23,100000.0,100000.0,100000.0,102170.56000000001,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99970.39000000001,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-04-27,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99457.97,100000.0,100000.0,100000.0,102200.24,100000.0,100000.0,99966.20000000001,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100039.48000000001,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-04-28,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99511.57,100000.0,100000.0,100000.0,102397.92000000001,100000.0,100000.0,99765.09000000001,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-04-29,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99341.39,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,99746.5,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-04-30,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99124.98,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,99359.49,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-05-03,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99108.9,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,98840.66,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-05-04,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,98920.63,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,98850.8,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-05-05,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,98845.59,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,98718.98000000001,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-05-06,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,98821.47,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,98729.12000000001,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-05-07,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,98747.1,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,98884.6,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100288.99,100000.0,100000.0
2021-05-10,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,98359.84,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,98408.02,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99365.59,100000.0,100000.0
2021-05-11,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,98483.79000000001,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,98549.98000000001,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99404.92,100000.0,100000.0
2021-05-12,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,98483.79000000001,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,98549.98000000001,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99404.92,100000.0,100000.0
2021-05-13,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,98483.79000000001,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,98549.98000000001,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99404.92,100000.0,100000.0
2021-05-14,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,98483.79000000001,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,98549.98000000001,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99404.92,100000.0,100000.0
2021-05-17,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,98483.79000000001,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,98549.98000000001,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99404.92,100000.0,100000.0
2021-05-18,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,98483.79000000001,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,98549.98000000001,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99404.92,100000.0,100000.0
2021-05-19,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,98483.79000000001,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,98549.98000000001,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99404.92,100000.0,100000.0
2021-05-20,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,98483.79000000001,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,98549.98000000001,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99404.92,100000.0,100000.0
2021-05-21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,98483.79000000001,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,98549.98000000001,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99404.92,100000.0,100000.0
2021-05-24,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,98483.79000000001,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,98549.98000000001,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99404.92,100000.0,100000.0
2021-05-25,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,98483.79000000001,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,98549.98000000001,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99404.92,100000.0,100000.0
2021-05-26,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,98483.79000000001,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,98549.98000000001,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99404.92,100000.0,100000.0
2021-05-27,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,98483.79000000001,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,98549.98000000001,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99404.92,100000.0,100000.0
2021-05-28,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,98483.79000000001,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,98549.98000000001,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99404.92,100000.0,100000.0
2021-06-01,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,98483.79000000001,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,98549.98000000001,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99404.92,100000.0,100000.0
2021-06-02,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,98483.79000000001,100000.0,100000.0,100000.0,103652.88,100000.0,100000.0,98549.98000000001,100000.0,100000.0,100000.0,100000.0,100000.0,101266.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100255.21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,99404.92,100000.0,100000.0
