date,0
2020-01-02,100000.0
2020-01-03,100000.0
2020-01-06,100000.0
2020-01-07,100000.0
2020-01-08,100000.0
2020-01-09,100000.0
2020-01-10,100000.0
2020-01-13,100000.0
2020-01-14,100000.0
2020-01-15,100000.0
2020-01-16,100000.0
2020-01-17,100000.0
2020-01-21,100000.0
2020-01-22,100000.0
2020-01-23,100000.0
2020-01-24,100000.0
2020-01-27,100000.0
2020-01-28,100000.0
2020-01-29,100000.0
2020-01-30,100000.0
2020-01-31,100000.0
2020-02-03,100000.0
2020-02-04,100000.0
2020-02-05,100000.0
2020-02-06,100000.0
2020-02-07,100000.0
2020-02-10,100000.0
2020-02-11,100000.0
2020-02-12,100000.0
2020-02-13,100000.0
2020-02-14,100000.0
2020-02-18,100000.0
2020-02-19,100000.0
2020-02-20,100000.0
2020-02-21,100000.0
2020-02-24,100000.0
2020-02-25,100000.0
2020-02-26,100000.0
2020-02-27,100000.0
2020-02-28,100000.0
2020-03-02,100000.0
2020-03-03,100000.0
2020-03-04,100000.0
2020-03-05,100000.0
2020-03-06,100000.0
2020-03-09,100000.0
2020-03-10,100000.0
2020-03-11,100000.0
2020-03-12,100000.0
2020-03-13,100000.0
2020-03-16,100000.0
2020-03-17,100000.0
2020-03-18,100000.0
2020-03-19,100000.0
2020-03-20,100000.0
2020-03-23,100000.0
2020-03-24,100000.0
2020-03-25,100000.0
2020-03-26,100000.0
2020-03-27,100000.0
2020-03-30,100000.0
2020-03-31,100000.0
2020-04-01,100000.0
2020-04-02,100000.0
2020-04-03,100000.0
2020-04-06,100000.0
2020-04-07,100000.0
2020-04-08,100000.0
2020-04-09,100000.0
2020-04-13,100000.0
2020-04-14,100000.0
2020-04-15,100000.0
2020-04-16,100000.0
2020-04-17,100000.0
2020-04-20,100000.0
2020-04-21,100000.0
2020-04-22,100000.0
2020-04-23,100000.0
2020-04-24,100000.0
2020-04-27,100000.0
2020-04-28,100000.0
2020-04-29,100000.0
2020-04-30,100000.0
2020-05-01,100000.0
2020-05-04,100000.0
2020-05-05,100000.0
2020-05-06,100000.0
2020-05-07,100000.0
2020-05-08,100000.0
2020-05-11,100000.0
2020-05-12,100000.0
2020-05-13,100000.0
2020-05-14,100000.0
2020-05-15,100000.0
2020-05-18,100000.0
2020-05-19,100000.0
2020-05-20,100000.0
2020-05-21,100000.0
2020-05-22,100000.0
2020-05-26,100000.0
2020-05-27,100000.0
2020-05-28,100000.0
2020-05-29,100000.0
2020-06-01,101379.81644821167
2020-06-02,101832.21879196167
2020-06-03,101786.97660446167
2020-06-04,100723.83988571167
2020-06-05,103144.17972946167
2020-06-08,103506.09909629822
2020-06-09,104003.73972129822
2020-06-10,104053.56939506531
2020-06-11,103378.59869194031
2020-06-12,103591.50884819031
2020-06-15,103849.71880912781
2020-06-16,103917.66900444031
2020-06-17,104334.42877006531
2020-06-18,104411.43853569031
2020-06-19,104714.94830131531
2020-06-22,104959.56939506531
2020-06-23,105172.47857475281
2020-06-24,105154.35845756531
2020-06-25,105539.40826225281
2020-06-26,104900.67877006531
2020-06-29,104909.73931694031
2020-06-30,105090.93853569031
2020-07-01,105195.12896537781
2020-07-02,104968.62896537781
2020-07-06,105059.22857475281
2020-07-07,105688.89849662781
2020-07-08,106413.69830131531
2020-07-09,106200.78912162781
2020-07-10,106015.05865287781
2020-07-13,105444.27935600281
2020-07-14,105229.85445213318
2020-07-15,106220.88765525818
2020-07-16,105777.02242088318
2020-07-17,106610.92439651489
2020-07-20,106931.65877151489
2020-07-21,107175.41267776489
2020-07-22,109574.50642776489
2020-07-23,109478.28855514526
2020-07-24,109477.14794921875
2020-07-27,109446.35595703125
2020-07-28,109826.10498046875
2020-07-29,109887.68310546875
2020-07-30,111863.81242370605
2020-07-31,112886.13172912598
2020-08-03,112980.15321350098
2020-08-04,113023.71864318848
2020-08-05,113751.85633850098
2020-08-06,113847.79981994629
2020-08-07,113611.16993713379
2020-08-10,113320.14259338379
2020-08-11,112942.11915588379
2020-08-12,112790.70318603516
2020-08-13,112574.38970947266
2020-08-14,112480.99029541016
2020-08-17,111548.34088134766
2020-08-18,111461.69888305664
2020-08-19,111325.28872680664
2020-08-20,111742.25942993164
2020-08-21,111711.60317993164
2020-08-24,111809.66958618164
2020-08-25,113567.98629760742
2020-08-26,114692.04605102539
2020-08-27,113390.21304321289
2020-08-28,114232.31167602539
2020-08-31,113874.16519165039
2020-09-01,116018.78042602539
2020-09-02,115950.0394897461
2020-09-03,114474.8275756836
2020-09-04,113696.6752319336
2020-09-08,112714.05419921875
2020-09-09,112984.55419921875
2020-09-10,112500.59130859375
2020-09-11,112851.46630859375
2020-09-14,113066.65966796875
2020-09-15,113400.24560546875
2020-09-16,113415.80615234375
2020-09-17,113206.66162109375
2020-09-18,112920.60498046875
2020-09-21,113042.46044921875
2020-09-22,113169.49951171875
2020-09-23,112967.27294921875
2020-09-24,112688.99365234375
2020-09-25,112806.52685546875
2020-09-28,112397.68737792969
2020-09-29,112397.68737792969
2020-09-30,112397.68737792969
2020-10-01,112397.68737792969
2020-10-02,112397.68737792969
2020-10-05,112397.68737792969
2020-10-06,112397.68737792969
2020-10-07,112397.68737792969
2020-10-08,112397.68737792969
2020-10-09,112397.68737792969
2020-10-12,112397.68737792969
2020-10-13,112472.35726928711
2020-10-14,111960.35726928711
2020-10-15,111396.16976928711
2020-10-16,111513.71273803711
2020-10-19,109585.73617553711
2020-10-20,110235.85848999023
2020-10-21,111309.95223999023
2020-10-22,111945.91708374023
2020-10-23,112755.72177124023
2020-10-26,111257.65145874023
2020-10-27,111706.54989624023
2020-10-28,108996.54208374023
2020-10-29,108966.6748046875
2020-10-30,108966.6748046875
2020-11-02,108966.6748046875
2020-11-03,108966.6748046875
2020-11-04,108966.6748046875
2020-11-05,110148.3101196289
2020-11-06,109942.7437133789
2020-11-09,107572.9780883789
2020-11-10,106546.7163696289
2020-11-11,106546.71575927734
2020-11-12,106546.71575927734
2020-11-13,106546.71575927734
2020-11-16,106546.71575927734
2020-11-17,106546.71575927734
2020-11-18,106546.71575927734
2020-11-19,106546.71575927734
2020-11-20,106546.71575927734
2020-11-23,106546.71575927734
2020-11-24,106546.71575927734
2020-11-25,106546.71575927734
2020-11-27,106546.71575927734
2020-11-30,106546.71575927734
2020-12-01,106546.71575927734
2020-12-02,106859.92853927612
2020-12-03,107864.03400802612
2020-12-04,108785.24494552612
2020-12-07,107136.28791427612
2020-12-08,107587.67463302612
2020-12-09,107016.52619552612
2020-12-10,107191.55353927612
2020-12-11,106703.31916427612
2020-12-14,107385.01057052612
2020-12-15,107569.24494552612
2020-12-16,107983.78010177612
2020-12-17,107550.82697677612
2020-12-18,104612.19025802612
2020-12-21,104612.18851089478
2020-12-22,103813.22445487976
2020-12-23,105079.50570487976
2020-12-24,104943.83773612976
2020-12-28,105200.10336112976
2020-12-29,105019.21273612976
2020-12-30,104973.99007987976
2020-12-31,105471.46273612976
2021-01-04,105471.46273612976
2021-01-05,105471.46273612976
2021-01-06,105471.46273612976
2021-01-07,105471.46273612976
2021-01-08,105471.46273612976
2021-01-11,105471.46273612976
2021-01-12,105471.46273612976
2021-01-13,105471.46273612976
2021-01-14,105471.46273612976
2021-01-15,104418.11886405945
2021-01-19,106289.48605155945
2021-01-20,106522.00167655945
2021-01-21,106564.02902030945
2021-01-22,105911.29855155945
2021-01-25,106465.97823905945
2021-01-26,105947.71261405945
2021-01-27,103460.03683280945
2021-01-28,103460.03487968445
2021-01-29,103460.03487968445
2021-02-01,103460.03487968445
2021-02-02,103460.03487968445
2021-02-03,103460.03487968445
2021-02-04,103460.03487968445
2021-02-05,103460.03487968445
2021-02-08,103460.03487968445
2021-02-09,102921.19922733307
2021-02-10,104459.44141483307
2021-02-11,105953.17578983307
2021-02-12,105064.30860233307
2021-02-16,106197.26953983307
2021-02-17,104894.66797733307
2021-02-18,104658.25000858307
2021-02-19,104957.60938358307
2021-02-22,103205.20313358307
2021-02-23,102548.91797733307
2021-02-24,101908.40769958496
2021-02-25,98397.6898651123
2021-02-26,98397.68821716309
2021-03-01,98397.68821716309
2021-03-02,98397.68821716309
2021-03-03,98397.68821716309
2021-03-04,98397.68821716309
2021-03-05,98397.68821716309
2021-03-08,98397.68821716309
2021-03-09,97442.84536743164
2021-03-10,98026.81814575195
2021-03-11,98328.95877075195
2021-03-12,98140.68142700195
2021-03-15,98033.58767700195
2021-03-16,98103.48611450195
2021-03-17,97686.36502075195
2021-03-18,96369.61502075195
2021-03-19,95187.03689575195
2021-03-22,95187.03677368164
2021-03-23,95187.03677368164
2021-03-24,95187.03677368164
2021-03-25,95187.03677368164
2021-03-26,95187.03677368164
2021-03-29,95187.03677368164
2021-03-30,95187.03677368164
2021-03-31,95187.03677368164
2021-04-01,95187.03677368164
