#,symbol,phase,exit_date,days_to_exit,exit_price,shares,exit_pct,pnl,return_pct,reason
1,ACT,"EARNINGS_EXIT(<10%,1d)",2022-10-31,3,22.19029235839844,897,100,-85.39573860168457,-0.4271904089150161,UNKNOWN
2,AMD,"EARNINGS_EXIT(<10%,1d)",2022-08-01,3,129.39837646484375,158,100,494.1092224121094,2.4766343903057084,UNKNOWN
3,BBY,"EARNINGS_EXIT(<10%,2d)",2024-08-27,1,82.65821075439453,241,100,-2.2376785278320312,-0.0112317097098638,UNKNOWN
4,CF,"EARNINGS_EXIT(<10%,2d)",2023-02-13,3,80.99526977539062,236,100,-801.1345825195312,-4.022564010952203,UNKNOWN
5,ENSG,"EARNINGS_EXIT(<10%,2d)",2023-04-24,25,99.43375396728516,216,100,1493.299072265625,7.472326845650036,UNKNOWN
6,ADBE,"EARNINGS_EXIT(<10%,3d)",2023-09-11,11,564.5,35,100,180.59906005859372,0.922510976648658,UNKNOWN
7,ARHS,"EARNINGS_EXIT(<10%,3d)",2024-11-04,3,588.6699829101562,21,100,-145.1107177734375,-1.1602192789227035,UNKNOWN
8,ERIC,"EARNINGS_EXIT(<10%,3d)",2022-04-11,3,8.08353328704834,2216,100,-593.9104690551758,-3.209109092511923,UNKNOWN
9,INTC,"EARNINGS_EXIT(<10%,3d)",2022-07-25,6,36.88554000854492,527,100,-526.1717376708984,-2.6354903884833987,UNKNOWN
10,LW,"EARNINGS_EXIT(<10%,3d)",2024-04-01,6,100.78907012939452,197,100,-117.26333618164062,-0.5871177986920412,UNKNOWN
11,TMO,"EARNINGS_EXIT(<10%,3d)",2022-07-25,4,561.8046264648438,23,100,-172.15185546875,-1.3147727853869724,UNKNOWN
12,AFRM,"EARNINGS_EXIT(<10%,4d)",2022-11-04,4,62.511016845703125,214,100,412.1898422241211,3.1792094770125137,UNKNOWN
13,AMD,"EARNINGS_EXIT(<10%,4d)",2022-07-29,1,126.27110290527344,159,100,123.9154815673828,0.6210309344536654,UNKNOWN
14,DRS,"EARNINGS_EXIT(<10%,4d)",2024-02-23,9,21.05014991760254,627,100,229.7003631591797,1.771184392419627,UNKNOWN
15,GDDY,"EARNINGS_EXIT(<10%,4d)",2023-02-10,23,80.69999694824219,128,100,326.3994140625,3.262949932916976,UNKNOWN
16,GOOG,"EARNINGS_EXIT(<10%,4d)",2023-07-21,72,119.41436767578124,90,100,717.3200225830078,7.151764194209063,UNKNOWN
17,GOOGL,"EARNINGS_EXIT(<10%,4d)",2023-07-21,72,119.11994934082033,90,100,738.7172698974609,7.40043563333472,UNKNOWN
18,PSA,"EARNINGS_EXIT(<10%,4d)",2023-10-26,934,217.95166015625,20,100,205.83282470703125,4.956005151512502,UNKNOWN
19,AAOI,RUNNER,2021-02-02,27,10.630000114440918,338,100,354.9000644683838,10.960336107483675,RUNNER: Trailing Stop Exit
20,ABR,RUNNER,2020-09-21,49,6.470153331756592,490,100,251.39477252960205,8.612417403415526,RUNNER: Trailing Stop Exit
21,ACCL,RUNNER,2020-12-02,28,54.72999954223633,82,100,459.1998748779297,11.39832760507596,RUNNER: Trailing Stop Exit
22,AGQ,RUNNER,2020-06-05,22,26.86000061035156,112,100,409.91998291015625,15.775860892464838,RUNNER: Trailing Stop Exit
23,AGQ,RUNNER,2020-08-11,29,50.93000030517578,81,100,1526.0400123596191,58.70987866314654,RUNNER: Trailing Stop Exit
24,AGRW,RUNNER,2023-02-21,68,81.19000244140625,18,100,194.2200164794922,15.326705513722128,RUNNER: Trailing Stop Exit
25,ALDX,RUNNER,2020-06-10,28,60.351165771484375,48,100,222.87158203125,8.334812428784293,RUNNER: Trailing Stop Exit
26,ALEC,RUNNER,2020-06-10,28,60.351165771484375,48,100,222.87158203125,8.334812428784293,RUNNER: Trailing Stop Exit
27,ALG,RUNNER,2020-02-24,136,240.1100006103516,21,100,838.9499359130859,19.95903088395316,RUNNER: Trailing Stop Exit
28,AMBP,RUNNER,2020-12-18,29,88.08999633789062,35,100,795.8999252319336,34.79724314419789,RUNNER: Trailing Stop Exit
29,AMCX,RUNNER,2022-12-06,29,157.8760986328125,19,100,379.7042846679688,14.492853054841568,RUNNER: Trailing Stop Exit
30,AMD,RUNNER,2021-03-23,43,144.85789489746094,10,100,129.23675537109375,9.795544779638234,RUNNER: Trailing Stop Exit
31,AMD,RUNNER,2022-08-19,18,136.60267639160156,10,100,72.04299926757812,5.567535021364932,RUNNER: Trailing Stop Exit
32,AMD,RUNNER,2022-12-06,29,157.8760986328125,19,100,379.7042846679688,14.492853054841568,RUNNER: Trailing Stop Exit
33,AME,RUNNER,2022-12-06,29,157.8760986328125,19,100,379.7042846679688,14.492853054841568,RUNNER: Trailing Stop Exit
34,AMR,RUNNER,2020-08-21,59,30.57999992370605,47,100,224.19002151489255,18.48121098978685,RUNNER: Trailing Stop Exit
35,APOG,RUNNER,2021-11-10,83,95.7300033569336,60,100,1717.80029296875,42.66766845584121,RUNNER: Trailing Stop Exit
36,ARGX,RUNNER,2020-07-23,17,255.3500061035156,11,100,215.7100067138672,8.31848653321602,RUNNER: Trailing Stop Exit
37,ARKG,RUNNER,2020-12-29,29,93.5401382446289,50,100,649.1634368896484,16.116898307091276,RUNNER: Trailing Stop Exit
