#,symbol,phase,exit_date,days_to_exit,exit_price,shares,exit_pct,pnl,return_pct,reason
1497,RDWR,TP2,2017-04-26,125,16.59714194706508,211,30,227.69989013671852,12.21867471178571,TP2: Take Profit 2 (+3R)
1496,QCOM,TP2,2018-08-24,29,55.543999768739695,151,30,262.84559167436555,5.549815105129533,TP2: Take Profit 2 (+3R)
1495,QCOM,TP2,2017-11-21,19,53.37520352728657,672,30,3702.32356296432,20.85286457832848,TP2: Take Profit 2 (+3R)
1494,PSA,TP2,2021-04-22,17,224.24069281574552,89,30,878.7757164268953,7.9845287412609585,TP2: Take Profit 2 (+3R)
1493,PLD,TP2,2019-04-11,70,61.11256993512782,116,30,279.9580909046791,7.111294305114156,TP2: Take Profit 2 (+3R)
1492,PG,TP2,2019-03-12,48,84.4606145937179,103,30,268.14956083446805,5.490426284466573,TP2: Take Profit 2 (+3R)
1491,PFE,TP2,2021-12-16,41,46.73019498015034,310,30,1330.066479931011,18.06726007439593,TP2: Take Profit 2 (+3R)
1490,PFE,TP2,2020-07-22,9,27.99226507169101,637,30,891.4921720588168,9.0954174741284,TP2: Take Profit 2 (+3R)
1489,PFE,TP2,2016-06-01,56,21.782214160159597,564,30,432.25438726309307,6.237316440541002,TP2: Take Profit 2 (+3R)
1488,PCG,TP2,2020-11-18,6,12.505010191548408,1662,30,1526.1057933298216,13.963966891910356,TP2: Take Profit 2 (+3R)
1487,ORCL,TP2,2021-05-21,46,74.08181998076378,533,30,1540.0582383533929,6.971099434649994,TP2: Take Profit 2 (+3R)
1486,ONC,TP2,2020-07-14,18,231.52175903320312,170,30,3647.2872924804688,18.47999319089923,TP2: Take Profit 2 (+3R)
1485,NVDA,TP2,2021-06-18,21,18.0957912176378,1074,30,1217.9668497617702,11.671130839991626,TP2: Take Profit 2 (+3R)
1484,NVDA,TP2,2020-09-02,16,13.92801599169863,582,30,569.8906025719378,13.281107713057024,TP2: Take Profit 2 (+3R)
1483,NVDA,TP2,2020-02-19,9,7.71176539317186,4888,30,3420.918160749254,17.826587220346145,TP2: Take Profit 2 (+3R)
1482,NVDA,TP2,2019-12-12,58,5.543070829503191,3850,30,1522.8836040979272,13.498814464165312,TP2: Take Profit 2 (+3R)
1481,NVDA,TP2,2018-01-29,26,6.017458454372166,1650,30,756.9132195370015,14.554985989211792,TP2: Take Profit 2 (+3R)
1480,NVDA,TP2,2017-02-06,52,2.869563482170037,3474,30,826.8461191003538,16.044907919273324,TP2: Take Profit 2 (+3R)
1479,NFLX,TP2,2020-02-12,56,37.37000465393066,216,30,682.410364151001,16.490032795930357,TP2: Take Profit 2 (+3R)
1478,NFLX,TP2,2018-06-14,22,38.67985916137695,295,30,744.7910499572754,12.206599629861934,TP2: Take Profit 2 (+3R)
1477,NFLX,TP2,2018-01-23,21,23.68342958177839,1566,30,3358.267047745842,17.786985469749016,TP2: Take Profit 2 (+3R)
1476,NFLX,TP2,2017-07-26,9,18.878570011683877,1186,30,1925.7932240622388,16.750587029129527,TP2: Take Profit 2 (+3R)
1475,NFLX,TP2,2017-02-10,36,14.444928509848458,470,30,355.1639798709322,9.58902038843621,TP2: Take Profit 2 (+3R)
1474,NFLX,TP2,2015-08-05,23,12.34657151358468,819,30,1098.787988254002,22.13790386125501,TP2: Take Profit 2 (+3R)
1473,NFLX,TP2,2015-04-17,4,8.063335486820765,925,30,710.3345332826884,18.908202683628296,TP2: Take Profit 2 (+3R)
1472,MS,TP2,2020-07-10,45,41.57398460686035,200,30,582.891824698242,13.229542292889862,TP2: Take Profit 2 (+3R)
1471,MS,TP2,2016-12-06,26,32.7511796251448,346,30,705.2451494307305,11.610408885152486,TP2: Take Profit 2 (+3R)
1470,MS,TP2,2016-08-25,36,23.64186778517089,763,30,782.6276471132585,7.809325603089462,TP2: Take Profit 2 (+3R)
1469,MRNA,TP2,2021-08-04,20,410.5835723876953,292,30,26409.00230407715,58.11440904544936,TP2: Take Profit 2 (+3R)
1468,META,TP2,2021-04-29,41,324.7380573164879,24,30,512.967323915206,12.718096751896388,TP2: Take Profit 2 (+3R)
1467,META,TP2,2020-08-26,26,285.19282589838525,74,30,1464.4300792750448,13.212043579814615,TP2: Take Profit 2 (+3R)
1466,META,TP2,2020-05-19,20,215.15952178317184,69,30,914.9810516793814,11.572430082006049,TP2: Take Profit 2 (+3R)
1465,MELI,TP2,2020-07-08,26,1002.5849609375,35,30,2229.2543334960938,11.841969716436369,TP2: Take Profit 2 (+3R)
1464,MCFT,TP2,2018-09-10,4,36.07571315765381,316,30,1203.1199598312378,21.426167180557293,TP2: Take Profit 2 (+3R)
1463,LOW,TP2,2021-04-12,24,181.49632196581476,55,30,567.9548730408314,10.476120278349535,TP2: Take Profit 2 (+3R)
1462,LOW,TP2,2018-08-22,91,91.41662551013084,112,30,594.0860745621903,10.92188201486946,TP2: Take Profit 2 (+3R)
1461,LLY,TP2,2021-01-11,33,165.83173262517002,131,30,1239.6561201050583,10.599682806207964,TP2: Take Profit 2 (+3R)
1460,LII,TP2,2015-11-25,37,121.14696370984534,58,30,361.6517649140384,9.625194513587209,TP2: Take Profit 2 (+3R)
1459,LH,TP2,2021-05-05,42,225.4983393337525,142,30,1678.395477179742,9.722239854912033,TP2: Take Profit 2 (+3R)
1458,LH,TP2,2015-02-23,52,100.20810627213588,83,30,429.5697964459862,9.58726885886695,TP2: Take Profit 2 (+3R)
1457,LAKE,TP2,2020-07-06,27,22.121528434869003,637,30,2457.2067736112376,41.151690655254654,TP2: Take Profit 2 (+3R)
1456,JOYY,TP2,2021-02-03,21,86.01734401691647,129,30,1011.9698887166304,18.03428899038339,TP2: Take Profit 2 (+3R)
1455,JD,TP2,2020-08-28,10,72.5492828546822,161,30,839.0951677213666,13.698090607965485,TP2: Take Profit 2 (+3R)
1454,JD,TP2,2016-09-06,27,23.872202977199706,236,30,370.8093227117943,12.38023758688255,TP2: Take Profit 2 (+3R)
1453,JBL,TP2,2019-10-21,27,35.65788723191445,220,30,500.72685680020754,11.904737392003794,TP2: Take Profit 2 (+3R)
1452,ILMN,TP2,2019-07-01,24,358.90146092006137,80,30,1529.8179735456188,9.973680072480256,TP2: Take Profit 2 (+3R)
1451,ILMN,TP2,2015-12-31,48,182.2786903381348,40,30,486.2327079772949,13.119521428695208,TP2: Take Profit 2 (+3R)
1450,IBB,TP2,2020-06-19,63,134.11744429128828,254,30,1728.4255679203495,9.264008718150416,TP2: Take Profit 2 (+3R)
1449,IAC,TP2,2016-07-19,76,10.643421922411235,602,30,486.6743496486118,14.54949258628247,TP2: Take Profit 2 (+3R)
1448,HQY,TP2,2015-04-20,45,24.487858363560267,432,30,595.1451778411864,10.355375278048578,TP2: Take Profit 2 (+3R)
1447,HON,TP2,2022-08-15,18,177.6738991610456,100,30,663.4805194869546,6.636827150602104,TP2: Take Profit 2 (+3R)
1446,HON,TP2,2021-04-15,36,195.8122574565081,55,30,441.51518782700896,7.580340414729379,TP2: Take Profit 2 (+3R)
1445,HON,TP2,2020-11-16,11,177.22560651327933,97,30,1273.6568025260606,14.143211732462769,TP2: Take Profit 2 (+3R)
1444,HON,TP2,2019-02-15,28,124.6429426575221,202,30,1090.9356565919122,7.797487967248337,TP2: Take Profit 2 (+3R)
1443,HD,TP2,2021-04-09,21,281.8200258234073,47,30,679.4730521569675,9.422092682747609,TP2: Take Profit 2 (+3R)
1442,HD,TP2,2020-06-09,25,224.69312691514747,46,30,440.2540690429662,7.8247075613555666,TP2: Take Profit 2 (+3R)
1441,HAS,TP2,2015-04-16,66,46.05342288721161,4,30,8.170162119638064,9.733720423409045,TP2: Take Profit 2 (+3R)
1440,HAR,TP2,2017-07-12,6,6587.145106724331,5,30,4029.375261579242,25.612508765997035,TP2: Take Profit 2 (+3R)
1439,GWW,TP2,2021-05-03,59,420.801108779492,63,30,1535.742465270891,10.943092247332816,TP2: Take Profit 2 (+3R)
1438,GWW,TP2,2019-12-12,62,309.4349031593836,61,30,974.8618360034334,9.590570856672924,TP2: Take Profit 2 (+3R)
1437,GS,TP2,2022-08-10,22,311.5706340961618,142,30,1761.1859355272709,7.123870577946158,TP2: Take Profit 2 (+3R)
1436,GS,TP2,2021-01-06,16,251.9344376987364,53,30,735.823006893249,10.401582841125782,TP2: Take Profit 2 (+3R)
1435,GS,TP2,2017-02-15,76,207.03311480959096,25,30,272.5394740334925,10.378802288202856,TP2: Take Profit 2 (+3R)
1434,GOOGL,TP2,2021-02-16,27,104.15080954259774,125,30,813.9186334804751,11.631742568052683,TP2: Take Profit 2 (+3R)
1433,GOOGL,TP2,2020-06-08,40,71.37992197143369,263,30,749.5460344271985,7.16781814741006,TP2: Take Profit 2 (+3R)
1432,GOOGL,TP2,2015-12-31,69,38.26228139455063,44,30,66.70270859230067,7.186888807004707,TP2: Take Profit 2 (+3R)
1431,GOOG,TP2,2021-02-16,27,104.32218450580956,166,30,1057.2719679794432,11.404539047026418,TP2: Take Profit 2 (+3R)
1430,GOOG,TP2,2020-06-08,40,71.28874696604694,353,30,994.6704752533856,7.0808885132628925,TP2: Take Profit 2 (+3R)
1429,GOOG,TP2,2015-12-30,68,38.257429371510575,90,30,184.6114216572742,9.813024295900036,TP2: Take Profit 2 (+3R)
1428,GMAB,TP2,2020-05-11,10,28.175500869750977,857,30,1632.207447052002,12.702003479003906,TP2: Take Profit 2 (+3R)
1427,GIII,TP2,2021-02-08,17,16.18250036239624,612,30,2232.2774930000305,60.22276981381067,TP2: Take Profit 2 (+3R)
1426,GIGM,TP2,2021-02-08,17,16.18250036239624,817,30,2974.342490673065,60.22276981381067,TP2: Take Profit 2 (+3R)
1425,GE,TP2,2022-08-12,17,48.73294522952979,809,30,2402.1512764403565,11.313117620958616,TP2: Take Profit 2 (+3R)
1424,GE,TP2,2019-11-22,23,55.48563224671411,88,30,339.09250695608694,13.31779847680978,TP2: Take Profit 2 (+3R)
1423,FISV,TP2,2022-08-18,23,110.15749931335448,462,30,2190.7494735717773,7.765112500354526,TP2: Take Profit 2 (+3R)
1422,FFIV,TP2,2021-12-28,62,246.1450010027204,114,30,2048.4997776576447,13.945466222777933,TP2: Take Profit 2 (+3R)
1421,FFIV,TP2,2018-05-21,34,172.85214342389787,192,30,1630.9467043195443,8.938139168472159,TP2: Take Profit 2 (+3R)
1420,FFBC,TP2,2016-12-09,21,20.64822054262431,236,30,359.1605406018244,14.072373437443767,TP2: Take Profit 2 (+3R)
1419,FDX,TP2,2020-10-07,26,238.2097100950788,109,30,1769.563468191839,12.903272088570366,TP2: Take Profit 2 (+3R)
1418,FCX,TP2,2021-01-07,8,28.619928839690942,578,30,1311.3411426932223,15.263852873490286,TP2: Take Profit 2 (+3R)
1417,FAST,TP2,2019-02-11,25,12.813270682142996,1110,30,558.7714090358587,7.017930768710004,TP2: Take Profit 2 (+3R)
1416,F,TP2,2021-02-22,39,8.742711211465252,1322,30,812.7590559087025,13.298916498885022,TP2: Take Profit 2 (+3R)
1415,EXLS,TP2,2021-02-09,12,10.34999966621399,2790,30,3264.3000798225403,23.214287336180885,TP2: Take Profit 2 (+3R)
1414,EQR,TP2,2019-03-12,54,57.70372771337213,467,30,1073.3981298613844,7.116304348431739,TP2: Take Profit 2 (+3R)
1413,EQIX,TP2,2019-03-21,35,399.02287128121264,52,30,903.942669198098,8.168099962836818,TP2: Take Profit 2 (+3R)
1412,EQIX,TP2,2016-06-22,29,312.22784241529394,45,30,436.0363295554548,5.676161300176683,TP2: Take Profit 2 (+3R)
1411,EOG,TP2,2022-01-27,23,91.07618586554725,280,30,2086.830881038089,15.902217711094124,TP2: Take Profit 2 (+3R)
1410,EOG,TP2,2020-01-06,21,66.42455812980353,348,30,1579.5955055499153,12.908659041548676,TP2: Take Profit 2 (+3R)
1409,EME,TP2,2022-11-16,19,152.79240503054513,257,30,2150.2856076128573,10.12997801538442,TP2: Take Profit 2 (+3R)
1408,EGHT,TP2,2019-04-25,37,23.63857010432652,1425,30,2503.9282219750557,14.140855380575871,TP2: Take Profit 2 (+3R)
1407,EBAY,TP2,2020-07-06,32,49.79811230578332,186,30,537.1131366877981,10.762760779199294,TP2: Take Profit 2 (+3R)
1406,EBAY,TP2,2019-02-19,28,32.68071912529151,294,30,598.565385631384,11.615318683427285,TP2: Take Profit 2 (+3R)
1405,DUK,TP2,2020-11-24,55,78.87148244063397,135,30,543.5284097038425,9.426126995710485,TP2: Take Profit 2 (+3R)
1404,DPZ,TP2,2019-02-07,21,264.0157041753672,78,30,1165.9670514907195,10.62021162983243,TP2: Take Profit 2 (+3R)
1403,DOMO,TP2,2019-10-08,32,63.4457483291626,145,30,624.2900648117065,12.752350831745684,TP2: Take Profit 2 (+3R)
1402,DOCU,TP2,2019-10-08,32,63.4457483291626,154,30,660.1688041687012,12.752350831745684,TP2: Take Profit 2 (+3R)
1401,DLR,TP2,2015-12-17,71,51.04414240134561,182,30,345.0244619627359,6.611200227376597,TP2: Take Profit 2 (+3R)
1400,DHR,TP2,2022-08-15,25,260.3729426576532,105,30,1053.7645956534045,6.983495296420338,TP2: Take Profit 2 (+3R)
1399,DHIL,TP2,2020-10-20,20,62.34250068664551,491,30,1732.39497756958,10.438440822085155,TP2: Take Profit 2 (+3R)
1398,DHI,TP2,2021-12-13,34,103.35503268563052,356,30,2121.074911563226,10.66212529209298,TP2: Take Profit 2 (+3R)
1397,DG,TP2,2016-06-22,27,81.0131602645883,157,30,343.0255170197371,4.716935347144535,TP2: Take Profit 2 (+3R)
1396,DELL,TP2,2018-09-14,74,25.304529932478932,386,30,365.917745426804,6.678027355271665,TP2: Take Profit 2 (+3R)
1395,DE,TP2,2021-03-12,21,343.0037862128714,36,30,710.8053100308457,10.948479501724256,TP2: Take Profit 2 (+3R)
1394,DD,TP2,2022-11-09,8,26.0549806699028,1611,30,2944.645998909549,13.249569586589685,TP2: Take Profit 2 (+3R)
1393,DD,TP2,2021-01-07,20,29.75367513259381,419,30,663.2702709336331,9.746947901277322,TP2: Take Profit 2 (+3R)
1392,CYBR,TP2,2015-02-17,7,56.70321873256138,2,30,15.803217206682476,38.63867143546,TP2: Take Profit 2 (+3R)
1391,CVX,TP2,2021-03-05,16,88.29792629766476,318,30,1832.5621122789605,12.262826089576748,TP2: Take Profit 2 (+3R)
1390,CVS,TP2,2022-01-05,27,91.1586878150608,480,30,1815.3754305812568,7.428394979026971,TP2: Take Profit 2 (+3R)
1389,CVS,TP2,2020-12-04,28,61.72969298466676,145,30,564.9038257072675,11.755165634945325,TP2: Take Profit 2 (+3R)
1388,CSX,TP2,2021-12-28,74,35.23228535039137,1032,30,1865.622887923704,9.371255266911112,TP2: Take Profit 2 (+3R)
1387,CSGP,TP2,2020-12-04,21,37.81778160615699,448,30,612.4224284578862,6.431155663418651,TP2: Take Profit 2 (+3R)
1386,CSCO,TP2,2020-12-04,21,37.81778160615699,597,30,815.8015185054678,6.431155663418651,TP2: Take Profit 2 (+3R)
1385,COP,TP2,2022-02-11,35,79.92980689487875,525,30,3233.433516603256,14.788491362786846,TP2: Take Profit 2 (+3R)
1384,COP,TP2,2020-01-02,42,52.49207844548216,213,30,526.2878430388804,8.571175507680428,TP2: Take Profit 2 (+3R)
1383,COLL,TP2,2022-12-16,39,22.63500022888184,2482,30,3950.641021728516,13.288292029401807,TP2: Take Profit 2 (+3R)
1382,CMG,TP2,2022-08-16,20,34.20685863494873,660,30,1582.7088594436646,13.267740962862408,TP2: Take Profit 2 (+3R)
1381,CMG,TP2,2021-08-18,28,36.94900131225586,654,30,717.0466918945312,5.208459943007317,TP2: Take Profit 2 (+3R)
1380,CMG,TP2,2019-03-13,34,12.66302844456264,750,30,426.3427938733783,8.086896358011227,TP2: Take Profit 2 (+3R)
1379,CMA,TP2,2022-08-12,23,71.69546415396108,667,30,2144.420670758109,8.10375268871789,TP2: Take Profit 2 (+3R)
1378,CGBD,TP2,2021-01-07,27,82.09136926739117,257,30,1195.775777456561,10.44683688550298,TP2: Take Profit 2 (+3R)
1377,CDW,TP2,2021-04-27,32,173.06229841834556,287,30,2496.075435377312,9.152977140285712,TP2: Take Profit 2 (+3R)
1376,CBOE,TP2,2021-11-01,133,125.04548239552312,431,30,3474.599860266642,12.0699746911761,TP2: Take Profit 2 (+3R)
1375,CAT,TP2,2021-04-26,66,211.6856143200648,78,30,910.697957209307,10.317372084472128,TP2: Take Profit 2 (+3R)
1374,CAT,TP2,2020-10-09,60,141.46041503525345,93,30,720.7678495219475,10.209819908303452,TP2: Take Profit 2 (+3R)
1373,CAT,TP2,2019-12-23,61,129.58934648174008,52,30,313.8077887244698,8.473363376590196,TP2: Take Profit 2 (+3R)
1372,CAG,TP2,2019-04-15,24,22.5963655427154,1349,30,1998.42895661596,12.273831103502284,TP2: Take Profit 2 (+3R)
1371,C,TP2,2021-05-11,71,63.23161852600427,301,30,822.1772508184637,7.786127697627348,TP2: Take Profit 2 (+3R)
1370,C,TP2,2019-12-12,58,61.54550007968867,498,30,1397.3815182540602,8.247458410920938,TP2: Take Profit 2 (+3R)
1369,C,TP2,2016-12-23,39,45.40689890782248,398,30,995.81525243968,10.14995967441445,TP2: Take Profit 2 (+3R)
1368,BRKR,TP2,2017-05-31,30,26.341905475000463,1164,30,1749.7061662646809,10.516992672958922,TP2: Take Profit 2 (+3R)
1367,BLK,TP2,2020-06-09,22,488.7025063138522,30,30,657.4528612417375,8.593604894084399,TP2: Take Profit 2 (+3R)
1366,BLDR,TP2,2017-04-10,41,15.043570109776088,1270,30,1602.9207433973036,16.256341558014768,TP2: Take Profit 2 (+3R)
1365,BKNG,TP2,2020-06-08,21,1762.6606205102232,11,30,1381.8243187644644,15.029403601588523,TP2: Take Profit 2 (+3R)
1364,BEN,TP2,2020-12-30,27,19.42846352890393,1186,30,1132.903043370152,8.934049057456724,TP2: Take Profit 2 (+3R)
1363,BBT,TP2,2022-08-10,21,26.30427969697117,2454,30,2698.6597237071896,7.491856816808129,TP2: Take Profit 2 (+3R)
1362,BAND,TP2,2019-04-26,50,74.19000680106026,142,30,1104.150513240269,21.2254997976848,TP2: Take Profit 2 (+3R)
1361,BAK,TP2,2016-09-28,55,11.206314328727707,877,30,1040.659215328743,21.439818216129265,TP2: Take Profit 2 (+3R)
1360,BAC,TP2,2020-12-23,44,26.501149382232523,386,30,473.9276834279149,8.39131182954818,TP2: Take Profit 2 (+3R)
1359,BAC,TP2,2016-08-23,36,12.353778413786548,1631,30,918.34357626564,8.226193363271483,TP2: Take Profit 2 (+3R)
1358,BA,TP2,2019-02-22,23,412.18633668738784,23,30,460.7203810864325,9.406868394133705,TP2: Take Profit 2 (+3R)
1357,B,TP2,2017-02-06,39,15.896201812041884,1352,30,1744.0532742724806,15.667208150646209,TP2: Take Profit 2 (+3R)
1356,AYI,TP2,2017-02-02,45,29.41857147216797,204,30,245.04573822021484,7.327879007432744,TP2: Take Profit 2 (+3R)
1355,AYI,TP2,2015-05-04,84,166.82701812549786,4,30,28.87937804787072,9.4756493922875,TP2: Take Profit 2 (+3R)
1354,AXP,TP2,2022-08-12,21,158.41289706605343,98,30,689.676270797896,8.115488541123757,TP2: Take Profit 2 (+3R)
1353,AXP,TP2,2018-06-07,90,46.51975550467794,468,30,680.0484480481041,5.508479845712,TP2: Take Profit 2 (+3R)
1352,AXON,TP2,2018-01-05,45,30.92857142857143,1169,30,3349.7788388388512,18.27369743690165,TP2: Take Profit 2 (+3R)
1351,AVGO,TP2,2019-04-12,28,26.26247993021422,366,30,484.39751626171386,9.196689670725178,TP2: Take Profit 2 (+3R)
1350,AVGO,TP2,2017-01-24,46,15.28024220424412,821,30,718.0311038801976,10.559516881558164,TP2: Take Profit 2 (+3R)
1349,AVGO,TP2,2015-02-26,49,9.086695397509809,1066,30,796.7531330070271,15.904382387631186,TP2: Take Profit 2 (+3R)
1348,AVB,TP2,2021-03-15,18,36.45835702035263,762,30,1808.186409125126,12.17364834198308,TP2: Take Profit 2 (+3R)
1347,AUGZ,TP2,2016-10-05,12,3.7007144519260953,2427,30,1892.539388792856,54.19642936970504,TP2: Take Profit 2 (+3R)
1346,ATI,TP2,2022-01-13,8,19.57499861717224,1382,30,1925.098855018616,13.478252853172412,TP2: Take Profit 2 (+3R)
1345,ATHM,TP2,2017-06-07,30,37.75655147884965,906,30,3975.5385302095706,24.055874612589896,TP2: Take Profit 2 (+3R)
1344,ASA,TP2,2016-04-29,21,13.144368354379177,497,30,605.1713732659963,18.345720053015228,TP2: Take Profit 2 (+3R)
1343,ARW,TP2,2015-03-23,45,64.49714660644531,20,30,65.52860260009766,10.17619678468074,TP2: Take Profit 2 (+3R)
1342,ARLP,TP2,2016-10-06,72,9.394364928277277,1436,30,1149.7910669018256,16.57056219591935,TP2: Take Profit 2 (+3R)
1341,ARKO,TP2,2020-12-07,7,91.10049907835072,394,30,2488.296578877489,13.088430119072672,TP2: Take Profit 2 (+3R)
1340,ARHS,TP2,2020-07-07,42,239.90374374389648,46,30,750.1612129211426,13.098128071971535,TP2: Take Profit 2 (+3R)
1339,APD,TP2,2017-12-26,41,19.01773520359178,1219,30,1173.419683611968,9.21880471522304,TP2: Take Profit 2 (+3R)
1338,ANGI,TP2,2018-09-12,34,222.2214366367885,51,30,1209.6432822091238,22.16681918266047,TP2: Take Profit 2 (+3R)
1337,AMZN,TP2,2019-12-17,41,22.127970408771095,1025,30,2156.626691245464,18.86821229248942,TP2: Take Profit 2 (+3R)
1336,AMZN,TP2,2015-11-12,20,32.02212429046631,210,30,260.89866828918457,6.913257618887142,TP2: Take Profit 2 (+3R)
1335,AMD,TP2,2015-12-15,61,2.342500150203705,1497,30,334.1326090693474,18.90863533927266,TP2: Take Profit 2 (+3R)
1334,AMAT,TP2,2020-09-01,8,55.82749843597412,376,30,1709.4372510910034,15.752641438622565,TP2: Take Profit 2 (+3R)
1333,AMAT,TP2,2016-08-30,21,71.86214692252022,164,30,1056.6502189636226,17.652496346166792,TP2: Take Profit 2 (+3R)
1332,AMAL,TP2,2020-08-06,20,43.50875282287598,348,30,2809.820587158203,45.02917607625326,TP2: Take Profit 2 (+3R)
1331,ALEX,TP2,2022-11-18,21,29.43725061416626,1601,30,3914.160003662109,16.077483855226827,TP2: Take Profit 2 (+3R)
1330,ALB,TP2,2017-04-28,59,96.3767014851678,89,30,342.4305031157489,7.185563140882378,TP2: Take Profit 2 (+3R)
1329,AIT,TP2,2016-12-05,24,52.93398905696583,421,30,1185.9321521454276,9.75800124411546,TP2: Take Profit 2 (+3R)
1328,AIG,TP2,2015-04-15,61,44.74118207370455,2,30,3.3039529172104096,7.973392488992248,TP2: Take Profit 2 (+3R)
1327,AGRO,TP2,2015-03-19,23,8.905886750129085,389,30,354.60543102501083,20.61100850371113,TP2: Take Profit 2 (+3R)
1326,AGRH,TP2,2020-07-21,8,37.87499952316284,605,30,2094.1697721481323,18.02742082601212,TP2: Take Profit 2 (+3R)
1325,AGQI,TP2,2020-07-21,8,37.87499952316284,689,30,2389.204740047455,18.02742082601212,TP2: Take Profit 2 (+3R)
1324,AGIO,TP2,2020-01-08,30,49.25214794703892,455,30,1980.7439095633365,17.350837537606814,TP2: Take Profit 2 (+3R)
