ticker,rs,breakout_lvl,dist_sma20_pct,dist_sma20,rvol,waiting_desc,sector_etf,excluded_by_xlv,allowed_shadow_candidate,shadow_status,source_snapshot
AGNC,58.93617021276596,11.07,0.0,0.0,1.0,Breakout > 11.07,UNKNOWN,False,True,shadow_allowed,paper_finviz
ALAB,99.14893617021276,214.24,0.0,0.0,1.32,SMA50>SMA100 (-100.00%),UNKNOWN,False,True,shadow_allowed,paper_finviz
ALB,66.38297872340425,215.71,0.0,0.0,1.0,Breakout > 215.71,UNKNOWN,False,True,shadow_allowed,paper_finviz
ALC,27.23404255319149,82.36,0.0,0.0,1.0,Breakout > 82.36,UNKNOWN,False,True,shadow_allowed,paper_finviz
ALGM,94.25531914893617,50.19,0.0,0.0,1.43,Breakout > 50.19,UNKNOWN,False,True,shadow_allowed,paper_finviz
ALM,83.40425531914893,24.41,0.0,0.0,1.0,Breakout > 24.41,UNKNOWN,False,True,shadow_allowed,paper_finviz
AMAT,68.29787234042554,420.5,0.0,0.0,1.0,Breakout > 420.50,XLK,False,True,shadow_allowed,paper_finviz
AMCR,15.106382978723405,42.5,0.0,0.0,1.0,Breakout > 42.50,UNKNOWN,False,True,shadow_allowed,paper_finviz
AMD,96.38297872340425,362.79,0.0,0.0,0.55,Breakout > 362.79,XLK,False,True,shadow_allowed,paper_finviz
AME,56.38297872340425,242.0,0.0,0.0,1.0,Breakout > 242.00,UNKNOWN,False,True,shadow_allowed,paper_finviz
AMKR,97.02127659574468,79.23,0.0,0.0,1.17,Breakout > 79.23,UNKNOWN,False,True,shadow_allowed,paper_finviz
AMPX,83.19148936170212,22.8,0.0,0.0,1.0,Breakout > 22.80,UNKNOWN,False,True,shadow_allowed,paper_finviz
AMRZ,17.872340425531917,59.66,0.0,0.0,1.0,Breakout > 59.66,UNKNOWN,False,True,shadow_allowed,paper_finviz
AMSC,98.72340425531915,54.2,0.0,0.0,0.94,SMA50>SMA100 (-100.00%),UNKNOWN,False,True,shadow_allowed,paper_finviz
AMZN,88.51063829787233,276.1,0.0,0.0,0.42,Breakout > 276.10,XLY,False,True,shadow_allowed,paper_finviz
ANET,89.7872340425532,179.8,0.0,0.0,0.56,Breakout > 179.80,UNKNOWN,False,True,shadow_allowed,paper_finviz
APA,27.4468085106383,43.99,0.0,0.0,1.0,Breakout > 43.99,UNKNOWN,False,True,shadow_allowed,paper_finviz
APH,66.17021276595744,155.46,0.0,0.0,1.0,Breakout > 155.46,UNKNOWN,False,True,shadow_allowed,paper_finviz
APLD,95.95744680851064,38.54,0.0,0.0,1.21,SMA50>SMA100 (-100.00%),UNKNOWN,False,True,shadow_allowed,paper_finviz
APO,84.46808510638299,133.34,0.0,0.0,0.37,Breakout > 133.34,UNKNOWN,False,True,shadow_allowed,paper_finviz
APP,77.6595744680851,491.99,0.0,0.0,1.0,Breakout > 491.99,UNKNOWN,False,True,shadow_allowed,paper_finviz
ARIS,4.042553191489362,21.83,0.0,0.0,1.0,Breakout > 21.83,UNKNOWN,False,True,shadow_allowed,paper_finviz
ARM,92.76595744680851,237.68,0.0,0.0,0.88,Breakout > 237.68,XLK,False,True,shadow_allowed,paper_finviz
AROC,69.36170212765957,39.7,0.0,0.0,1.0,Breakout > 39.70,UNKNOWN,False,True,shadow_allowed,paper_finviz
ARR,42.765957446808514,17.81,0.0,0.0,1.0,Breakout > 17.81,UNKNOWN,False,True,shadow_allowed,paper_finviz
ASML,57.446808510638306,1528.64,0.0,0.0,1.0,Breakout > 1528.64,XLK,False,True,shadow_allowed,paper_finviz
ASTS,0.2127659574468085,104.15,0.0,0.0,1.0,Breakout > 104.15,UNKNOWN,False,True,shadow_allowed,paper_finviz
ASX,95.1063829787234,32.86,0.0,0.0,1.28,SMA50>SMA100 (-100.00%),UNKNOWN,False,True,shadow_allowed,paper_finviz
AU,6.170212765957447,113.3,0.0,0.0,1.0,Breakout > 113.30,XLB,False,True,shadow_allowed,paper_finviz
AUB,43.19148936170213,39.67,0.0,0.0,1.0,Breakout > 39.67,UNKNOWN,False,True,shadow_allowed,paper_finviz
AUPH,33.191489361702125,16.88,0.0,0.0,1.0,Breakout > 16.88,UNKNOWN,False,True,shadow_allowed,paper_finviz
AVAV,19.78723404255319,222.4,0.0,0.0,1.0,Breakout > 222.40,UNKNOWN,False,True,shadow_allowed,paper_finviz
AVGO,88.29787234042553,429.31,0.0,0.0,0.37,Breakout > 429.31,XLK,False,True,shadow_allowed,paper_finviz
AVPT,53.404255319148945,10.68,0.0,0.0,1.0,Breakout > 10.68,UNKNOWN,False,True,shadow_allowed,paper_finviz
AXIA,62.5531914893617,13.54,0.0,0.0,1.0,Breakout > 13.54,UNKNOWN,False,True,shadow_allowed,paper_finviz
AXON,54.680851063829785,414.21,0.0,0.0,1.0,Breakout > 414.21,UNKNOWN,False,True,shadow_allowed,paper_finviz
AXTA,44.04255319148936,31.23,0.0,0.0,1.0,Breakout > 31.23,UNKNOWN,False,True,shadow_allowed,paper_finviz
AXTI,100.0,107.0,0.0,0.0,1.0,Breakout > 107.00,UNKNOWN,False,True,shadow_allowed,paper_finviz
AZN,8.72340425531915,207.3,0.0,0.0,1.0,Breakout > 207.30,UNKNOWN,False,True,shadow_allowed,paper_finviz
B,11.063829787234042,44.11,0.0,0.0,1.0,Breakout > 44.11,UNKNOWN,False,True,shadow_allowed,paper_finviz
BA,54.04255319148936,236.45,0.0,0.0,1.0,Breakout > 236.45,XLI,False,True,shadow_allowed,paper_finviz
BABA,72.12765957446808,143.78,0.0,0.0,1.0,Breakout > 143.78,UNKNOWN,False,True,shadow_allowed,paper_finviz
BAC,49.148936170212764,55.4,0.0,0.0,1.0,Breakout > 55.40,XLF,False,True,shadow_allowed,paper_finviz
BCS,50.0,24.73,0.0,0.0,1.0,Breakout > 24.73,UNKNOWN,False,True,shadow_allowed,paper_finviz
BE,99.7872340425532,302.99,0.0,0.0,1.0,Breakout > 302.99,XLI,False,True,shadow_allowed,paper_finviz
BEKE,78.72340425531915,17.73,0.0,0.0,1.0,Breakout > 17.73,UNKNOWN,False,True,shadow_allowed,paper_finviz
BEN,86.59574468085106,30.36,0.0,0.0,1.02,Breakout > 30.36,UNKNOWN,False,True,shadow_allowed,paper_finviz
BEPC,4.468085106382979,44.16,0.0,0.0,1.0,Breakout > 44.16,UNKNOWN,False,True,shadow_allowed,paper_finviz
BG,35.95744680851064,130.29,0.0,0.0,1.0,Breakout > 130.29,UNKNOWN,False,True,shadow_allowed,paper_finviz
BHP,56.80851063829787,81.26,0.0,0.0,1.0,Breakout > 81.26,UNKNOWN,False,True,shadow_allowed,paper_finviz
BIDU,77.02127659574468,130.34,0.0,0.0,1.0,Breakout > 130.34,UNKNOWN,False,True,shadow_allowed,paper_finviz
BILI,14.680851063829786,25.62,0.0,0.0,1.0,Breakout > 25.62,UNKNOWN,False,True,shadow_allowed,paper_finviz
BK,57.234042553191486,138.6,0.0,0.0,1.0,Breakout > 138.60,UNKNOWN,False,True,shadow_allowed,paper_finviz
BKNG,18.29787234042553,193.92,0.0,0.0,1.0,Breakout > 193.92,XLY,False,True,shadow_allowed,paper_finviz
BKR,73.82978723404256,70.18,0.0,0.0,1.0,Breakout > 70.18,UNKNOWN,False,True,shadow_allowed,paper_finviz
BLDR,12.127659574468085,94.97,0.0,0.0,1.0,Breakout > 94.97,UNKNOWN,False,True,shadow_allowed,paper_finviz
BMNR,74.04255319148936,24.11,0.0,0.0,1.0,Breakout > 24.11,UNKNOWN,False,True,shadow_allowed,paper_finviz
BN,67.87234042553192,47.68,0.0,0.0,1.0,Breakout > 47.68,UNKNOWN,False,True,shadow_allowed,paper_finviz
BNTX,70.42553191489361,113.26,0.0,0.0,1.0,Breakout > 113.26,UNKNOWN,False,True,shadow_allowed,paper_finviz
BP,31.48936170212766,47.88,0.0,0.0,1.0,Breakout > 47.88,UNKNOWN,False,True,shadow_allowed,paper_finviz
BRK-B,25.53191489361702,487.95,0.0,0.0,1.0,Breakout > 487.95,UNKNOWN,False,True,shadow_allowed,paper_finviz
BRKR,30.638297872340424,42.64,0.0,0.0,1.0,Breakout > 42.64,UNKNOWN,False,True,shadow_allowed,paper_finviz
BROS,60.42553191489362,58.64,0.0,0.0,1.0,Breakout > 58.64,UNKNOWN,False,True,shadow_allowed,paper_finviz
BRZE,61.91489361702127,24.74,0.0,0.0,1.0,Breakout > 24.74,UNKNOWN,False,True,shadow_allowed,paper_finviz
BSX,10.212765957446807,66.88,0.0,0.0,1.0,Breakout > 66.88,XLV,True,False,blocked_by_sector,paper_finviz
BTDR,88.93617021276596,13.24,0.0,0.0,1.0,Breakout > 13.24,UNKNOWN,False,True,shadow_allowed,paper_finviz
BTU,1.4893617021276597,33.35,0.0,0.0,1.0,Breakout > 33.35,UNKNOWN,False,True,shadow_allowed,paper_finviz
BWIN,43.829787234042556,26.96,0.0,0.0,1.0,Breakout > 26.96,UNKNOWN,False,True,shadow_allowed,paper_finviz
BXSL,50.212765957446805,25.29,0.0,0.0,1.0,Breakout > 25.29,UNKNOWN,False,True,shadow_allowed,paper_finviz
C,60.851063829787236,135.29,0.0,0.0,1.0,Breakout > 135.29,XLF,False,True,shadow_allowed,paper_finviz
CAG,9.787234042553191,15.55,0.0,0.0,1.0,Breakout > 15.55,UNKNOWN,False,True,shadow_allowed,paper_finviz
CAH,10.851063829787234,217.77,0.0,0.0,1.0,Breakout > 217.77,UNKNOWN,False,True,shadow_allowed,paper_finviz
CART,53.61702127659574,44.77,0.0,0.0,1.0,Breakout > 44.77,UNKNOWN,False,True,shadow_allowed,paper_finviz
CAT,85.31914893617021,905.0,0.0,0.0,0.49,Breakout > 905.00,XLI,False,True,shadow_allowed,paper_finviz
CC,82.97872340425532,28.0,0.0,0.0,1.0,Breakout > 28.00,UNKNOWN,False,True,shadow_allowed,paper_finviz
CCJ,61.06382978723405,131.21,0.0,0.0,1.0,Breakout > 131.21,UNKNOWN,False,True,shadow_allowed,paper_finviz
CCL,42.5531914893617,30.16,0.0,0.0,1.0,Breakout > 30.16,UNKNOWN,False,True,shadow_allowed,paper_finviz
CDE,10.638297872340425,21.47,0.0,0.0,1.0,Breakout > 21.47,UNKNOWN,False,True,shadow_allowed,paper_finviz
CDNS,85.53191489361703,351.0,0.0,0.0,1.0,Breakout > 351.00,XLK,False,True,shadow_allowed,paper_finviz
CDW,65.31914893617021,143.64,0.0,0.0,1.0,Breakout > 143.64,UNKNOWN,False,True,shadow_allowed,paper_finviz
CEG,79.57446808510639,325.42,0.0,0.0,1.0,Breakout > 325.42,XLU,False,True,shadow_allowed,paper_finviz
CELH,24.04255319148936,37.4,0.0,0.0,1.0,Breakout > 37.40,XLY,False,True,shadow_allowed,paper_finviz
CENX,7.021276595744681,68.69,0.0,0.0,1.0,Breakout > 68.69,UNKNOWN,False,True,shadow_allowed,paper_finviz
CF,14.255319148936172,139.45,0.0,0.0,1.0,Breakout > 139.45,UNKNOWN,False,True,shadow_allowed,paper_finviz
CFG,49.361702127659576,66.37,0.0,0.0,1.0,Breakout > 66.37,UNKNOWN,False,True,shadow_allowed,paper_finviz
CGAU,6.382978723404255,20.24,0.0,0.0,1.0,Breakout > 20.24,UNKNOWN,False,True,shadow_allowed,paper_finviz
CGNX,63.61702127659574,57.3,0.0,0.0,1.0,Breakout > 57.30,UNKNOWN,False,True,shadow_allowed,paper_finviz
CHKP,0.851063829787234,151.85,0.0,0.0,1.0,Breakout > 151.85,UNKNOWN,False,True,shadow_allowed,paper_finviz
CHRD,45.95744680851064,149.94,0.0,0.0,1.0,Breakout > 149.94,UNKNOWN,False,True,shadow_allowed,paper_finviz
CI,42.340425531914896,293.77,0.0,0.0,1.0,Breakout > 293.77,XLV,True,False,blocked_by_sector,paper_finviz
CIFR,88.08510638297872,20.24,0.0,0.0,1.0,Breakout > 20.24,UNKNOWN,False,True,shadow_allowed,paper_finviz
CL,47.87234042553192,89.34,0.0,0.0,1.0,Breakout > 89.34,XLP,False,True,shadow_allowed,paper_finviz
CLBT,19.574468085106382,14.78,0.0,0.0,1.0,Breakout > 14.78,UNKNOWN,False,True,shadow_allowed,paper_finviz
CLS,91.48936170212765,426.55,0.0,0.0,1.0,Breakout > 426.55,UNKNOWN,False,True,shadow_allowed,paper_finviz
CLSK,91.70212765957447,13.23,0.0,0.0,1.0,Breakout > 13.23,UNKNOWN,False,True,shadow_allowed,paper_finviz
CLX,2.553191489361702,107.53,0.0,0.0,1.0,Breakout > 107.53,UNKNOWN,False,True,shadow_allowed,paper_finviz
CMBT,76.38297872340426,14.48,0.0,0.0,1.0,Breakout > 14.48,UNKNOWN,False,True,shadow_allowed,paper_finviz
CME,12.340425531914894,312.68,0.0,0.0,1.0,Breakout > 312.68,UNKNOWN,False,True,shadow_allowed,paper_finviz
CMG,20.638297872340424,37.08,0.0,0.0,1.0,Breakout > 37.08,XLY,False,True,shadow_allowed,paper_finviz
CNQ,20.851063829787233,49.61,0.0,0.0,1.0,Breakout > 49.61,UNKNOWN,False,True,shadow_allowed,paper_finviz
COF,52.55319148936171,210.84,0.0,0.0,1.0,Breakout > 210.84,UNKNOWN,False,True,shadow_allowed,paper_finviz
COHR,89.14893617021276,364.8,0.0,0.0,1.0,Breakout > 364.80,UNKNOWN,False,True,shadow_allowed,paper_finviz
COHU,94.04255319148936,49.34,0.0,0.0,0.37,Breakout > 49.34,UNKNOWN,False,True,shadow_allowed,paper_finviz
COIN,77.87234042553192,216.05,0.0,0.0,1.0,Breakout > 216.05,XLF,False,True,shadow_allowed,paper_finviz
COO,5.319148936170213,72.63,0.0,0.0,1.0,Breakout > 72.63,UNKNOWN,False,True,shadow_allowed,paper_finviz
COP,15.957446808510639,133.69,0.0,0.0,1.0,Breakout > 133.69,XLE,False,True,shadow_allowed,paper_finviz
COR,15.319148936170212,327.99,0.0,0.0,1.0,Breakout > 327.99,UNKNOWN,False,True,shadow_allowed,paper_finviz
CORZ,85.74468085106382,21.73,0.0,0.0,1.0,Breakout > 21.73,UNKNOWN,False,True,shadow_allowed,paper_finviz
COST,34.25531914893617,1034.32,0.0,0.0,1.0,Breakout > 1034.32,XLP,False,True,shadow_allowed,paper_finviz
CPNG,54.46808510638298,22.24,0.0,0.0,1.0,Breakout > 22.24,UNKNOWN,False,True,shadow_allowed,paper_finviz
CRBG,73.19148936170212,28.05,0.0,0.0,1.0,Breakout > 28.05,UNKNOWN,False,True,shadow_allowed,paper_finviz
CRCL,87.65957446808511,119.99,0.0,0.0,1.0,Breakout > 119.99,UNKNOWN,False,True,shadow_allowed,paper_finviz
CRDO,98.93617021276596,198.97,0.0,0.0,0.82,Breakout > 198.97,UNKNOWN,False,True,shadow_allowed,paper_finviz
CRGY,33.829787234042556,13.95,0.0,0.0,1.0,Breakout > 13.95,UNKNOWN,False,True,shadow_allowed,paper_finviz
CRH,51.48936170212765,120.54,0.0,0.0,1.0,Breakout > 120.54,UNKNOWN,False,True,shadow_allowed,paper_finviz
CRK,10.425531914893616,19.85,0.0,0.0,1.0,Breakout > 19.85,UNKNOWN,False,True,shadow_allowed,paper_finviz
CRWD,70.63829787234043,471.81,0.0,0.0,1.0,Breakout > 471.81,XLK,False,True,shadow_allowed,paper_finviz
CRWV,94.68085106382979,129.97,0.0,0.0,0.66,Breakout > 129.97,UNKNOWN,False,True,shadow_allowed,paper_finviz
CSCO,76.80851063829788,93.1,0.0,0.0,1.0,Breakout > 93.10,XLK,False,True,shadow_allowed,paper_finviz
CSTM,75.1063829787234,33.69,0.0,0.0,1.0,Breakout > 33.69,UNKNOWN,False,True,shadow_allowed,paper_finviz
CTRA,46.170212765957444,36.15,0.0,0.0,1.0,Breakout > 36.15,UNKNOWN,False,True,shadow_allowed,paper_finviz
CUBE,52.12765957446809,41.06,0.0,0.0,1.0,Breakout > 41.06,UNKNOWN,False,True,shadow_allowed,paper_finviz
CUK,41.91489361702128,30.08,0.0,0.0,1.0,Breakout > 30.08,UNKNOWN,False,True,shadow_allowed,paper_finviz
CVBF,39.787234042553195,21.15,0.0,0.0,1.0,Breakout > 21.15,UNKNOWN,False,True,shadow_allowed,paper_finviz
CVE,67.65957446808511,30.15,0.0,0.0,1.0,Breakout > 30.15,UNKNOWN,False,True,shadow_allowed,paper_finviz
CVNA,79.14893617021276,419.57,0.0,0.0,1.0,Breakout > 419.57,UNKNOWN,False,True,shadow_allowed,paper_finviz
CVS,55.95744680851064,83.93,0.0,0.0,1.0,Breakout > 83.93,XLV,True,False,blocked_by_sector,paper_finviz
CVX,18.085106382978726,204.62,0.0,0.0,1.0,Breakout > 204.62,XLE,False,True,shadow_allowed,paper_finviz
CXW,37.234042553191486,20.89,0.0,0.0,1.0,Breakout > 20.89,UNKNOWN,False,True,shadow_allowed,paper_finviz
CYTK,37.4468085106383,67.9,0.0,0.0,1.0,Breakout > 67.90,UNKNOWN,False,True,shadow_allowed,paper_finviz
DAL,50.638297872340424,75.02,0.0,0.0,1.0,Breakout > 75.02,UNKNOWN,False,True,shadow_allowed,paper_finviz
DASH,69.7872340425532,191.17,0.0,0.0,1.0,Breakout > 191.17,XLY,False,True,shadow_allowed,paper_finviz
DB,35.319148936170215,34.32,0.0,0.0,1.0,Breakout > 34.32,UNKNOWN,False,True,shadow_allowed,paper_finviz
DDOG,85.95744680851064,147.33,0.0,0.0,0.39,Breakout > 147.33,XLK,False,True,shadow_allowed,paper_finviz
DECK,24.25531914893617,113.87,0.0,0.0,1.0,Breakout > 113.87,XLY,False,True,shadow_allowed,paper_finviz
DELL,80.42553191489363,221.5,0.0,0.0,1.0,Breakout > 221.50,UNKNOWN,False,True,shadow_allowed,paper_finviz
DEO,59.57446808510638,82.78,0.0,0.0,1.0,Breakout > 82.78,UNKNOWN,False,True,shadow_allowed,paper_finviz
DHR,7.872340425531915,200.5,0.0,0.0,1.0,Breakout > 200.50,XLV,True,False,blocked_by_sector,paper_finviz
DHT,55.1063829787234,18.99,0.0,0.0,1.0,Breakout > 18.99,UNKNOWN,False,True,shadow_allowed,paper_finviz
DIS,56.17021276595745,107.11,0.0,0.0,1.0,Breakout > 107.11,XLC,False,True,shadow_allowed,paper_finviz
DKS,62.97872340425532,232.15,0.0,0.0,1.0,Breakout > 232.15,UNKNOWN,False,True,shadow_allowed,paper_finviz
DLO,61.27659574468085,14.12,0.0,0.0,1.0,Breakout > 14.12,UNKNOWN,False,True,shadow_allowed,paper_finviz
DLTR,5.74468085106383,110.24,0.0,0.0,1.0,Breakout > 110.24,UNKNOWN,False,True,shadow_allowed,paper_finviz
DOC,22.127659574468083,17.43,0.0,0.0,1.0,Breakout > 17.43,UNKNOWN,False,True,shadow_allowed,paper_finviz
DOCN,86.17021276595744,109.13,0.0,0.0,1.0,Breakout > 109.13,UNKNOWN,False,True,shadow_allowed,paper_finviz
DOW,25.319148936170212,42.05,0.0,0.0,1.0,Breakout > 42.05,UNKNOWN,False,True,shadow_allowed,paper_finviz
DUOL,75.74468085106383,115.93,0.0,0.0,1.0,Breakout > 115.93,UNKNOWN,False,True,shadow_allowed,paper_finviz
DVN,45.53191489361702,51.69,0.0,0.0,1.0,Breakout > 51.69,XLE,False,True,shadow_allowed,paper_finviz
EA,30.21276595744681,204.22,0.0,0.0,1.0,Breakout > 204.22,UNKNOWN,False,True,shadow_allowed,paper_finviz
EBAY,75.31914893617021,111.38,0.0,0.0,1.0,Breakout > 111.38,UNKNOWN,False,True,shadow_allowed,paper_finviz
ECL,24.680851063829788,279.0,0.0,0.0,1.0,Breakout > 279.00,XLB,False,True,shadow_allowed,paper_finviz
ELAN,28.723404255319153,24.43,0.0,0.0,1.0,Breakout > 24.43,UNKNOWN,False,True,shadow_allowed,paper_finviz
ELF,39.148936170212764,71.23,0.0,0.0,1.0,Breakout > 71.23,UNKNOWN,False,True,shadow_allowed,paper_finviz
EMBJ,38.72340425531915,71.68,0.0,0.0,1.0,Breakout > 71.68,UNKNOWN,False,True,shadow_allowed,paper_finviz
EMR,36.59574468085106,148.49,0.0,0.0,1.0,Breakout > 148.49,UNKNOWN,False,True,shadow_allowed,paper_finviz
EOG,30.0,145.7,0.0,0.0,1.0,Breakout > 145.70,XLE,False,True,shadow_allowed,paper_finviz
EQH,66.80851063829788,43.55,0.0,0.0,1.0,Breakout > 43.55,UNKNOWN,False,True,shadow_allowed,paper_finviz
EQNR,26.595744680851062,42.83,0.0,0.0,1.0,Breakout > 42.83,UNKNOWN,False,True,shadow_allowed,paper_finviz
EQT,23.829787234042556,61.55,0.0,0.0,1.0,Breakout > 61.55,UNKNOWN,False,True,shadow_allowed,paper_finviz
ET,52.97872340425533,20.28,0.0,0.0,1.0,Breakout > 20.28,UNKNOWN,False,True,shadow_allowed,paper_finviz
ETN,76.17021276595744,435.43,0.0,0.0,1.0,Breakout > 435.43,XLI,False,True,shadow_allowed,paper_finviz
ETR,46.38297872340426,118.45,0.0,0.0,1.0,Breakout > 118.45,UNKNOWN,False,True,shadow_allowed,paper_finviz
EXC,17.02127659574468,50.11,0.0,0.0,1.0,Breakout > 50.11,UNKNOWN,False,True,shadow_allowed,paper_finviz
EXEL,35.53191489361702,47.47,0.0,0.0,1.0,Breakout > 47.47,UNKNOWN,False,True,shadow_allowed,paper_finviz
F,32.76595744680851,13.04,0.0,0.0,1.0,Breakout > 13.04,UNKNOWN,False,True,shadow_allowed,paper_finviz
FANG,64.8936170212766,214.51,0.0,0.0,1.0,Breakout > 214.51,XLE,False,True,shadow_allowed,paper_finviz
FAST,29.148936170212764,49.41,0.0,0.0,1.0,Breakout > 49.41,UNKNOWN,False,True,shadow_allowed,paper_finviz
FCX,9.574468085106384,70.97,0.0,0.0,1.0,Breakout > 70.97,XLB,False,True,shadow_allowed,paper_finviz
FDX,34.8936170212766,404.03,0.0,0.0,1.0,Breakout > 404.03,UNKNOWN,False,True,shadow_allowed,paper_finviz
FER,44.680851063829785,72.47,0.0,0.0,1.0,Breakout > 72.47,UNKNOWN,False,True,shadow_allowed,paper_finviz
FIS,44.46808510638298,49.28,0.0,0.0,1.0,Breakout > 49.28,UNKNOWN,False,True,shadow_allowed,paper_finviz
FIVE,43.40425531914894,251.63,0.0,0.0,1.0,Breakout > 251.63,UNKNOWN,False,True,shadow_allowed,paper_finviz
FLEX,91.27659574468086,93.53,0.0,0.0,2.33,SMA50>SMA100 (-100.00%),UNKNOWN,False,True,shadow_allowed,paper_finviz
FLUT,36.80851063829787,114.58,0.0,0.0,1.0,Breakout > 114.58,UNKNOWN,False,True,shadow_allowed,paper_finviz
FOUR,64.46808510638297,51.65,0.0,0.0,1.0,Breakout > 51.65,UNKNOWN,False,True,shadow_allowed,paper_finviz
FRPT,37.02127659574468,71.99,0.0,0.0,1.0,Breakout > 71.99,UNKNOWN,False,True,shadow_allowed,paper_finviz
FSLR,67.02127659574468,217.88,0.0,0.0,1.0,Breakout > 217.88,XLK,False,True,shadow_allowed,paper_finviz
FSLY,3.829787234042553,34.82,0.0,0.0,1.0,Breakout > 34.82,UNKNOWN,False,True,shadow_allowed,paper_finviz
FTAI,32.12765957446809,278.0,0.0,0.0,1.0,Breakout > 278.00,UNKNOWN,False,True,shadow_allowed,paper_finviz
GBDC,58.51063829787234,13.91,0.0,0.0,1.0,Breakout > 13.91,UNKNOWN,False,True,shadow_allowed,paper_finviz
GE,22.76595744680851,319.14,0.0,0.0,1.0,Breakout > 319.14,XLI,False,True,shadow_allowed,paper_finviz
GEV,82.5531914893617,1181.95,0.0,0.0,0.36,Breakout > 1181.95,UNKNOWN,False,True,shadow_allowed,paper_finviz
GFI,7.234042553191489,52.97,0.0,0.0,1.0,Breakout > 52.97,UNKNOWN,False,True,shadow_allowed,paper_finviz
GFS,97.65957446808511,69.3,0.0,0.0,2.19,SMA50>SMA100 (-100.00%),UNKNOWN,False,True,shadow_allowed,paper_finviz
GIS,17.659574468085108,37.23,0.0,0.0,1.0,Breakout > 37.23,UNKNOWN,False,True,shadow_allowed,paper_finviz
GLW,61.48936170212767,179.08,0.0,0.0,1.0,Breakout > 179.08,UNKNOWN,False,True,shadow_allowed,paper_finviz
GMAB,24.893617021276597,29.43,0.0,0.0,1.0,Breakout > 29.43,UNKNOWN,False,True,shadow_allowed,paper_finviz
GOOG,86.80851063829788,384.18,0.0,0.0,0.38,XLC > SMA20,XLC,False,True,shadow_allowed,paper_finviz
GOOGL,87.2340425531915,387.38,0.0,0.0,0.39,SMA50>SMA100 (-100.00%),XLK,False,True,shadow_allowed,paper_finviz
GPK,35.74468085106383,10.04,0.0,0.0,1.0,Breakout > 10.04,UNKNOWN,False,True,shadow_allowed,paper_finviz
GPN,75.95744680851064,74.61,0.0,0.0,1.0,Breakout > 74.61,UNKNOWN,False,True,shadow_allowed,paper_finviz
GRAL,74.46808510638297,55.88,0.0,0.0,1.0,Breakout > 55.88,UNKNOWN,False,True,shadow_allowed,paper_finviz
GS,51.06382978723404,952.01,0.0,0.0,1.0,Breakout > 952.01,XLF,False,True,shadow_allowed,paper_finviz
GSAT,68.08510638297872,82.85,0.0,0.0,1.0,Breakout > 82.85,UNKNOWN,False,True,shadow_allowed,paper_finviz
GTLB,57.02127659574469,24.85,0.0,0.0,1.0,Breakout > 24.85,UNKNOWN,False,True,shadow_allowed,paper_finviz
GTLS,34.680851063829785,208.51,0.0,0.0,1.0,Breakout > 208.51,UNKNOWN,False,True,shadow_allowed,paper_finviz
