symbol,phase,exit_date,entry_date,entry_price,exit_price,shares_sold,shares_remaining,pct_sold,pnl,return_pct,reason,signal_type,pre_trade_context
EGO,FASE_1,2024-04-09,2024-04-03,15.014700345039367,15.489400728225707,421,632,39.98100664767331,199.8488613214491,3.161570809124897,TP1: +1R Risk-Free Conversion,BLUE_SKY,"{'R_inicial': 0.4747003831863399, 'adr_valor': 0.39900007247924807, 'initial_shares': 1053, 'initial_stop': 15.014700345039367, 'entry_stage': 'FULL', 'context_adr': 3.1225490292632587, 'context_vol': 1769045, 'context_trend': 'Weak', 'context_rvol': 1.882378167867264}"
EGO,FASE_2,2024-04-09,2024-04-03,15.014700345039367,15.65999984741211,315,317,29.914529914529915,203.2693432474138,4.297784754565145,TP2: +1.5ADR Resistance,BLUE_SKY,"{'R_inicial': 0.4747003831863399, 'adr_valor': 0.39900007247924807, 'initial_shares': 1053, 'initial_stop': 15.014700345039367, 'entry_stage': 'FULL', 'context_adr': 3.1225490292632587, 'context_vol': 1769045, 'context_trend': 'Weak', 'context_rvol': 1.882378167867264}"
EGO,FASE_3,2024-04-10,2024-04-03,15.014700345039367,15.014700345039367,317,0,30.10446343779677,0.0,0.0,STOP_LOSS,BLUE_SKY,"{'R_inicial': 0.4747003831863399, 'adr_valor': 0.39900007247924807, 'initial_shares': 1053, 'initial_stop': 15.014700345039367, 'entry_stage': 'FULL', 'context_adr': 3.1225490292632587, 'context_vol': 1769045, 'context_trend': 'Weak', 'context_rvol': 1.882378167867264}"
AGI,FASE_1,2024-08-20,2024-08-19,19.41660046005249,20.218989390476885,248,372,40.0,198.99245474525017,4.132489269041831,TP1: +1R Risk-Free Conversion,BLUE_SKY,"{'R_inicial': 0.8023889304243959, 'adr_valor': 0.6335000038146973, 'initial_shares': 620, 'initial_stop': 19.41660046005249, 'entry_stage': 'FULL', 'context_adr': 3.58337406679009, 'context_vol': 2119280, 'context_trend': 'Weak', 'context_rvol': 1.5568936098864792}"
AGI,FASE_3,2024-08-22,2024-08-19,19.41660046005249,19.41660046005249,372,0,60.0,0.0,0.0,STOP_LOSS,BLUE_SKY,"{'R_inicial': 0.8023889304243959, 'adr_valor': 0.6335000038146973, 'initial_shares': 620, 'initial_stop': 19.41660046005249, 'entry_stage': 'FULL', 'context_adr': 3.58337406679009, 'context_vol': 2119280, 'context_trend': 'Weak', 'context_rvol': 1.5568936098864792}"
