intent_id,signal_id,source_universe,ticker,strategy_id,signal_date,side,entry_type,entry_price_ref,stop_price,target_price,risk_budget_usd,risk_per_trade_usd,per_share_risk,shares,notional_usd,decision_source,tp1_price,tp2_price,status,status_reason,snoozed_until,confirmed_by,confirmed_at,created_at,metadata
intent_da937eeaabd3e38e,sig_2b826d0103728533,finviz,SNDR,combo_pure_momentum,2026-05-04,long,next_open,28.16189438247681,28.100000381469727,28.34757638549806,1000.0,1000.0,0.06189400100708298,416,11715.348063110352,telegram,28.239261883735665,28.34757638549806,pending,,,,,2026-05-04T18:30:31.653035,"{'combo': 'combo_pure_momentum', 'ticker': 'SNDR', 'signal_date': '2026-05-04', 'entry_price': 28.16189438247681, 'stop_loss': 28.100000381469727, 'tp1_price': 28.239261883735665, 'tp2_price': 28.34757638549806, 'position_size': 416.0, 'rs_mode': 'spy_fallback', 'source': 'backtest_trade', 'combo_name': 'combo_pure_momentum', 'source_universe': 'finviz', 'decision_source': 'telegram'}"
intent_8af7522e7d3f34c3,sig_6fd753c2a9879ef3,finviz,FERG,combo_pure_momentum,2026-05-04,long,next_open,263.15951010131835,241.37217712402344,,1000.0,1000.0,21.78733297729491,135,35526.53386367798,telegram,,,expired,missing_from_latest_refresh,,,,2026-05-04T13:19:41.168872,"{'raw_metadata': '{\'raw_metadata\': \'{\\\'raw_metadata\\\': \\\'{\\\\\\\'raw_metadata\\\\\\\': \\\\\\\'{\\\\\\\\\\\\\\\'raw_metadata\\\\\\\\\\\\\\\': ""{\\\\\\\\\\\\\\\'combo\\\\\\\\\\\\\\\': \\\\\\\\\\\\\\\'combo_pure_momentum\\\\\\\\\\\\\\\', \\\\\\\\\\\\\\\'ticker\\\\\\\\\\\\\\\': \\\\\\\\\\\\\\\'FERG\\\\\\\\\\\\\\\', \\\\\\\\\\\\\\\'signal_date\\\\\\\\\\\\\\\': \\\\\\\\\\\\\\\'2026-05-04\\\\\\\\\\\\\\\', \\\\\\\\\\\\\\\'entry_price\\\\\\\\\\\\\\\': 263.15951010131835, \\\\\\\\\\\\\\\'stop_loss\\\\\\\\\\\\\\\': 241.37217712402344, \\\\\\\\\\\\\\\'position_size\\\\\\\\\\\\\\\': 135.0, \\\\\\\\\\\\\\\'rs_mode\\\\\\\\\\\\\\\': \\\\\\\\\\\\\\\'spy_fallback\\\\\\\\\\\\\\\', \\\\\\\\\\\\\\\'source\\\\\\\\\\\\\\\': \\\\\\\\\\\\\\\'backtest_trade\\\\\\\\\\\\\\\', \\\\\\\\\\\\\\\'combo_name\\\\\\\\\\\\\\\': \\\\\\\\\\\\\\\'combo_pure_momentum\\\\\\\\\\\\\\\', \\\\\\\\\\\\\\\'source_universe\\\\\\\\\\\\\\\': \\\\\\\\\\\\\\\'finviz\\\\\\\\\\\\\\\', \\\\\\\\\\\\\\\'decision_source\\\\\\\\\\\\\\\': \\\\\\\\\\\\\\\'telegram\\\\\\\\\\\\\\\'}""}\\\\\\\'}\\\'}\'}'}"
