ticker,entry_date,final_exit_date,entry_price,exit_price,total_shares,total_pnl,exit_phases,entry_signal,context_adr,context_rvol,context_trend,dist_sma20_pct,consolidation_days,sector,sector_strength,vix_regime,spy_above_ema20,base_risk_dollars,adjusted_risk_dollars,risk_reduction_factor,rvol_classification,volatility_regime,is_vcp_pattern,hold_days,r_multiple,return_pct,outcome_category,is_winner,was_stopped_out,hit_tp1,hit_tp2,had_runner
BBY,2016-10-13,2016-10-17,39.83,38.965,43,-37.195000000000086,STOP,BLUE_SKY_PLUS,2.174913805505463,1.5176610677040647,Uptrend,4.036881766772446,20,UNKNOWN,0.0,CALM,False,150.0,37.195000000000086,0.4959333333333344,NORMAL,LOW,False,4,-1.0,-2.1717298518704546,BIG_LOSS,False,True,False,False,False
BDX,2013-01-08,2013-02-25,81.34,85.2827537593985,38,149.8246428571424,"PHASE3_SMA20_BREAK_DEF,TP1,TP2",BLUE_SKY_PLUS,1.126130816575111,1.2066576656144412,Uptrend,3.149391616417153,20,UNKNOWN,0.0,CALM,False,150.0,36.61571428571423,0.4882095238095231,NORMAL,LOW,True,48,4.091812648745653,4.847250749199022,BIG_WIN,True,False,True,True,False
BDX,2015-07-28,2015-08-06,149.88,151.94929824561405,57,117.95000000000016,"STOP_BE,TP1",BLUE_SKY_PLUS,1.096292370779192,1.3216285747275118,Uptrend,2.9211816571216613,20,UNKNOWN,0.0,CALM,False,150.0,149.38071428571428,0.9958714285714284,NORMAL,LOW,True,9,0.7895932253637649,1.3806366730811568,SMALL_WIN,True,True,True,False,False
BG,2013-01-04,2013-01-08,74.47,73.54071428571429,121,-112.4435714285711,STOP,BLUE_SKY_PLUS,1.2080651661681212,1.227067344396598,Uptrend,2.154335763619772,20,UNKNOWN,0.0,CALM,True,150.0,112.4435714285711,0.9994984126984098,NORMAL,LOW,True,4,-1.0,-1.2478658712041246,BIG_LOSS,False,True,False,False,False
BG,2013-01-11,2013-02-07,74.74,77.2148611111111,108,267.2850000000001,"RUNNER_STOP,TP1,TP2",BLUE_SKY_PLUS,1.3633336565378154,1.3834790195265814,Uptrend,1.848508179631657,20,UNKNOWN,0.0,CALM,True,150.0,111.85714285714351,0.99428571428572,NORMAL,LOW,True,27,2.3895210727969216,3.3112939672345623,WIN,True,True,True,True,True
BGC,2015-04-29,2015-04-30,10.24,9.912142857142856,228,-74.75142857142856,STOP,BLUE_SKY_PLUS,2.2425486342216434,2.34527097800401,Uptrend,5.921903284199635,19,UNKNOWN,0.0,CALM,True,150.0,74.75142857142856,0.4983428571428571,WARNING,LOW,False,1,-1.0,-3.2017299107142847,BIG_LOSS,False,True,False,False,False
BKNG,2013-08-06,2013-08-07,935.38,917.1557142857142,6,-109.34571428571462,STOP,BLUE_SKY_PLUS,1.8365081072149856,1.4135385615184743,Uptrend,3.534115297896618,20,XLY,0.1037980722526084,CALM,True,150.0,109.34571428571462,0.9719619047619076,NORMAL,LOW,True,1,-1.0,-1.9483296322655788,BIG_LOSS,False,True,False,False,False
BKNG,2014-02-12,2014-03-24,1246.64,1261.9857142857143,3,46.037142857142726,"STOP_BE,TP1",BLUE_SKY_PLUS,2.460859658228649,1.5446299951263776,Uptrend,6.306150354505917,20,XLY,0.733191726845428,CALM,True,150.0,141.91392857142864,0.9460928571428576,NORMAL,LOW,False,40,0.32440186330245335,1.230965979409793,SMALL_WIN,True,True,True,False,False
BKNG,2016-09-29,2016-10-13,1472.98,1439.557857142857,4,-133.68857142857178,STOP,BLUE_SKY_PLUS,1.5361889598468876,1.498033902349623,Uptrend,1.949419804410882,20,XLY,0.4317024837371155,CALM,False,150.0,133.68857142857178,0.8912571428571452,NORMAL,LOW,True,14,-1.0,-2.2690153876592314,BIG_LOSS,False,True,False,False,False
BKNG,2017-02-10,2017-02-27,1646.510009765625,1614.838583809989,4,-126.68570382254438,STOP,BLUE_SKY_PLUS,0.0,843800.0,Downtrend,4.378052130724458,20,XLY,0.1310924374004842,CALM,True,150.0,126.68570382254438,0.8445713588169625,NORMAL,LOW,False,17,-1.0,-1.9235489470327858,BIG_LOSS,False,True,False,False,False
BKNG,2017-04-24,2017-05-17,1798.6199951171875,1825.5871276855469,4,107.8685302734375,"STOP_BE,TP1",BLUE_SKY_PLUS,0.0,852100.0,Downtrend,1.609514481958839,20,XLY,0.8446872558501544,CALM,True,150.0,130.84711565290218,0.8723141043526812,NORMAL,LOW,False,23,0.8243859999144352,1.499323517005734,SMALL_WIN,True,True,True,False,False
BKNG,2017-08-08,2017-08-09,2049.0,1906.800048828125,4,-568.7998046875,STOP,BLUE_SKY_PLUS,0.0,830600.0,Downtrend,2.2613535801952187,20,XLY,0.1137563307338638,CALM,True,150.0,141.99421037946468,0.9466280691964312,NORMAL,LOW,False,1,-4.005795751583406,-6.939968334400927,BIG_LOSS,False,True,False,False,False
BLDR,2015-09-02,2015-09-18,15.45,15.91529069767442,43,20.00750000000003,"STOP_BE,TP1",BLUE_SKY_PLUS,5.998541159082655,1.430719018779533,Uptrend,6.577449729244977,13,UNKNOWN,0.0,CAUTION,False,150.0,36.765000000000015,0.4902000000000002,NORMAL,MED,False,16,0.5441996464028294,3.011590276209833,SMALL_WIN,True,True,True,False,False
BLK,2013-03-06,2013-04-05,249.57,244.66714285714286,22,-107.86285714285748,STOP,BLUE_SKY_PLUS,1.894702566856011,1.3540648502686878,Uptrend,3.793104165323693,20,XLF,0.1954424454314585,CALM,True,150.0,107.86285714285748,0.9587809523809554,NORMAL,LOW,True,30,-1.0,-1.9645218346985447,BIG_LOSS,False,True,False,False,False
BLK,2015-02-17,2015-02-27,380.33,371.42,15,-133.64999999999952,STOP,BLUE_SKY_PLUS,1.873371037214542,1.7896575577647005,Uptrend,6.257316313388257,20,XLF,0.0324648543111318,CALM,True,150.0,108.21428571428584,0.961904761904763,NORMAL,LOW,False,10,-1.2350495049504893,-2.342702390029703,BIG_LOSS,False,True,False,False,False
BLK,2016-08-01,2016-09-12,368.32,361.7607142857143,22,-144.30428571428524,STOP,BLUE_SKY_PLUS,1.2182457624087573,1.4317412799766405,Uptrend,3.6324245237894335,20,XLF,0.1177414696471739,CALM,True,150.0,144.30428571428524,0.9620285714285682,NORMAL,LOW,True,42,-1.0,-1.7808660171279573,BIG_LOSS,False,True,False,False,False
BLK,2017-07-14,2017-07-17,438.3399963378906,424.6300048828125,16,-219.35986328125,STOP,BLUE_SKY_PLUS,0.0,766200.0,Downtrend,2.496710554213884,20,XLF,1.02341519900504,CALM,True,150.0,142.50852748325906,0.9500568498883936,NORMAL,LOW,False,3,-1.539275348326218,-3.1277071610207106,BIG_LOSS,False,True,False,False,False
BLK,2017-12-04,2018-02-02,513.5,539.421058567592,12,311.0527028111052,"PHASE3_SMA20_BREAK_DEF,TP1,TP2",BLUE_SKY_PLUS,0.0,716900.0,Downtrend,6.811162559612531,20,XLF,1.0692341568263304,CALM,True,150.0,148.2428022112167,0.988285348074778,NORMAL,LOW,False,60,2.09826513106462,5.047917929423972,WIN,True,False,True,True,False
BLMN,2018-03-26,2018-04-02,24.48,23.89,63,-37.16999999999999,STOP,BLUE_SKY_PLUS,2.3537180380032656,1.485304610031097,Uptrend,2.628600176078476,20,UNKNOWN,0.0,CAUTION,False,150.0,37.16999999999999,0.4955999999999998,NORMAL,LOW,True,7,-1.0,-2.4101307189542474,BIG_LOSS,False,True,False,False,False
BMRN,2014-12-01,2014-12-15,90.16,91.09947876447876,37,34.7607142857144,"STOP_BE,TP1",BLUE_SKY_PLUS,3.160388838398267,1.3178772609134797,Uptrend,4.841476106585732,18,UNKNOWN,0.0,CALM,True,150.0,149.691428571429,0.99794285714286,NORMAL,LOW,False,14,0.23221579630477948,1.0420128266179765,SMALL_WIN,True,True,True,False,False
BMRN,2015-01-16,2015-01-21,99.45,95.84142857142858,10,-36.08571428571423,STOP,BLUE_SKY_PLUS,3.793334954117044,1.3929937600379845,Uptrend,6.615636960087487,17,UNKNOWN,0.0,CAUTION,False,150.0,36.08571428571423,0.4811428571428564,NORMAL,LOW,False,5,-1.0,-3.628528334410682,BIG_LOSS,False,True,False,False,False
BMY,2013-03-22,2013-04-05,40.39,41.07891156462585,105,72.33571428571432,"STOP_BE,TP1",BLUE_SKY_PLUS,1.3593925691244189,2.5948078137322352,Uptrend,6.148408036688088,20,UNKNOWN,0.0,CALM,True,150.0,56.024999999999885,0.497999999999999,WARNING,LOW,False,14,1.291132785108692,1.7056488354192885,WIN,True,True,True,False,False
BMY,2015-12-15,2015-12-18,70.22,67.64,25,-64.49999999999996,STOP,BLUE_SKY_PLUS,1.9929109316734177,1.5537539851324174,Uptrend,3.2138578788390944,20,UNKNOWN,0.0,CAUTION,False,150.0,36.41071428571436,0.4854761904761915,NORMAL,LOW,False,3,-1.7714565963707651,-3.674166904015948,BIG_LOSS,False,True,False,False,False
BR,2013-05-23,2013-05-31,27.2,26.819285714285712,295,-112.3107142857147,STOP,BLUE_SKY_PLUS,1.4426515927523027,1.7286389502074275,Uptrend,4.575163398692801,20,UNKNOWN,0.0,CALM,True,150.0,112.3107142857147,0.998317460317464,NORMAL,LOW,False,8,-1.0,-1.3996848739495849,BIG_LOSS,False,True,False,False,False
BR,2018-05-09,2018-06-13,113.88,116.03668693009116,47,101.36428571428574,"STOP_BE,TP1",BLUE_SKY_PLUS,1.8966760887779068,1.4178526847291617,Uptrend,4.305295408020728,20,UNKNOWN,0.0,CALM,True,150.0,148.9060714285714,0.9927071428571428,NORMAL,LOW,True,35,0.6807263447475281,1.893824139525102,SMALL_WIN,True,True,True,False,False
BRO,2013-03-18,2013-03-19,15.55,15.33,511,-112.42000000000031,STOP,BLUE_SKY_PLUS,1.4596339275123813,1.534314976454812,Uptrend,3.315394325958424,20,UNKNOWN,0.0,CALM,True,150.0,112.42000000000031,0.9992888888888918,NORMAL,LOW,False,1,-1.0,-1.4147909967845698,BIG_LOSS,False,True,False,False,False
BSX,2018-09-26,2018-10-04,38.63,37.70214285714286,161,-149.38499999999993,STOP,BLUE_SKY_PLUS,1.5076199489762645,1.294683917589012,Uptrend,4.804796657532762,20,UNKNOWN,0.0,CALM,True,150.0,149.38499999999993,0.9958999999999996,NORMAL,LOW,True,8,-1.0,-2.401908213453643,BIG_LOSS,False,True,False,False,False
BX,2015-01-28,2015-01-29,36.74,35.88071428571429,43,-36.94928571428559,STOP,BLUE_SKY_PLUS,2.4647099886924653,1.670999305254819,Uptrend,6.554524361948949,20,UNKNOWN,0.0,CAUTION,False,150.0,36.94928571428559,0.4926571428571412,NORMAL,LOW,False,1,-1.0,-2.3388288358348155,BIG_LOSS,False,True,False,False,False
BX,2015-01-29,2015-02-06,36.86,35.93214285714286,40,-37.1142857142857,STOP,BLUE_SKY_PLUS,2.6855852743946507,1.7402267403218623,Uptrend,6.453336413914592,20,UNKNOWN,0.0,CALM,False,150.0,37.1142857142857,0.4948571428571426,NORMAL,LOW,False,8,-1.0,-2.5172467250600716,BIG_LOSS,False,True,False,False,False
BX,2015-04-13,2015-06-08,40.15,42.60357142857143,154,377.85,"PHASE3_SMA20_BREAK_DEF,TP1,TP2",BLUE_SKY_PLUS,1.5985641574733227,1.4350301312106375,Uptrend,3.758835006654529,20,UNKNOWN,0.0,CALM,True,150.0,149.1600000000002,0.9944000000000012,NORMAL,LOW,True,56,2.5331858407079615,6.111012275395837,WIN,True,False,True,True,False
BXP,2014-04-07,2014-04-10,116.57,114.45,20,-42.39999999999981,STOP,BLUE_SKY_PLUS,1.5930842954776554,1.6250515471824856,Uptrend,2.5981798658663355,20,UNKNOWN,0.0,CALM,False,150.0,36.45714285714291,0.4860952380952388,NORMAL,LOW,False,3,-1.1630094043887076,-1.8186497383546287,BIG_LOSS,False,True,False,False,False
C,2013-03-06,2013-03-25,44.58,46.12696428571428,96,148.5085714285717,"STOP_BE,TP1",BLUE_SKY_PLUS,2.597183554448692,1.222831215644728,Uptrend,3.5636296055382592,19,XLF,0.1954424454314585,CALM,True,150.0,112.11428571428588,0.99657142857143,NORMAL,LOW,False,19,1.3246177370030587,3.470085880920342,WIN,True,True,True,False,False
C,2013-11-25,2013-12-03,53.29,51.89392857142857,107,-149.3796428571432,STOP,BLUE_SKY_PLUS,1.7705131157145677,1.4497050571697907,Uptrend,6.367265469061871,20,XLF,0.366539669148501,CALM,True,150.0,149.3796428571432,0.995864285714288,NORMAL,LOW,True,8,-1.0,-2.619762485590978,BIG_LOSS,False,True,False,False,False
C,2014-12-05,2014-12-09,56.08,54.980714285714285,136,-149.502857142857,STOP,BLUE_SKY_PLUS,1.256744033890964,1.7344756008340212,Uptrend,3.763460755652576,20,XLF,0.1799188071276773,CALM,True,150.0,149.502857142857,0.9966857142857134,NORMAL,LOW,False,4,-1.0,-1.9602099042184618,BIG_LOSS,False,True,False,False,False
C,2015-07-16,2015-08-12,58.59,56.80821428571429,42,-74.83499999999985,STOP,BLUE_SKY_PLUS,1.6355289917783775,2.109180811053049,Uptrend,5.109253345771588,20,XLF,0.6292219267563539,CALM,True,150.0,74.83499999999985,0.498899999999999,WARNING,LOW,False,27,-1.0,-3.0411089166849474,BIG_LOSS,False,True,False,False,False
C,2017-05-16,2017-05-17,62.4900016784668,59.97999954223633,119,-298.6902542114258,STOP,BLUE_SKY_PLUS,0.0,21199500.0,Downtrend,4.257736268843174,20,XLF,0.1911524830206348,CALM,True,150.0,149.43011283874523,0.9962007522583016,NORMAL,LOW,False,1,-1.9988625353830247,-4.016645973455592,BIG_LOSS,False,True,False,False,False
C,2017-06-09,2017-08-10,64.44999694824219,67.83774886812482,90,304.8976727894373,"PHASE3_SMA20_BREAK_DEF,TP1,TP2",BLUE_SKY_PLUS,0.0,31488800.0,Downtrend,4.6801481344314375,20,XLF,0.5816375327252861,CALM,True,150.0,148.88573782784624,0.992571585518975,NORMAL,LOW,False,62,2.047863531038713,5.256403538084317,WIN,True,False,True,True,False
C,2017-09-20,2017-10-13,71.45999908447266,72.75196143559047,82,105.94091279166102,"STOP_BE,TP1",BLUE_SKY_PLUS,0.0,19788100.0,Downtrend,4.567701750977769,20,XLF,0.1573289832212092,CALM,True,150.0,148.21482304164292,0.9880988202776194,NORMAL,LOW,False,23,0.7147794708893288,1.8079518159391417,SMALL_WIN,True,True,True,False,False
CA,2013-06-06,2013-06-20,27.99,28.51384719710669,79,41.383928571428626,"STOP_BE,TP1",BLUE_SKY_PLUS,1.7250083937883218,1.3178835184539848,Uptrend,2.1588773108016994,20,UNKNOWN,0.0,CALM,False,150.0,37.24285714285715,0.4965714285714286,NORMAL,LOW,True,14,1.111191024165709,1.8715512579731741,WIN,True,True,True,False,False
CAH,2015-01-28,2015-01-29,85.39,83.61642857142857,21,-37.24500000000002,STOP,BLUE_SKY_PLUS,2.047660911264758,2.384962459675368,Uptrend,3.5651694046731013,20,UNKNOWN,0.0,CAUTION,False,150.0,37.24500000000002,0.4966000000000002,WARNING,LOW,False,1,-1.0,-2.077024743613338,BIG_LOSS,False,True,False,False,False
CALM,2018-06-13,2018-06-28,50.5,46.5,82,-328.0,STOP,BLUE_SKY_PLUS,2.507195351311393,1.571325313067841,Uptrend,4.99506211341545,19,UNKNOWN,0.0,CALM,True,150.0,149.09357142857183,0.9939571428571456,NORMAL,LOW,False,15,-2.1999607149872262,-7.920792079207921,BIG_LOSS,False,True,False,False,False
CAR,2019-05-02,2019-05-08,36.11,34.5574358974359,39,-60.549999999999926,"STOP_BE,TP1",VWAP_RECLAIM_PLUS,3.582772359654292,2.8678778285587305,Uptrend,1.6081151427325306,19,UNKNOWN,0.0,CALM,True,150.0,74.16964285714289,0.4944642857142859,WARNING,LOW,False,6,-0.8163717346815925,-4.299540577579897,BIG_LOSS,False,True,True,False,False
CAR,2019-07-11,2019-07-23,35.51,35.205,50,-15.249999999999986,"STOP_BE,TP1",VWAP_RECLAIM_PLUS,2.856245873302214,2.389450081333594,Uptrend,2.7562757722636206,18,UNKNOWN,0.0,CALM,True,150.0,74.51785714285712,0.4967857142857141,WARNING,LOW,False,12,-0.2046489336208961,-0.858912982258518,SMALL_LOSS,False,True,True,False,False
CASY,2014-10-13,2014-10-15,77.22,78.47678571428571,24,30.16285714285709,"STOP_BE,TP1",BLUE_SKY_PLUS,2.045945058734726,1.38126168218998,Uptrend,6.949945984875766,20,UNKNOWN,0.0,CAUTION,False,150.0,36.53142857142848,0.487085714285713,NORMAL,LOW,True,2,0.8256687001407796,1.6275391275391244,SMALL_WIN,True,True,True,False,False
CAT,2014-01-27,2014-03-13,91.29,96.30846428571428,20,100.36928571428564,"PHASE3_SMA20_BREAK_DEF,TP1,TP2",VWAP_RECLAIM_PLUS,1.690843249426969,3.7920879064817776,Uptrend,1.339875448197782,20,XLI,0.3281403995751801,CALM,False,150.0,36.44285714285701,0.4859047619047601,DANGER,LOW,False,45,2.754155233241874,5.497277123139754,WIN,True,False,True,True,False
CAT,2014-04-02,2014-05-20,102.63,104.21732142857144,66,104.76321428571475,"STOP_BE,TP1",BLUE_SKY_PLUS,1.4440696836594284,1.585515028228862,Uptrend,5.225384098796814,20,XLI,0.4036921371330495,CALM,True,150.0,148.7121428571424,0.9914142857142828,NORMAL,LOW,False,48,0.7044698050404238,1.546644673654327,SMALL_WIN,True,True,True,False,False
CAT,2014-06-20,2014-06-24,109.38,107.16642857142855,33,-73.0478571428571,STOP,BLUE_SKY_PLUS,1.2926784227753685,2.1478258234315875,Uptrend,3.095795768906324,20,XLI,0.0075046724644358,CALM,True,150.0,73.0478571428571,0.4869857142857139,WARNING,LOW,False,4,-1.0,-2.0237442206723597,BIG_LOSS,False,True,False,False,False
CAT,2016-07-26,2016-07-28,82.75,83.40322580645162,31,20.249999999999915,"STOP_BE,TP1",BLUE_SKY_PLUS,1.7379071862953412,2.2116980800776584,Uptrend,6.1734572772121545,19,XLI,0.1748152297665008,CALM,True,150.0,73.13785714285727,0.4875857142857151,WARNING,LOW,False,2,0.27687439571064265,0.7893967449566285,SMALL_WIN,True,True,True,False,False
CAT,2016-09-30,2016-10-13,88.77,86.44178571428571,64,-149.00571428571402,STOP,BLUE_SKY_PLUS,1.7420553046927272,1.341334618121139,Uptrend,6.942787957642134,20,XLI,84.33151223039998,CALM,True,150.0,149.00571428571402,0.9933714285714268,NORMAL,LOW,True,13,-1.0,-2.6227489982136776,BIG_LOSS,False,True,False,False,False
CAT,2016-12-01,2016-12-15,96.24,93.52607142857144,55,-149.26607142857122,STOP,BLUE_SKY_PLUS,1.8069810856041264,1.5597741394206903,Uptrend,4.83660130718954,20,XLI,1.3824917064069653,CALM,True,150.0,149.26607142857122,0.9951071428571416,NORMAL,LOW,False,14,-1.0,-2.81995903099394,BIG_LOSS,False,True,False,False,False
CAT,2017-09-05,2018-02-02,118.3,130.7497794117647,68,846.5850000000005,"PHASE3_SMA20_BREAK_DEF,TP1,TP2",BLUE_SKY_PLUS,1.1960909815380991,1.287807157865096,Uptrend,2.8565963422003304,20,XLI,1.0875679780273997,CALM,True,150.0,148.99285714285747,0.9932857142857164,NORMAL,LOW,True,150,5.6820509132748365,10.523904828203477,BIG_WIN,True,False,True,True,False
CATY,2015-07-22,2015-07-24,34.14,32.87,72,-91.44000000000024,STOP,BLUE_SKY_PLUS,1.9993071078576143,2.257881915401167,Uptrend,4.191781239985961,20,UNKNOWN,0.0,CALM,True,150.0,74.8285714285712,0.4988571428571413,WARNING,LOW,False,2,-1.2219931271477733,-3.7199765670767526,BIG_LOSS,False,True,False,False,False
CBOE,2014-03-17,2014-03-18,58.61,57.1,103,-155.5299999999998,STOP,BLUE_SKY_PLUS,1.9311576642524,1.2021246525330886,Uptrend,4.85169415721492,20,UNKNOWN,0.0,CALM,True,150.0,111.5342857142858,0.9914158730158736,NORMAL,LOW,True,1,-1.3944591029023718,-2.576352158334752,BIG_LOSS,False,True,False,False,False
CBOE,2015-10-01,2015-10-02,67.25,66.09928571428571,32,-36.82285714285717,STOP,BLUE_SKY_PLUS,1.7391950893509749,1.729409862461749,Uptrend,2.645898361481469,20,UNKNOWN,0.0,CAUTION,False,150.0,36.82285714285717,0.490971428571429,NORMAL,LOW,False,1,-1.0,-1.711099309612322,BIG_LOSS,False,True,False,False,False
CBOE,2015-10-02,2015-10-05,67.32,66.08785714285713,30,-36.96428571428584,STOP,BLUE_SKY_PLUS,1.8628672560908552,1.5652443495324728,Uptrend,2.4743319455966453,20,UNKNOWN,0.0,CAUTION,True,150.0,36.96428571428584,0.4928571428571445,NORMAL,LOW,False,3,-1.0,-1.8302775655716899,BIG_LOSS,False,True,False,False,False
CBOE,2017-07-05,2017-07-07,93.03,91.53,100,-150.0,STOP,BLUE_SKY_PLUS,1.026530970762513,1.3369280753868211,Uptrend,3.5006424983450835,20,UNKNOWN,0.0,CALM,True,150.0,150.0,1.0,NORMAL,LOW,True,2,-1.0,-1.6123831022250887,BIG_LOSS,False,True,False,False,False
CBRE,2014-01-28,2014-01-31,26.65,26.200714285714284,83,-37.29071428571432,STOP,BLUE_SKY_PLUS,1.676023773799115,1.960414733547834,Uptrend,1.3423584439289713,20,UNKNOWN,0.0,CALM,False,150.0,37.29071428571432,0.4972095238095243,NORMAL,LOW,False,3,-1.0,-1.6858751005092487,BIG_LOSS,False,True,False,False,False
CBRE,2014-03-18,2014-03-19,28.29,27.572142857142858,208,-149.31428571428546,STOP,BLUE_SKY_PLUS,1.6157886439088265,1.3260020136175563,Uptrend,2.248084429666053,20,UNKNOWN,0.0,CALM,True,150.0,149.31428571428546,0.9954285714285698,NORMAL,LOW,True,1,-1.0,-2.537494319042565,BIG_LOSS,False,True,False,False,False
CCI,2016-05-09,2016-08-03,89.47,93.63684362934362,74,308.3464285714285,"PHASE3_SMA50_BREAK,TP1,TP2",BLUE_SKY_PLUS,1.4614486616806832,1.3928067525224928,Uptrend,2.198285462987812,20,XLRE,1.9252443618845647,CALM,False,150.0,148.34357142857127,0.9889571428571418,NORMAL,LOW,True,86,2.078596501365076,4.65725229612566,WIN,True,False,True,True,False
CCI,2018-11-30,2018-12-03,114.9,113.05214285714284,60,-110.87142857142908,STOP,BLUE_SKY_PLUS,1.6797121122241256,1.87261243860396,Uptrend,3.633952972373295,20,XLRE,5.507525330276967,CALM,True,150.0,110.87142857142908,0.985523809523814,NORMAL,LOW,False,3,-1.0,-1.6082307596667982,BIG_LOSS,False,True,False,False,False
CDNS,2013-05-29,2013-06-13,14.87,14.632142857142854,472,-112.26857142857148,STOP,BLUE_SKY_PLUS,1.6104440490647256,1.2399498402901976,Uptrend,4.347215887161857,20,UNKNOWN,0.0,CALM,True,150.0,112.26857142857148,0.9979428571428576,NORMAL,LOW,True,15,-1.0,-1.59957728888462,BIG_LOSS,False,True,False,False,False
CDW,2015-02-17,2015-03-10,37.58,36.27,71,-93.00999999999964,STOP,BLUE_SKY_PLUS,2.218313556430465,2.863621444526877,Uptrend,5.888982812059745,20,UNKNOWN,0.0,CALM,True,150.0,55.88714285714262,0.4967746031746011,WARNING,LOW,False,21,-1.6642468239564434,-3.4858967535923226,BIG_LOSS,False,True,False,False,False
CENX,2014-07-31,2014-09-22,18.8,22.087435064935065,66,216.97071428571434,"PHASE3_SMA20_BREAK,TP1,TP2",BLUE_SKY_PLUS,3.0860579052131167,2.044524938379172,Uptrend,5.93638182176767,18,UNKNOWN,0.0,CALM,False,150.0,37.19571428571429,0.4959428571428572,WARNING,LOW,False,53,5.8332181126857945,17.48635672837801,BIG_WIN,True,False,True,True,False
CG,2017-06-29,2017-07-03,19.8,19.65,220,-33.00000000000008,"STOP_BE,TP1",BLUE_SKY_PLUS,2.40838750982746,1.2398630475111818,Uptrend,6.695406170012143,20,UNKNOWN,0.0,CALM,False,150.0,149.67857142857162,0.997857142857144,NORMAL,LOW,True,4,-0.22047244094488214,-0.7575757575757593,SMALL_LOSS,False,True,True,False,False
CHDN,2017-07-27,2018-03-19,10.55,17.7166887944769,269,1927.8392857142858,"PHASE3_SMA20_BREAK_DEF,TP1,TP2",BLUE_SKY_PLUS,1.79762365104245,2.206189461753996,Uptrend,3.83858267716536,20,UNKNOWN,0.0,CALM,True,150.0,74.93571428571425,0.4995714285714284,WARNING,LOW,False,235,25.726575159660673,67.93069947371467,BIG_WIN,True,False,True,True,False
CHKP,2014-01-23,2014-01-27,65.33,63.54,98,-175.4199999999999,STOP,BLUE_SKY_PLUS,1.5854959109478215,1.476869330771051,Uptrend,1.43701138895574,20,UNKNOWN,0.0,CALM,False,150.0,149.5200000000001,0.9968000000000008,NORMAL,LOW,True,4,-1.1732209737827701,-2.739935711005662,BIG_LOSS,False,True,False,False,False
CHKP,2014-01-28,2014-02-03,65.93,63.43,29,-72.5000000000002,STOP,BLUE_SKY_PLUS,1.8620254412230832,1.9083965115356116,Uptrend,2.0951732040819624,20,UNKNOWN,0.0,CALM,False,150.0,36.809285714285735,0.4907904761904765,NORMAL,LOW,False,6,-1.9696117051209947,-3.791900500530876,BIG_LOSS,False,True,False,False,False
CHTR,2016-04-29,2016-05-16,212.24,203.6,6,-51.84000000000009,STOP,BLUE_SKY_PLUS,2.9001535439785497,1.3379903610792665,Uptrend,4.170705670147369,19,UNKNOWN,0.0,CALM,False,150.0,34.89428571428567,0.4652571428571423,NORMAL,LOW,False,17,-1.485630066322775,-4.070863173765555,BIG_LOSS,False,True,False,False,False
CLX,2015-08-06,2015-08-10,119.39,117.05,68,-159.12000000000023,STOP,BLUE_SKY_PLUS,1.3070338106921218,1.210879001083326,Uptrend,6.711595355779802,20,UNKNOWN,0.0,CALM,False,150.0,149.57571428571367,0.9971714285714244,NORMAL,LOW,True,4,-1.0638090599123293,-1.9599631459921294,BIG_LOSS,False,True,False,False,False
CLX,2016-06-24,2016-06-29,134.88,136.24125,22,29.94749999999996,"STOP_BE,TP1",BLUE_SKY_PLUS,1.2387283600425272,2.5004953477482976,Uptrend,2.596088752310453,20,UNKNOWN,0.0,CAUTION,False,150.0,36.410000000000025,0.485466666666667,WARNING,LOW,False,5,0.8225075528700889,1.009230427046262,SMALL_WIN,True,True,True,False,False
CLX,2018-10-19,2018-10-26,152.57,147.82,10,-47.5,STOP,BLUE_SKY_PLUS,2.35619588399804,1.457103198417519,Uptrend,2.5074241793090275,20,UNKNOWN,0.0,CALM,False,150.0,36.6357142857143,0.4884761904761907,NORMAL,LOW,True,7,-1.29654903489959,-3.1133250311332508,BIG_LOSS,False,True,False,False,False
CME,2018-10-31,2018-12-18,178.99,183.78238095238098,9,43.131428571428614,"RUNNER_STOP,TP1,TP2",BLUE_SKY_PLUS,2.250307935049505,1.61335514720339,Uptrend,1.8687413385390024,20,UNKNOWN,0.0,CAUTION,False,150.0,35.47285714285704,0.4729714285714271,NORMAL,LOW,False,48,1.2158994804881045,2.6774573732504368,WIN,True,True,True,True,True
CMG,2013-09-10,2013-12-05,8.37,9.262310629435357,926,826.2796428571423,"PHASE3_SMA20_BREAK_DEF,TP1,TP2",BLUE_SKY_PLUS,1.414532251166884,1.241668924002686,Uptrend,3.078817733990148,20,XLY,2.052470782815966,CALM,True,150.0,112.44285714285756,0.9994920634920672,NORMAL,LOW,True,86,7.348440477702928,10.660819945464265,BIG_WIN,True,False,True,True,False
CMG,2014-02-28,2014-03-26,11.3,11.573317493317495,481,131.46571428571443,"STOP_BE,TP1",BLUE_SKY_PLUS,1.8987344234396573,1.241916986191967,Uptrend,2.568757374965973,20,XLY,0.2430341813096233,CALM,True,150.0,149.96892857142913,0.9997928571428608,NORMAL,LOW,True,26,0.8766196807433897,2.4187388789158724,SMALL_WIN,True,True,True,False,False
