symbol,entry_date,exit_date,entry_price,exit_price,shares,initial_shares,pnl,return_pct,reason,signal_type,tp1_executed,tp2_executed,final_shares_pct,R_inicial,adr_valor,entry_stage,initial_stop_loss,context_adr,context_vol,context_trend,context_price,context_sma20,context_rvol,is_profitable,signal_reason,returns_pct,position_value,monetary_risk
NFLX,2024-06-17,2024-06-20,67.94603865051269,67.90299987792969,253,253,-10.888809463499769,-0.06334257807784396,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (67.56) and AVWAP (66.94) converge within 0.9%. Trend: Uptrend. RVOL: 1.65x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,1.8798096630664674,1.4952999114990235,FULL,66.06622898744622,2.2644347332168726,27713000,Weak,0,0,1.6459980790335207,False,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (67.56) and AVWAP (66.94) converge within 0.9%. Trend: Uptrend. RVOL: 1.65x. Clear path above with SMA20 support and volume confirmation.,-0.06334257807784396,17190.34777857971,500.0
MU,2024-06-18,2024-06-20,150.80727928501096,150.80727928501096,39,65,120.59615486921808,0.0,STOP_LOSS | Blue Sky Breakout: Base (147.84) and AVWAP (146.92) converge within 0.6%. Trend: Uptrend. RVOL: 1.53x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,60.0,8.141409576753745,4.638313648816083,FULL,142.66586970825722,3.470858076228823,16104180,Uptrend,0,0,1.5328772976890797,True,STOP_LOSS | Blue Sky Breakout: Base (147.84) and AVWAP (146.92) converge within 0.6%. Trend: Uptrend. RVOL: 1.53x. Clear path above with SMA20 support and volume confirmation.,0.0,5881.483892115428,500.0
AAPL,2024-06-12,2024-06-21,208.24605368041992,208.24605368041992,35,113,574.6703478670594,0.0,STOP_LOSS | Blue Sky Breakout: Base (207.16) and AVWAP (207.15) converge within 0.0%. Trend: Uptrend. RVOL: 3.22x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,30.973451327433626,4.507218414643603,3.76400146484375,FULL,203.73883526577632,1.6443172688435586,58567360,Weak,0,0,3.2188662999068085,True,STOP_LOSS | Blue Sky Breakout: Base (207.16) and AVWAP (207.15) converge within 0.0%. Trend: Uptrend. RVOL: 3.22x. Clear path above with SMA20 support and volume confirmation.,0.0,7288.611878814697,500.0
PLTR,2024-06-18,2024-06-21,25.149999618530273,24.709999084472656,138,230,12.741940689087045,-1.7495051321330006,"STOP_LOSS | VWAP Reclaim: Weak open, price reclaimed VWAP at 25.02. Institutions defending position. RVOL: 1.58x",VWAP_RECLAIM,True,False,60.0,1.6999988555908203,0.7985001564025879,FULL,23.450000762939453,3.39065234960938,35537870,Weak,0,0,1.5757224312286129,True,"STOP_LOSS | VWAP Reclaim: Weak open, price reclaimed VWAP at 25.02. Institutions defending position. RVOL: 1.58x",-1.7495051321330006,3470.6999473571777,500.0
TSLA,2024-07-02,2024-07-24,218.88999938964844,218.88999938964844,17,54,353.59291610717764,0.0,STOP_LOSS | Blue Sky Breakout: Base (213.23) and AVWAP (216.85) converge within 1.7%. Trend: Uptrend. RVOL: 1.84x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,31.48148148148148,13.945045824547805,7.4129997253417965,FULL,204.94495356510063,3.876937827399827,77038440,Weak,0,0,1.84314231536167,True,STOP_LOSS | Blue Sky Breakout: Base (213.23) and AVWAP (216.85) converge within 1.7%. Trend: Uptrend. RVOL: 1.84x. Clear path above with SMA20 support and volume confirmation.,0.0,3721.1299896240234,500.0
NFLX,2024-10-21,2024-10-23,77.06138834381102,75.03736866184174,254,254,-514.1009992201967,-2.6265030068483473,STOP_LOSS | Blue Sky Breakout: Base (76.63) and AVWAP (76.39) converge within 0.3%. Trend: Uptrend. RVOL: 5.34x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,2.0240196819692784,1.5323497772216796,FULL,75.03736866184174,2.117360402856078,35883400,Weak,0,0,5.343330412036634,False,STOP_LOSS | Blue Sky Breakout: Base (76.63) and AVWAP (76.39) converge within 0.3%. Trend: Uptrend. RVOL: 5.34x. Clear path above with SMA20 support and volume confirmation.,-2.6265030068483473,19573.592639328,500.0
AMZN,2024-11-07,2024-11-11,208.6380030670166,206.83999633789062,93,93,-167.21462580871548,-0.8617829459134706,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (207.55) and AVWAP (207.09) converge within 0.2%. Trend: Uptrend. RVOL: 2.06x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,5.091915068930518,3.8370018005371094,FULL,203.54608799808608,1.9329671487703828,37449635,Weak,0,0,2.0565495511231453,False,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (207.55) and AVWAP (207.09) converge within 0.2%. Trend: Uptrend. RVOL: 2.06x. Clear path above with SMA20 support and volume confirmation.,-0.8617829459134706,19403.334285232544,500.0
ORCL,2024-11-07,2024-11-15,183.0607561340332,183.0607561340332,38,125,371.05211764526416,0.0,STOP_LOSS | Blue Sky Breakout: Base (182.10) and AVWAP (181.24) converge within 0.5%. Trend: Uptrend. RVOL: 2.02x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,30.4,3.7832898396063968,2.8410018920898437,FULL,179.2774662944268,1.57426659359362,5643110,Uptrend,0,0,2.0173233204213723,True,STOP_LOSS | Blue Sky Breakout: Base (182.10) and AVWAP (181.24) converge within 0.5%. Trend: Uptrend. RVOL: 2.02x. Clear path above with SMA20 support and volume confirmation.,0.0,6956.308733093261,500.0
CRM,2024-11-11,2024-11-15,322.77212667228025,322.77212667228025,15,47,392.0429847753853,0.0,STOP_LOSS | Blue Sky Breakout: Base (320.35) and AVWAP (319.50) converge within 0.3%. Trend: Uptrend. RVOL: 2.23x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,31.914893617021278,8.522673582073594,6.366129270265764,FULL,314.24945309020666,1.8985931253095547,4048035,Weak,0,0,2.230760837987872,True,STOP_LOSS | Blue Sky Breakout: Base (320.35) and AVWAP (319.50) converge within 0.3%. Trend: Uptrend. RVOL: 2.23x. Clear path above with SMA20 support and volume confirmation.,0.0,4841.581900084204,500.0
AFRM,2024-11-19,2024-12-18,63.2446510734558,63.2446510734558,8,25,90.89501228934202,0.0,STOP_LOSS | HIGH_VOLATILITY (ADR 6.8%) - Size reduced to 1/4 (75% reduction) (103->25) | Blue Sky Breakout: Base (62.88) and AVWAP (62.06) converge within 1.3%. Trend: Uptrend. RVOL: 1.50x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,32.0,4.815758048468496,3.548400115966797,FULL,58.4288930249873,6.826230526840446,12153440,Weak,0,0,1.5001784034232724,True,STOP_LOSS | HIGH_VOLATILITY (ADR 6.8%) - Size reduced to 1/4 (75% reduction) (103->25) | Blue Sky Breakout: Base (62.88) and AVWAP (62.06) converge within 1.3%. Trend: Uptrend. RVOL: 1.50x. Clear path above with SMA20 support and volume confirmation.,0.0,505.9572085876464,500.0
PLTR,2024-11-06,2024-12-31,53.439998626708984,75.62999725341797,72,240,2113.6607482910154,41.523202090088674,END_OF_BACKTEST | Blue Sky Breakout: Base (51.58) and AVWAP (51.13) converge within 0.9%. Trend: Uptrend. RVOL: 4.51x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,30.0,3.6896072710962784,1.662299919128418,FULL,49.750391355612706,3.5602123984979412,53672785,Weak,0,0,4.505691971701068,True,END_OF_BACKTEST | Blue Sky Breakout: Base (51.58) and AVWAP (51.13) converge within 0.9%. Trend: Uptrend. RVOL: 4.51x. Clear path above with SMA20 support and volume confirmation.,41.523202090088674,3847.679901123047,500.0
