date,symbol,camino,entry_price,exit_price,return_pct,risk_pct,outcome,hold_days,stop_loss,base_high
2024-08-08,RIVN,Camino AMINO_2,14.720000267028809,13.760000228881836,-6.521739271277513,3.2608696356387563,LOSS,5,14.57280026435852,14.425600261688231
2024-09-11,RIVN,Camino AMINO_1,13.93000030517578,12.899999618530272,-7.394118191532303,3.6970590957661513,LOSS,5,13.790700302124021,13.651400299072264
2024-10-28,RIVN,Camino AMINO_1,10.859999656677246,10.289999961853027,-5.248616140367516,2.624308070183758,LOSS,5,10.751399660110474,10.6427996635437
2024-11-08,RIVN,Camino AMINO_1,10.59000015258789,10.0600004196167,-5.004718841686463,2.5023594208432316,LOSS,5,10.484100151062012,10.378200149536132
2024-11-11,RIVN,Camino AMINO_1,11.039999961853027,10.06999969482422,-8.78623433315662,4.39311716657831,LOSS,5,10.929599962234496,10.819199962615967
2024-11-13,RIVN,Camino AMINO_1,12.029999732971191,10.050000190734863,-16.458849427981693,8.229424713990847,LOSS,5,11.90969973564148,11.789399738311767
2024-11-25,RIVN,Camino AMINO_1,11.600000381469728,11.880000114440918,2.413790722097505,1.2068953610487525,WIN,5,11.48400037765503,11.368000373840333
2024-02-01,SBUX,Camino AMINO_1,93.37000274658205,96.58999633789062,3.448638209905662,1.724319104952831,WIN,5,92.43630271911623,91.50260269165041
2024-02-06,SBUX,Camino AMINO_1,95.66999816894533,93.87000274658205,-1.8814627958752943,0.9407313979376472,LOSS,5,94.71329818725587,93.75659820556642
2024-04-29,SBUX,Camino AMINO_1,88.33000183105469,72.9000015258789,-17.46858370351688,8.73429185175844,LOSS,5,87.44670181274414,86.56340179443359
2024-04-30,SBUX,Camino AMINO_1,88.48999786376953,72.5,-18.06983642194924,9.03491821097462,LOSS,5,87.60509788513184,86.72019790649414
2024-06-13,SBUX,Camino AMINO_1,80.23999786376953,79.91000366210938,-0.4112589860986989,0.20562949304934944,LOSS,5,79.43759788513184,78.63519790649414
2024-07-19,SBUX,Camino AMINO_1,79.2699966430664,74.05000305175781,-6.585081130775065,3.2925405653875326,LOSS,5,78.47729667663575,77.68459671020507
2024-07-30,SBUX,Camino AMINO_1,75.94000244140625,75.37000274658203,-0.7505921470887742,0.3752960735443871,LOSS,5,75.18060241699219,74.42120239257812
2024-07-31,SBUX,Camino AMINO_1,77.94999694824219,75.29000091552734,-3.4124389183505,1.70621945917525,LOSS,5,77.17049697875977,76.39099700927734
2024-08-02,SBUX,Camino AMINO_1,75.87999725341797,75.08999633789062,-1.0411187982637395,0.5205593991318698,LOSS,5,75.12119728088379,74.36239730834961
2024-08-14,SBUX,Camino AMINO_3,93.9000015258789,92.77999877929688,-1.1927611590861984,0.5963805795430992,LOSS,5,92.96100151062012,92.02200149536132
2024-09-09,SBUX,Camino AMINO_2,92.20999908447266,96.30999755859376,4.446370800161408,2.223185400080704,WIN,5,91.28789909362793,90.3657991027832
2024-09-11,SBUX,Camino AMINO_1,98.1999969482422,96.12000274658205,-2.1181204341141164,1.0590602170570582,LOSS,5,97.21799697875979,96.23599700927736
2024-09-12,SBUX,Camino AMINO_1,99.27999877929688,96.9000015258789,-2.397257536947388,1.198628768473694,LOSS,5,98.28719879150391,97.29439880371093
2024-10-15,SBUX,Camino AMINO_2,95.04000091552734,96.81999969482422,1.87289432044404,0.93644716022202,WIN,5,94.08960090637207,93.1392008972168
2024-10-16,SBUX,Camino AMINO_2,95.45999908447266,97.6500015258789,2.294157199256114,1.147078599628057,WIN,5,94.50539909362793,93.5507991027832
2024-10-22,SBUX,Camino AMINO_1,96.81999969482422,97.38999938964844,0.5887210252229422,0.2943605126114711,WIN,5,95.85179969787598,94.88359970092773
2024-10-23,SBUX,Camino AMINO_1,97.6500015258789,97.31999969482422,-0.3379434981035115,0.16897174905175574,LOSS,5,96.67350151062011,95.69700149536132
