day_idx,col_idx,exit_type_code,exit_price,shares,pnl,entry_day_idx,initial_risk,context_rvol,context_adr,context_volume,entry_score,stop_loss,tp1_target,tp2_target,exit_date,entry_date,symbol,exit_phase,monetary_risk,adjusted_risk_dollars,base_risk_dollars,context_vol,return_pct,entry_price,context_dollar_vol,signal_type,dist_sma20_pct,pattern_confidence,pattern_type,pattern_bonus,stop_distance,stop_distance_pct,risk_per_share,r_multiple,outcome,is_big_win,is_big_loss
17.0,2.0,0.0,57.16829299926758,190.0,-1230.6671905517578,15.0,1000.0,0.7514509558677673,2.656637191772461,4969300.0,0.5,58.4014778137207,70.20050048828125,79.37751770019531,2019-01-28,2019-01-24,ABBV,STOP,1000.0,1000.0,1000.0,4969300.0,-10.176991123921837,63.64548873901367,316273527.19078064,ANY,-2.1219875812530518,0.0,NONE,0.0,5.2631578947368425,8.269490892463853,5.2631578947368425,-1.2306671905517579,LOSS,False,True
28.0,5.0,1.0,91.5469970703125,52.0,425.905517578125,15.0,1000.0,0.6186257004737854,3.0685837268829346,1590400.0,0.5,77.10252380371094,91.17398071289062,102.11845397949219,2019-02-12,2019-01-24,ADI,TP1,1000.0,1000.0,1000.0,1590400.0,9.825856530618072,83.35650634765625,132570187.6953125,ANY,8.916173934936523,0.0,NONE,0.0,19.23076923076923,23.070507718453513,19.23076923076923,0.425905517578125,WIN,False,False
29.0,3.0,1.0,30.390716552734375,151.0,453.73068046569824,15.0,1000.0,0.7685673832893372,2.831805467605591,802100.0,0.5,25.21250343322754,30.10259437561035,33.90599822998047,2019-02-13,2019-01-24,ACGL,TP1,1000.0,1000.0,1000.0,802100.0,10.972220742220047,27.38587760925293,21966212.430381775,ANY,6.245619297027588,0.0,NONE,0.0,6.622516556291391,24.182232356336193,6.622516556291391,0.45373068046569826,WIN,False,False
36.0,0.0,1.0,75.42218780517578,60.0,408.6456298828125,15.0,1000.0,1.0013724565505981,2.4911038875579834,2050300.0,0.5,63.162818908691406,75.42218780517578,84.9572525024414,2019-02-25,2019-01-24,A,TP1,1000.0,1000.0,1000.0,2050300.0,9.926568744240683,68.6114273071289,140674009.4078064,ANY,5.216791152954102,0.0,NONE,0.0,16.666666666666668,24.291386028249782,16.666666666666668,0.4086456298828125,WIN,False,False
70.0,9.0,1.0,39.394493103027344,115.0,410.8048439025879,15.0,1000.0,0.8184986710548401,2.9161264896392822,4165000.0,0.5,32.96450424194336,39.394493103027344,44.395591735839844,2019-04-12,2019-01-24,AIG,TP1,1000.0,1000.0,1000.0,4165000.0,9.972051824192183,35.8222770690918,149199783.99276733,ANY,4.23978328704834,0.0,NONE,0.0,8.695652173913043,24.27442609843424,8.695652173913043,0.41080484390258787,WIN,False,False
70.0,193.0,1.0,23.5212459564209,193.0,418.15034675598145,37.0,1000.0,0.6089750528335571,2.2741730213165283,2440900.0,0.622499942779541,19.645748138427734,23.490808486938477,26.48141098022461,2019-04-12,2019-02-26,XRX,TP1,1000.0,1000.0,1000.0,2440900.0,10.145709259937082,21.354663848876953,52124598.988723755,ANY,5.945319652557373,0.0,NONE,0.0,5.181347150259067,24.263304666964146,5.181347150259067,0.41815034675598145,WIN,False,False
73.0,5.0,2.0,102.11845397949219,52.0,975.6212768554688,15.0,1000.0,0.6186257004737854,3.0685837268829346,1590400.0,0.5,77.10252380371094,91.17398071289062,102.11845397949219,2019-04-17,2019-01-24,ADI,TP2,1000.0,1000.0,1000.0,1590400.0,22.50807819798157,83.35650634765625,132570187.6953125,ANY,8.916173934936523,0.0,NONE,0.0,19.23076923076923,23.070507718453513,19.23076923076923,0.9756212768554687,WIN,False,False
79.0,141.0,1.0,196.0974884033203,23.0,442.7517547607422,37.0,1000.0,0.6505644917488098,3.2696914672851562,562400.0,0.6210999488830566,162.62904357910156,194.62037658691406,219.5025177001953,2019-04-26,2019-02-26,PAYC,TP1,1000.0,1000.0,1000.0,562400.0,10.885133157639705,176.847412109375,99458984.5703125,ANY,6.967729568481445,0.0,NONE,0.0,43.47826086956522,24.585183549463068,43.47826086956522,0.4427517547607422,WIN,False,False
89.0,5.0,3.0,97.79911041259766,55.0,794.3432235717773,15.0,1000.0,0.6186257004737854,3.0685837268829346,1590400.0,0.5,77.10252380371094,91.17398071289062,102.11845397949219,2019-05-10,2019-01-24,ADI,RUNNER,1000.0,1000.0,1000.0,1590400.0,17.32630684484954,83.35650634765625,132570187.6953125,ANY,8.916173934936523,0.0,NONE,0.0,18.181818181818183,21.812116388356053,18.181818181818183,0.7943432235717773,WIN,False,False
92.0,0.0,0.0,63.162818908691406,123.0,-670.1788330078125,15.0,1000.0,1.0013724565505981,2.4911038875579834,2050300.0,0.5,63.162818908691406,75.42218780517578,84.9572525024414,2019-05-15,2019-01-24,A,STOP,1000.0,1000.0,1000.0,2050300.0,-7.941254995392547,68.6114273071289,140674009.4078064,ANY,5.216791152954102,0.0,NONE,0.0,8.130081300813009,11.849456599146237,8.130081300813009,-0.6701788330078124,LOSS,False,False
93.0,9.0,2.0,44.395591735839844,115.0,985.9311866760254,15.0,1000.0,0.8184986710548401,2.9161264896392822,4165000.0,0.5,32.96450424194336,39.394493103027344,44.395591735839844,2019-05-16,2019-01-24,AIG,TP2,1000.0,1000.0,1000.0,4165000.0,23.93291372910875,35.8222770690918,149199783.99276733,ANY,4.23978328704834,0.0,NONE,0.0,8.695652173913043,24.27442609843424,8.695652173913043,0.9859311866760254,WIN,False,False
95.0,7.0,1.0,61.99606704711914,73.0,407.8890037536621,15.0,1000.0,0.9277442097663879,2.1610307693481445,1205200.0,0.5,51.93852996826172,61.99606704711914,69.81859588623047,2019-05-20,2019-01-24,AEE,TP1,1000.0,1000.0,1000.0,1205200.0,9.905450417057715,56.408546447753906,67983580.17883301,ANY,4.763498306274414,0.0,NONE,0.0,13.698630136986301,24.28467138339417,13.698630136986301,0.4078890037536621,WIN,False,False
95.0,8.0,1.0,61.996070861816406,73.0,407.8892822265625,15.0,1000.0,0.9277442097663879,2.1610307693481445,1205200.0,0.5,51.93852996826172,61.996070861816406,69.818603515625,2019-05-20,2019-01-24,AGN,TP1,1000.0,1000.0,1000.0,1205200.0,9.90545717968059,56.408546447753906,67983580.17883301,ANY,4.763493061065674,0.0,NONE,0.0,13.698630136986301,24.28467138339417,13.698630136986301,0.4078892822265625,WIN,False,False
104.0,168.0,0.0,117.30000305175781,99.0,-1231.5602416992188,93.0,1000.0,0.5003353357315063,4.042957305908203,1212300.0,0.969552755355835,119.65360260009766,142.34800720214844,159.99920654296875,2019-06-03,2019-05-16,TEAM,STOP,1000.0,1000.0,1000.0,1212300.0,-9.588409060196708,129.74000549316406,157283808.6593628,ANY,14.269110679626465,0.0,NONE,0.0,10.1010101010101,7.785578598223751,10.1010101010101,-1.2315602416992188,LOSS,False,True
105.0,121.0,0.0,549.8955688476562,21.0,-962.5226440429688,93.0,1000.0,0.8643832802772522,4.037877082824707,583100.0,0.9901095628738403,549.8955688476562,653.02294921875,733.233154296875,2019-06-04,2019-05-16,MELI,STOP,1000.0,1000.0,1000.0,583100.0,-7.693823229280647,595.72998046875,347370151.6113281,ANY,13.599933624267578,0.0,NONE,0.0,47.61904761904762,7.993394521051061,47.61904761904762,-0.9625226440429687,LOSS,False,False
107.0,3.0,2.0,33.90599822998047,152.0,991.0583343505859,15.0,1000.0,0.7685673832893372,2.831805467605591,802100.0,0.5,25.21250343322754,30.10259437561035,33.90599822998047,2019-06-06,2019-01-24,ACGL,TP2,1000.0,1000.0,1000.0,802100.0,23.80833184810762,27.38587760925293,21966212.430381775,ANY,6.245619297027588,0.0,NONE,0.0,6.578947368421052,24.023138722412927,6.578947368421052,0.991058334350586,WIN,False,False
109.0,141.0,2.0,219.5025177001953,23.0,981.0674285888672,37.0,1000.0,0.6505644917488098,3.2696914672851562,562400.0,0.6210999488830566,162.62904357910156,194.62037658691406,219.5025177001953,2019-06-10,2019-02-26,PAYC,TP2,1000.0,1000.0,1000.0,562400.0,24.119722806257048,176.847412109375,99458984.5703125,ANY,6.967729568481445,0.0,NONE,0.0,43.47826086956522,24.585183549463068,43.47826086956522,0.9810674285888672,WIN,False,False
115.0,161.0,1.0,60.53799819946289,78.0,408.5639190673828,93.0,1000.0,0.8697639107704163,3.3747403621673584,837400.0,0.9736647605895996,51.10960006713867,60.53799819946289,67.87120056152344,2019-06-18,2019-05-16,SEDG,TP1,1000.0,1000.0,1000.0,837400.0,9.47196932127981,55.29999923706055,46308219.3611145,ANY,16.19233512878418,0.0,NONE,0.0,12.820512820512821,23.183567807214118,12.820512820512821,0.4085639190673828,WIN,False,False
116.0,59.0,1.0,221.23126220703125,21.0,467.76429748535156,106.0,1000.0,0.7934197783470154,2.4367408752441406,250800.0,0.9642556309700012,183.59547424316406,218.15838623046875,245.0406494140625,2019-06-19,2019-06-05,ERIE,TP1,1000.0,1000.0,1000.0,250800.0,11.195643229059415,198.95677185058594,49898358.38012695,ANY,10.7897310256958,0.0,NONE,0.0,47.61904761904762,23.934368846117454,47.61904761904762,0.4677642974853516,WIN,False,False
144.0,141.0,3.0,224.08062744140625,24.0,1133.59716796875,37.0,1000.0,0.6505644917488098,3.2696914672851562,562400.0,0.6210999488830566,162.62904357910156,194.62037658691406,219.5025177001953,2019-07-30,2019-02-26,PAYC,RUNNER,1000.0,1000.0,1000.0,562400.0,26.70845717709393,176.847412109375,99458984.5703125,ANY,6.967729568481445,0.0,NONE,0.0,41.666666666666664,23.560800901568772,41.666666666666664,1.13359716796875,WIN,False,False
146.0,161.0,2.0,67.87120056152344,78.0,980.5537033081055,93.0,1000.0,0.8697639107704163,3.3747403621673584,837400.0,0.9736647605895996,51.10960006713867,60.53799819946289,67.87120056152344,2019-08-01,2019-05-16,SEDG,TP2,1000.0,1000.0,1000.0,837400.0,22.732733269258375,55.29999923706055,46308219.3611145,ANY,16.19233512878418,0.0,NONE,0.0,12.820512820512821,23.183567807214118,12.820512820512821,0.9805537033081054,WIN,False,False
148.0,9.0,3.0,44.65032196044922,119.0,1050.5373420715332,15.0,1000.0,0.8184986710548401,2.9161264896392822,4165000.0,0.5,32.96450424194336,39.394493103027344,44.395591735839844,2019-08-05,2019-01-24,AIG,RUNNER,1000.0,1000.0,1000.0,4165000.0,24.6440081805253,35.8222770690918,149199783.99276733,ANY,4.23978328704834,0.0,NONE,0.0,8.403361344537815,23.458479002688552,8.403361344537815,1.0505373420715332,WIN,False,False
150.0,193.0,0.0,19.645748138427734,392.0,-669.8949584960938,37.0,1000.0,0.6089750528335571,2.2741730213165283,2440900.0,0.622499942779541,19.645748138427734,23.490808486938477,26.48141098022461,2019-08-07,2019-02-26,XRX,STOP,1000.0,1000.0,1000.0,2440900.0,-8.00254090882864,21.354663848876953,52124598.988723755,ANY,5.945319652557373,0.0,NONE,0.0,2.5510204081632653,11.945963777357347,2.5510204081632653,-0.6698949584960937,LOSS,False,False
154.0,73.0,0.0,4.626465797424316,2564.0,-999.8117218017578,149.0,1000.0,1.7368344068527222,4.523573398590088,12829900.0,0.9862784147262573,4.626465797424316,5.503835678100586,6.186234474182129,2019-08-13,2019-08-06,GFI,STOP,1000.0,1000.0,1000.0,12829900.0,-7.773334461325245,5.0164079666137695,64360012.570858,ANY,9.709264755249023,0.0,NONE,0.0,0.39001560062402496,7.774798286338293,0.39001560062402496,-0.9998117218017578,LOSS,False,False
156.0,59.0,0.0,183.59547424316406,44.0,-675.8970947265625,106.0,1000.0,0.7934197783470154,2.4367408752441406,250800.0,0.9642556309700012,183.59547424316406,218.15838623046875,245.0406494140625,2019-08-15,2019-06-05,ERIE,STOP,1000.0,1000.0,1000.0,250800.0,-7.72092222071135,198.95677185058594,49898358.38012695,ANY,10.7897310256958,0.0,NONE,0.0,22.727272727272727,11.423221494737874,22.727272727272727,-0.6758970947265625,LOSS,False,False
