day_idx,col_idx,exit_type_code,exit_price,shares,pnl,entry_day_idx,initial_risk,context_rvol,context_adr,context_volume,entry_score,stop_loss,tp1_target,tp2_target,exit_date,entry_date,symbol,exit_phase,monetary_risk,adjusted_risk_dollars,base_risk_dollars,context_vol,return_pct,entry_price,context_dollar_vol,signal_type,dist_sma20_pct,pattern_confidence,pattern_type,pattern_bonus,stop_distance,stop_distance_pct,risk_per_share,r_multiple,outcome,is_big_win,is_big_loss
256.0,162.0,2.0,144.51559448242188,35.0,953.2797900390627,212.0,1000.0,2.9253621101379395,4.440135478973389,1886800.0,0.5520840883255005,107.8147964477539,128.45899963378906,144.51559448242188,2021-01-07,2020-11-03,MHI1,TP2,1000.0,1000.0,1000.0,1886800.0,23.22373032048263,117.27902905273437,221282072.01669922,BREAKOUT,13.221423149108887,0.0,NONE,0.0,28.571428571428573,24.361924550536195,28.571428571428573,0.9532797900390627,WIN,False,False
263.0,190.0,1.0,144.94784545898438,32.0,402.2980449218754,212.0,1000.0,1.0155494213104248,2.5542171001434326,1112900.0,0.9315628409385681,121.79676818847656,144.94784545898438,162.95423889160156,2021-01-19,2020-11-03,TT,TP1,1000.0,1000.0,1000.0,1112900.0,9.497046977547848,132.37603155517576,147321285.5177551,BREAKOUT,8.403861999511719,0.0,NONE,0.0,31.25,23.606992620091248,31.25,0.4022980449218754,WIN,False,False
268.0,103.0,3.0,165.65882873535156,31.0,821.1001853332517,217.0,1000.0,3.617960214614868,2.7781059741973877,35634700.0,0.9853631258010864,127.69566345214844,152.77134704589844,172.27464294433594,2021-01-26,2020-11-10,DIS,RUNNER,1000.0,1000.0,1000.0,35634700.0,19.031956789832822,139.17172598266603,4959342703.874509,BREAKOUT,12.364361763000488,0.6,CUP_AND_HANDLE,0.2,32.25806451612903,23.178604913002808,32.25806451612903,0.8211001853332517,WIN,False,False
268.0,159.0,0.0,1807.739990234375,6.0,-1081.292733398437,264.0,1000.0,1.366454839706421,4.118923664093018,707400.0,0.8623209595680237,1831.283203125,2175.660888671875,2443.51025390625,2021-01-26,2021-01-20,MELI,STOP,1000.0,1000.0,1000.0,707400.0,-9.065366929982297,1987.955445800781,1406279682.3594725,BREAKOUT,14.480778694152832,0.0,NONE,0.0,166.66666666666666,8.38382303882724,166.66666666666666,-1.0812927333984368,LOSS,False,True
272.0,124.0,1.0,1.9170000553131104,2330.0,403.4768864011766,264.0,1000.0,1.1419899463653564,4.978946685791016,3251000.0,0.39764994382858276,1.5983999967575073,1.9170000553131104,2.164799928665161,2021-02-01,2021-01-20,GETI,TP1,1000.0,1000.0,1000.0,3251000.0,9.930190872969494,1.7438340096473692,5669204.365363597,BREAKOUT,5.871615886688232,0.0,NONE,0.0,0.4291845493562232,24.611548288532983,0.4291845493562232,0.4034768864011766,WIN,False,False
272.0,152.0,3.0,47.48169708251953,109.0,966.2535470733645,217.0,1000.0,1.2701038122177124,3.4717068672180176,19352000.0,1.0,35.37671661376953,42.45365524291992,47.957942962646484,2021-02-01,2020-11-10,LRCX,RUNNER,1000.0,1000.0,1000.0,19352000.0,22.95547229744993,38.61698564147949,747315906.133911,BREAKOUT,10.516212463378906,0.6,CUP_AND_HANDLE,0.2,9.174311926605505,23.75719330291576,9.174311926605505,0.9662535470733645,WIN,False,False
273.0,147.0,0.0,30.165441513061523,327.0,-2780.843305332184,264.0,1000.0,0.8224588632583618,3.261321544647217,1322300.0,0.3035000264644623,35.55893325805664,42.42207336425781,47.76007080078125,2021-02-02,2021-01-20,KSU,STOP,1000.0,1000.0,1000.0,1322300.0,-21.991743068221375,38.669549480438235,51132745.27798348,BREAKOUT,11.150238990783691,0.0,NONE,0.0,3.058103975535168,7.908299984415828,3.058103975535168,-2.7808433053321844,LOSS,False,True
274.0,124.0,2.0,2.164799928665161,2330.0,979.6958439016342,264.0,1000.0,1.1419899463653564,4.978946685791016,3251000.0,0.39764994382858276,1.5983999967575073,1.9170000553131104,2.164799928665161,2021-02-03,2021-01-20,GETI,TP2,1000.0,1000.0,1000.0,3251000.0,24.10498090536605,1.7443296093940734,5670815.560140133,BREAKOUT,5.871615886688232,0.0,NONE,0.0,0.4291845493562232,24.60455564389053,0.4291845493562232,0.9796958439016342,WIN,False,False
286.0,86.0,2.0,11.818714141845703,437.0,983.2876580429075,246.0,1000.0,2.0762388706207275,1.7984442710876465,4680222.0,0.5347722172737122,8.790082931518555,10.488625526428223,11.809713363647461,2021-02-22,2020-12-22,CNJ,TP2,1000.0,1000.0,1000.0,4680222.0,23.515243581159513,9.568627967834473,44783303.1248742,BREAKOUT,8.748519897460938,0.0,NONE,0.0,2.288329519450801,23.91491786641889,2.288329519450801,0.9832876580429075,WIN,False,False
287.0,158.0,0.0,364.25799560546875,31.0,-1001.3157156982413,274.0,1000.0,0.8932188153266907,4.954813003540039,626200.0,0.8884018659591675,364.25799560546875,435.29498291015625,490.5459899902344,2021-02-23,2021-02-03,MDB,STOP,1000.0,1000.0,1000.0,626200.0,-8.145206003454055,396.5585025634765,248324934.30524898,BREAKOUT,7.633570194244385,0.0,NONE,0.0,32.25806451612903,8.134503309752017,32.25806451612903,-1.0013157156982413,LOSS,False,True
