symbol,phase,exit_date,entry_date,entry_price,exit_price,shares_sold,shares_remaining,pct_sold,pnl,return_pct,reason,signal_type,pre_trade_context
PLTR,FASE_1,2024-06-18,2024-06-18,25.149999618530273,25.948499774932863,117,177,39.795918367346935,93.42451829910294,3.1749509682467836,TP1: +1ADR Risk-Free Conversion,VWAP_RECLAIM,"{'R_inicial': 1.6999988555908203, 'adr_valor': 0.7985001564025879, 'initial_shares': 294, 'initial_stop': 25.149999618530273, 'entry_stage': 'FULL', 'context_adr': 3.39065234960938, 'context_vol': 35537870, 'context_trend': 'Weak', 'context_rvol': 1.5757224312286129}"
PLTR,FASE_3,2024-06-21,2024-06-18,25.149999618530273,24.709999084472656,177,0,60.204081632653065,-77.88009452819824,-1.7495051321330006,STOP_LOSS,VWAP_RECLAIM,"{'R_inicial': 1.6999988555908203, 'adr_valor': 0.7985001564025879, 'initial_shares': 294, 'initial_stop': 25.149999618530273, 'entry_stage': 'FULL', 'context_adr': 3.39065234960938, 'context_vol': 35537870, 'context_trend': 'Weak', 'context_rvol': 1.5757224312286129}"
APP,FASE_1,2024-09-12,2024-09-12,98.64074846649169,103.78823795996703,38,58,39.58333333333333,195.60460075206322,5.218420960404567,TP1: +1R Risk-Free Conversion,BLUE_SKY,"{'R_inicial': 5.147489493475348, 'adr_valor': 4.284549713134766, 'initial_shares': 96, 'initial_stop': 98.64074846649169, 'entry_stage': 'FULL', 'context_adr': 4.604413378865255, 'context_vol': 3409165, 'context_trend': 'Weak', 'context_rvol': 2.4590978396806635}"
APP,FASE_2,2024-09-12,2024-09-12,98.64074846649169,105.61000061035156,28,30,29.166666666666668,195.13906002807653,7.065287168038201,TP2: +1.5ADR Resistance,BLUE_SKY,"{'R_inicial': 5.147489493475348, 'adr_valor': 4.284549713134766, 'initial_shares': 96, 'initial_stop': 98.64074846649169, 'entry_stage': 'FULL', 'context_adr': 4.604413378865255, 'context_vol': 3409165, 'context_trend': 'Weak', 'context_rvol': 2.4590978396806635}"
PLTR,FASE_1,2024-11-06,2024-11-06,53.439998626708984,55.1022985458374,91,137,39.91228070175439,151.26929264068576,3.1105912459690965,TP1: +1ADR Risk-Free Conversion,BLUE_SKY,"{'R_inicial': 3.6896072710962784, 'adr_valor': 1.662299919128418, 'initial_shares': 228, 'initial_stop': 53.439998626708984, 'entry_stage': 'FULL', 'context_adr': 3.5602123984979412, 'context_vol': 53672785, 'context_trend': 'Weak', 'context_rvol': 4.505691971701068}"
PLTR,FASE_2,2024-11-08,2024-11-06,53.439998626708984,58.38999938964844,68,69,29.82456140350877,336.6000518798828,9.262726216586154,TP2: +1.5ADR Resistance,BLUE_SKY,"{'R_inicial': 3.6896072710962784, 'adr_valor': 1.662299919128418, 'initial_shares': 228, 'initial_stop': 53.439998626708984, 'entry_stage': 'FULL', 'context_adr': 3.5602123984979412, 'context_vol': 53672785, 'context_trend': 'Weak', 'context_rvol': 4.505691971701068}"
APP,FASE_3,2024-12-10,2024-09-12,98.64074846649169,321.05999755859375,30,0,31.25,6672.577472763061,225.48414580173022,FASE_3_MA20_BREACH,BLUE_SKY,"{'R_inicial': 5.147489493475348, 'adr_valor': 4.284549713134766, 'initial_shares': 96, 'initial_stop': 98.64074846649169, 'entry_stage': 'FULL', 'context_adr': 4.604413378865255, 'context_vol': 3409165, 'context_trend': 'Weak', 'context_rvol': 2.4590978396806635}"
PLTR,FASE_3,2024-12-31,2024-11-06,53.439998626708984,75.62999725341797,69,0,30.263157894736842,1531.10990524292,41.523202090088674,END_OF_BACKTEST,BLUE_SKY,"{'R_inicial': 3.6896072710962784, 'adr_valor': 1.662299919128418, 'initial_shares': 228, 'initial_stop': 53.439998626708984, 'entry_stage': 'FULL', 'context_adr': 3.5602123984979412, 'context_vol': 53672785, 'context_trend': 'Weak', 'context_rvol': 4.505691971701068}"
